Device Time, G(x), G(y), G(z), G(calibrated), AC,Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
07-Jun-2018 18:22:20.745,-0.3,7.35,5.26,-0.04,0,-0.03,0.75,0.44,-,13.92,0,1,194,1237.5,0.01,23.53,1312.52,146.71,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:21.746,-0.84,7.65,7.02,0.09,0,-0.09,0.78,0.62,-,13.92,0,1,194,1237.5,0.01,23.53,1309.54,147.16,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:22.746,-0.64,7.53,6.29,0.06,0,-0.07,0.77,0.54,-,13.92,0,1,194,1237.5,0.01,23.53,1309.62,148.15,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:23.744,-1.56,7.95,5.75,0.05,0,-0.16,0.81,0.49,-,13.92,0,1,194,1237.5,0.01,23.53,1308.66,147.05,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:24.745,-0.21,7.35,6.72,-0.02,0,-0.15,0.68,0.44,-,13.92,0,0,194,1237.5,0.01,23.53,1309.28,146.78,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:25.746,-0.97,7.93,6.78,0.1,0,-0.11,0.55,0.23,-,13.92,0,0,194,1237.5,0.01,23.53,1310.63,146.32,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:26.745,-0.77,7.12,5.68,-0.04,0,-0.12,0.72,0.48,-,13.92,0,0,194,1237.5,0.01,23.53,1311.32,146.13,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:27.746,-0.76,8.21,6.28,-0.04,0,-0.21,0.6,0.37,-,13.92,0,0,194,1237.5,0.01,23.53,1310.49,146.59,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:28.746,-0.34,8.14,7.05,0.13,0,-0.04,0.83,0.62,-,13.92,0,0,194,1237.5,0.01,23.53,1309.98,146.72,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:29.744,-0.79,7.81,6.69,0.08,0,-0.08,0.8,0.58,-,13.92,0,0,194,1237.5,0.01,23.53,1310.91,147.1,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:30.746,-1.23,7.25,6.49,0.03,0,-0.12,0.74,0.56,-,13.92,0,0,194,1237.5,0.01,23.53,1314.43,148.35,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:31.745,-1.1,7.18,7.56,0.07,0,-0.18,0.8,0.63,-,13.92,0,0,194,1237.5,0.01,23.53,1313.99,148.53,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:32.745,-1.32,7.58,5.32,0.03,0,-0.11,0.76,0.69,-,13.92,0,0,194,1237.5,0.01,23.53,1316.79,148.81,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:33.745,-0.25,6.48,4.92,-0.14,0,-0.06,0.68,0.61,-,13.92,0,0,194,1237.5,0.01,23.53,1314.79,148.76,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:34.746,-0.21,8.15,5.51,0.01,0,-0.05,0.65,0.6,-,13.92,0,0,194,1237.5,0.01,23.53,1314.44,148.74,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:35.747,0.14,7.78,6.15,0.04,0,0.04,0.69,0.55,-,13.92,0,0,194,1237.5,0.01,23.53,1314.61,150.22,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:36.753,0.25,7.1,7.7,-0.01,0,0.03,0.72,0.68,-,13.92,0,0,194,1237.5,0.01,23.53,1318.36,154.27,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:37.748,0.07,7.4,7.01,0.04,0,0.01,0.75,0.61,-,13.92,0,0,194,1237.5,0.01,23.53,1322.65,158.19,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:38.744,-0.45,6.06,5.51,-0.13,0,-0.05,0.62,0.46,-,13.92,0,0,194,1237.5,0.01,23.53,1324.48,161.99,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:39.746,0.65,7.6,5.94,0.07,0,0.05,0.67,0.73,-,13.92,0,0,194,1237.5,0.01,23.53,1325.66,164.7,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:40.747,-1.2,7.42,6.86,0.07,0,0.03,0.85,0.59,-,13.92,0,0,194,1237.5,0.01,23.53,1325.61,169.47,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:41.744,0.08,5.64,7.7,0.01,0,-0.09,0.79,0.6,-,13.92,0,0,194,1237.5,0.01,23.53,1325.53,173.28,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:42.746,-0.17,6.88,4.94,-0.02,0,-0.02,0.64,0.77,-,13.92,0,0,194,1237.5,0.01,23.53,1325.22,177.01,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:43.744,0.19,8.21,7.34,0.16,0,0.02,0.84,0.65,-,13.92,0,0,194,1237.5,0.01,23.53,1321.2,180.59,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:44.746,0.22,6.8,6.52,0,0,0.02,0.69,0.56,-,13.92,0,1,194,1237.5,0.01,23.53,1316.9,183.78,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:45.745,0.12,5.32,8.21,0.03,0,0.01,0.54,0.74,-,13.92,0,1,194,1237.5,0.01,23.53,1311.24,189.08,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:46.745,-0.08,6.68,5.9,0.01,0,0.01,0.68,0.54,-,13.92,0,1,194,1237.5,0.01,23.53,1309.05,191.4,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:47.744,-0.24,6.96,6.7,0.02,0,0,0.65,0.57,-,13.92,0,1,194,1237.5,0.01,23.53,1308.33,193.75,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:48.744,-1.21,7.04,6.71,0.03,0,-0.07,0.66,0.62,-,13.92,0,1,194,1237.5,0.01,23.53,1308.87,194.78,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:49.744,-1.1,7.7,8.28,0.1,0,-0.07,0.64,0.7,-,13.92,0,1,194,1237.5,0.01,23.53,1310.33,197.48,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:50.744,-0.63,6.78,8.15,0.12,0,-0.06,0.69,0.73,-,13.92,0,1,194,1237.5,0.01,23.53,1311.29,199.96,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:51.745,-1.12,6.34,8.71,0,0,-0.11,0.65,0.79,-,13.92,0,1,194,1237.5,0.01,23.53,1312.21,203.72,33.04,-116.86,87.8,16.16
07-Jun-2018 18:22:52.746,-1.2,5.14,6.61,0.01,0,-0.12,0.52,0.57,-,13.92,1,1,194,1237.5,0.01,23.53,1312.18,206.43,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:53.745,-1.56,5.65,7.34,-0.01,0,-0.09,0.61,0.76,-,13.92,1,1,194,1237.5,0.01,23.53,1311.55,206.54,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:54.745,-0.77,6.05,7.28,0.01,0,-0.15,0.6,0.63,-,13.92,1,1,194,1237.5,0.01,23.53,1310.2,206.99,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:55.746,-0.87,6.54,6.62,-0.01,0,-0.13,0.61,0.64,-,13.92,1,1,194,1237.5,0.01,23.53,1309.04,207.14,33.04,-116.87,87.8,16.16
07-Jun-2018 18:22:56.746,-0.58,6.33,6.9,-0.01,0,-0.13,0.65,0.61,-,13.92,1,1,194,1237.5,0.01,23.53,1308.14,205.21,33.03,-116.87,87.8,16.16
07-Jun-2018 18:22:57.745,-0.82,5.91,7.34,0.02,0,-0.08,0.6,0.65,-,13.92,1,1,194,1237.5,0.01,23.53,1307.61,205.88,33.03,-116.87,87.8,16.16
07-Jun-2018 18:22:58.745,-1.05,6.35,7.18,0.02,0,-0.11,0.65,0.63,-,13.92,1,1,194,1237.5,0.01,23.53,1307.39,201.69,33.03,-116.87,87.8,16.16
07-Jun-2018 18:22:59.745,-0.99,7.06,6.38,0.01,0,-0.1,0.72,0.55,-,13.92,1,1,194,1237.5,0.01,23.53,1307.54,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:00.745,-1,7.18,6.46,0.02,0,-0.1,0.73,0.56,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:01.746,-1.02,7.13,6.3,0.01,0,-0.1,0.73,0.55,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:02.745,-0.95,7.18,6.41,0.02,0,-0.11,0.72,0.54,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:03.744,-1.06,7.15,6.21,0,0,-0.1,0.72,0.55,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:04.744,-1.06,7.11,6.36,0.01,0,-0.1,0.74,0.55,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:05.746,-1,7.13,6.14,-0,0,-0.1,0.73,0.53,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:06.744,-0.99,7.15,6.28,0.01,0,-0.1,0.73,0.54,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:07.746,-0.99,7.12,6.35,0.01,0,-0.1,0.73,0.55,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:08.743,-0.95,7.13,6.24,0.01,0,-0.1,0.73,0.54,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:09.744,-0.96,7.34,6.04,0.01,0,-0.11,0.74,0.51,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:10.744,-0.94,7.83,5.47,0.01,0,-0.11,0.8,0.48,-,13.92,1,1,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:11.746,-0.83,8.44,4.75,0.03,0,0.05,0.05,-0.02,-,13.92,0,0,194,1237.5,0.01,23.53,1306.71,277.26,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:12.749,-2.17,8.53,4.03,0.02,0,-0.08,0.04,-0.11,-,13.92,0,0,194,1237.5,0.01,23.53,1307.81,209.23,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:13.746,-3.31,7.9,5.1,0.06,0,-0.17,0.08,0.01,-,13.92,0,0,194,1237.5,0.01,23.53,1307.24,205.52,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:14.745,-3.26,7.63,4.85,0.01,0,-0.21,0.02,-0.06,-,13.92,0,0,194,1237.5,0.01,23.53,1306.75,193.47,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:15.744,-2.98,8.5,5.13,0.09,0,-0.12,0.04,0.11,-,13.92,0,0,194,1237.5,0.01,23.53,1305.83,175.47,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:16.744,-1.56,7.98,5.19,0.02,0,-0.09,0.01,-0.02,-,13.92,0,0,194,1237.5,0.01,23.53,1307.24,155.23,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:17.744,-1.17,8.09,5.85,-0.01,0,-0.05,-0.07,-0.08,-,13.92,0,0,194,1237.5,0.01,23.53,1307.85,145.78,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:18.745,-0.84,7.96,6.54,0.08,0,0.01,0,0.13,-,13.92,0,0,194,1237.5,0.01,23.53,1307.63,144.23,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:19.744,-0.43,8.25,5.12,-0.01,0,0.05,0.03,-0.01,-,13.92,0,0,194,1237.5,0.01,23.53,1307.32,145.28,33.03,-116.87,87.8,16.16
07-Jun-2018 18:23:20.746,-0.24,8.42,7.12,0.15,0,0.07,0.05,0.19,-,13.92,0,0,194,1237.5,0.01,23.53,1305.06,144.81,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:21.743,-1.93,7.9,5.04,-0,0,-0.1,-0,-0.02,-,13.92,0,0,194,1237.5,0.01,23.53,1303.71,144.69,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:22.745,-1.55,7.89,4.95,-0.01,0,-0.02,-0.02,-0.03,-,13.92,0,0,194,1237.5,0.01,23.53,1304.65,145.35,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:23.746,-1.02,7.29,6.04,0.04,0,-0.11,-0.02,-0.07,-,13.92,0,0,194,1237.5,0.01,23.53,1306.13,145.91,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:24.743,-1.48,7.5,6.02,0.02,0,-0.06,0.05,0.15,-,13.92,0,0,194,1237.5,0.01,23.53,1308.99,146.03,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:25.744,-0.63,7.6,6.76,0.07,0,0,-0.02,0.05,-,13.92,0,0,194,1237.5,0.01,23.53,1310.86,145.56,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:26.746,-1.24,7.72,6.77,0.08,0,-0.04,-0.04,0.03,-,13.92,0,0,194,1237.5,0.01,23.53,1312.9,146.8,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:27.743,-0.96,7.72,6.77,0.03,0,-0,-0.02,0.16,-,13.92,0,0,194,1237.5,0.01,23.53,1315.07,146.78,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:28.749,-1.81,6.29,6.15,-0.06,0,-0.09,-0.17,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1317.41,147.72,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:29.748,-1.43,6.88,6,-0.03,0,-0.05,-0.11,0.08,-,13.92,0,1,194,1237.5,0.01,23.53,1319.5,148.65,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:30.749,-1.63,6.65,5.73,-0.06,0,-0.05,-0.13,0.22,-,13.92,0,1,194,1237.5,0.01,23.53,1322.09,147.85,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:31.743,-0.75,6.13,6.11,-0.09,0,-0.08,-0.22,0.07,-,13.92,0,1,194,1237.5,0.01,23.53,1325.04,147.36,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:32.744,-2.04,7.07,6.56,-0,0,-0.1,-0.1,0.17,-,13.92,0,1,194,1237.5,0.01,23.53,1328.84,146.38,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:33.751,-1.88,6.82,5.06,-0.09,0,-0.08,-0.04,0.08,-,13.92,0,1,194,1237.5,0.01,23.53,1333.49,147.21,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:34.745,-1.08,6.93,5.89,-0,0,-0.04,-0.02,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1336.4,144.66,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:35.744,-1.23,7.17,7.63,0.1,0,-0.03,-0.08,0.25,-,13.92,0,1,194,1237.5,0.01,23.53,1337.99,145.1,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:36.744,-1.89,7.71,6.76,0.01,0,-0.1,-0.02,0.16,-,13.92,0,0,194,1237.5,0.01,23.53,1339.25,146.13,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:37.746,-1.9,7.71,6.7,0.09,0,-0.1,-0.02,0.15,-,13.92,0,0,194,1237.5,0.01,23.53,1340.39,147.25,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:38.744,-1.41,7.3,6.54,0.03,0,-0.05,-0.06,0.13,-,13.92,0,0,194,1237.5,0.01,23.53,1342.81,146.92,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:39.744,-1.97,7.15,5.19,-0.02,0,-0.05,-0.07,0.11,-,13.92,0,0,194,1237.5,0.01,23.53,1345.91,146.92,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:40.745,-1.78,6.99,5.68,-0.04,0,-0.04,-0.1,0.07,-,13.92,0,0,194,1237.5,0.01,23.53,1348.44,146.55,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:41.745,-1.3,6.75,4.81,-0.06,0,-0.05,-0.16,0.06,-,13.92,0,0,194,1237.5,0.01,23.53,1351.02,146.45,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:42.744,-1.3,7.49,4.85,-0.05,0,-0.08,-0.04,0.15,-,13.92,0,0,194,1237.5,0.01,23.53,1351.94,145.6,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:43.747,-1.6,7.72,6.07,0.01,0,-0.12,-0.06,0.05,-,13.92,0,0,194,1237.5,0.01,23.53,1351.33,146.08,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:44.744,-1.99,7.37,6.53,0.05,0,-0.11,-0.06,0.13,-,13.92,0,0,194,1237.5,0.01,23.53,1350.51,145.89,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:45.744,-1.43,7.7,6.65,0.08,0,-0.05,-0.02,0.15,-,13.92,0,0,194,1237.5,0.01,23.53,1349.89,145.06,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:46.746,-1.22,7.67,6.98,0.05,0,-0.03,-0.03,0.18,-,13.92,0,0,194,1237.5,0.01,23.53,1349.59,144.54,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:47.744,-0.86,6.58,6.04,-0.06,0,-0.06,-0.13,0.1,-,13.92,0,0,194,1237.5,0.01,23.53,1349.26,145.8,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:48.744,-1.54,8.03,5.26,0.03,0,-0.04,-0.07,0.14,-,13.92,0,0,194,1237.5,0.01,23.53,1349.05,146.38,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:49.744,-0.92,6.84,6.73,0.01,0,-0.02,-0.05,0.09,-,13.92,0,0,194,1237.5,0.01,23.53,1348.5,146.73,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:50.747,-0.04,7.07,7.59,0.02,0,0.06,-0.12,0.04,-,13.92,0,0,194,1237.5,0.01,23.53,1348.35,148.26,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:51.743,0.62,6.56,6.46,-0.03,0,0.16,-0.14,0.13,-,13.92,0,0,194,1237.5,0.01,23.53,1347.68,152.94,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:52.744,-0.37,6.76,6.9,-0.01,0,0.06,-0.12,0.17,-,13.92,0,1,194,1237.5,0.01,23.53,1345.79,161.27,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:53.743,-0.25,6.59,6.12,-0.06,0,0.07,-0.14,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1344.12,170.28,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:54.744,-1.39,7.23,6.88,0.06,0,-0.05,-0.07,0.17,-,13.92,0,1,194,1237.5,0.01,23.53,1341.06,176.32,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:55.746,-1.08,8.17,6.04,0.08,0,0.03,0,0.16,-,13.92,0,1,194,1237.5,0.01,23.53,1340.95,178.47,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:56.744,-1.18,7.06,5.17,-0.07,0,0.04,-0.06,0.09,-,13.92,0,0,194,1237.5,0.01,23.53,1340.55,180.48,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:57.744,-0.69,7.32,6.53,0.02,0,-0.06,-0.15,0.21,-,13.92,0,0,194,1237.5,0.01,23.53,1338.25,185.74,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:58.744,-1.38,6.55,7.16,0.01,0,-0.05,-0.14,0.2,-,13.92,0,0,194,1237.5,0.01,23.53,1335.49,186.3,33.03,-116.86,87.8,16.16
07-Jun-2018 18:23:59.748,-1.36,6.61,6.97,0.05,0,-0.07,-0.1,0.16,-,13.92,0,0,194,1237.5,0.01,23.53,1334.26,180.48,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:00.744,-1.35,6.35,5.53,0.04,0,-0.01,-0.06,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1332.45,180.21,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:01.743,-1.19,6.63,6.77,0.02,0,-0.03,-0.13,0.16,-,13.92,0,1,194,1237.5,0.01,23.53,1328.44,180.27,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:02.744,-0.68,6.32,6.16,0.06,0,-0.06,-0.11,0.16,-,13.92,0,1,194,1237.5,0.01,23.53,1327.48,180.24,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:03.744,-1.23,6.31,6.38,-0.05,0,-0.09,-0.1,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1326.28,180.36,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:04.745,-1.18,6.95,6.54,-0.02,0,-0.04,-0.08,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1323.71,180.68,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:05.746,-1.76,6.45,7.09,0.02,0,-0.05,-0.1,0.1,-,13.92,0,1,194,1237.5,0.01,23.53,1322.83,180.95,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:06.744,-1.38,7.41,7.14,0.03,0,-0.08,-0.06,0.08,-,13.92,0,1,194,1237.5,0.01,23.53,1320.67,180.64,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:07.744,-1.09,7.59,6.67,0.06,0,-0.02,-0.03,0.15,-,13.92,0,1,194,1237.5,0.01,23.53,1320.43,180.58,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:08.744,-1.47,7.35,6.09,0.01,0,-0.06,-0.06,0.09,-,13.92,0,1,194,1237.5,0.01,23.53,1319.85,180.48,33.03,-116.86,87.8,16.16
07-Jun-2018 18:24:09.744,-1.3,6.96,6.57,-0.01,0,-0.04,-0.1,0.14,-,13.92,0,1,194,1237.5,0.01,23.53,1320.26,179.95,33.03,-116.86,87.8,16.16
