Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
28-May-2018 13:39:47.891,0.26,6.53,6.94,0.01,-0.01,0.02,0.01,-,13.63,-,0,0.01,45.88,-,347.04,-,-,-,0
28-May-2018 13:39:48.889,0.26,6.53,6.94,0.01,-0.01,0.02,0.01,104,13.63,206.6,0,0.01,46.67,-,347.04,-,-,154.4,0
28-May-2018 13:39:49.892,0.01,6.67,7.03,0,0.01,-0.01,0.02,104,13.63,206.6,825,0.01,46.67,-,347.04,-,-,154.4,0
28-May-2018 13:39:50.889,0.12,6.53,7.14,0,-0,0.01,0.02,104,14.36,206.6,825,0.01,46.67,77.57,201.77,35.4,-119.4,154.4,0
28-May-2018 13:39:51.902,0.07,6.68,7,0,-0.01,0.03,0,104,14.36,206.6,825,0.01,46.67,156.98,236.13,35.4,-119.4,154.4,0
28-May-2018 13:39:52.890,0.12,6.3,7.19,-0.01,-0,-0.01,0.02,104,14.36,206.6,822,0.01,46.67,168.98,50.28,35.4,-119.4,154.4,0
28-May-2018 13:39:53.892,0.33,6.57,6.9,-0.01,0.02,0.02,-0.01,104,14.36,206.6,822,0.01,46.67,161.26,219.47,35.4,-119.4,154.4,0
28-May-2018 13:39:54.889,0.19,6.32,7.17,-0.01,0.01,0.01,0.02,104,14.36,206.6,822,0.02,46.67,148.42,224.37,35.4,-119.4,154.4,0
28-May-2018 13:39:55.889,0.23,6.76,6.85,-0,0,0.02,-0,104,14.36,206.6,823,0.02,46.67,136.68,235.98,35.4,-119.4,154.4,0
28-May-2018 13:39:56.889,0.29,6.44,6.87,-0.03,0.02,0.01,0.01,104,14.36,206.6,823,0.02,46.67,125.25,236.26,35.4,-119.4,154.4,0
28-May-2018 13:39:57.889,0.27,6.56,6.81,-0.01,0.01,0.02,-0.02,104,14.36,206.6,819,0.02,46.67,116.03,220.17,35.4,-119.4,154.4,0
28-May-2018 13:39:58.890,0.19,6.74,6.83,-0.01,0,0.03,-0.02,104,14.36,206.6,815,0.02,46.67,103.36,214.03,35.4,-119.4,154.4,0
28-May-2018 13:39:59.890,0.34,6.52,6.92,-0.01,0.01,0.02,0,104,14.36,206.6,822,0.02,46.67,113.06,265.83,35.4,-119.4,154.4,0
28-May-2018 13:40:00.888,0.11,6.65,6.93,-0.01,0,0.03,-0.01,104,14.36,206.6,822,0.02,46.67,94.68,228.36,35.4,-119.4,154.4,0
28-May-2018 13:40:01.890,0.14,6.73,6.99,0,0,0.03,0,104,14.36,206.6,817,0.02,46.67,76.7,226.4,35.4,-119.4,154.4,0
28-May-2018 13:40:02.888,0.38,6.87,6.88,-0.01,0.02,0.05,-0.01,104,14.36,206.6,820,0.02,46.67,76.7,241.97,35.4,-119.4,154.4,0
28-May-2018 13:40:03.888,0.14,6.8,6.9,0,0,0.04,-0.01,104,14.36,206.6,829,0.02,46.67,76.7,217.24,35.4,-119.4,154.4,0
28-May-2018 13:40:04.888,0.26,7.05,6.57,0,0.01,0.07,-0.04,104,14.36,206.6,810,0.02,46.67,76.7,58.53,35.4,-119.4,154.4,0
28-May-2018 13:40:05.889,0.62,6.41,7.13,-0.01,0.03,0.06,-0.01,104,14.36,206.6,810,0.02,46.67,52.2,63.11,35.4,-119.4,154.4,0
28-May-2018 13:40:06.889,0.54,6.88,6.78,0,0.13,-0.02,0.03,104,14.36,206.6,810,0.02,46.67,56.1,80.33,35.4,-119.4,154.4,0
28-May-2018 13:40:07.888,0.66,6.39,7.04,-0.01,0.02,-0.01,0.02,104,14.36,206.6,810,0.02,46.67,62.76,80.25,35.4,-119.4,154.4,0
28-May-2018 13:40:08.890,0.54,6.73,6.73,-0.01,0.05,0.03,-0.03,104,14.36,206.6,897,0.02,46.67,69.9,104.19,35.4,-119.4,154.4,3.73
28-May-2018 13:40:09.889,0.39,6.4,6.77,-0.02,0.03,-0,-0.02,104,14.36,206.6,890,0.02,46.67,76.58,113.3,35.4,-119.4,154.4,4.35
28-May-2018 13:40:10.890,0.76,6.8,6.73,-0.01,0.06,0.04,-0.03,104,14.36,206.6,1021,0.02,46.67,98.29,141.68,35.4,-119.4,154.4,4.97
28-May-2018 13:40:11.891,1.24,6.77,6.77,-0.02,0.11,0.04,-0.02,102.2,14.36,206.6,1021,0.03,46.67,112.47,150.32,35.4,-119.4,154.4,4.97
28-May-2018 13:40:12.891,1.25,6.43,7.23,0.01,0.11,0,0.02,102.2,14.36,206.6,980,0.02,46.67,197.51,178.47,35.4,-119.4,154.4,6.21
28-May-2018 13:40:13.891,0.57,6.28,6.99,-0.01,0.04,-0.01,0,102.2,14.36,206.6,983,0.02,46.67,195.9,174.49,35.4,-119.4,156.2,6.21
28-May-2018 13:40:14.889,0.64,6.27,7.13,-0.01,0.05,-0.01,0.01,102.2,14.36,206.6,961,0.02,46.67,199.4,209.46,35.4,-119.4,156.2,6.21
28-May-2018 13:40:15.890,0.67,6.32,7.27,-0.02,0.05,-0.01,0.03,102.2,14.36,206.6,945,0.02,46.67,196.17,220.35,35.4,-119.4,156.2,6.21
28-May-2018 13:40:16.891,-0.41,6.47,6.72,-0.03,-0.02,0.02,0.02,102.2,14.36,206.6,904,0.02,46.67,193.7,231.96,35.4,-119.4,156.2,5.59
28-May-2018 13:40:17.889,-0.21,6.44,6.98,-0.02,-0.04,-0,0.01,102.2,14.36,206.6,910,0.02,46.67,193.31,225.61,35.4,-119.4,156.2,5.59
28-May-2018 13:40:18.890,-0.04,6.61,7.36,-0.01,0,-0.04,0.03,102.2,14.36,206.6,910,0.02,46.67,191.4,217.21,35.4,-119.4,156.2,5.59
28-May-2018 13:40:19.891,-0.18,6.45,7.13,-0,-0.04,0.04,-0.02,102.2,14.36,206.6,903,0.02,46.67,189.52,219.98,35.4,-119.4,156.2,5.59
28-May-2018 13:40:20.891,-0.43,6.56,7.01,-0.01,-0.03,-0.01,0.02,102.2,14.36,206.6,894,0.02,46.67,188.25,210.44,35.4,-119.4,156.2,5.59
28-May-2018 13:40:21.888,0.11,6.48,7,-0.01,-0,0.01,0,102.2,14.36,206.6,859,0.02,46.67,184.36,197.98,35.4,-119.4,156.2,5.59
28-May-2018 13:40:22.891,-0.01,6.57,6.97,-0,-0.02,0.02,-0,102.2,14.36,206.6,881,0.02,46.67,181.96,191.07,35.4,-119.4,156.2,4.97
28-May-2018 13:40:23.890,0.39,6.21,7.33,-0.01,0.03,-0.02,0.03,102.2,14.36,206.6,889,0.02,46.67,179.77,188.46,35.4,-119.4,156.2,4.97
28-May-2018 13:40:24.890,0.45,6.09,7.29,-0.02,0.03,-0.03,0.03,102.2,14.36,206.6,869,0.02,46.67,180.21,189.43,35.4,-119.4,156.2,4.35
28-May-2018 13:40:25.892,0.38,6.36,7.28,-0,0.02,-0,0.03,102.2,14.36,206.6,869,0.02,46.67,179.2,193.28,35.4,-119.4,156.2,4.35
28-May-2018 13:40:26.890,0.36,6.01,7.4,-0.01,0.02,-0.02,0.02,102.2,14.36,206.6,815,0.02,46.67,178.46,195.11,35.4,-119.4,156.2,2.49
28-May-2018 13:40:27.889,0.38,6.39,7.1,-0.01,0.02,-0.02,0.04,102.2,14.36,206.6,819,0.02,46.67,177.55,186.59,35.4,-119.4,156.2,2.49
28-May-2018 13:40:28.889,0.32,6.68,6.85,-0.01,0.02,0.05,-0.03,102.2,14.36,204.8,836,0.02,46.67,179.4,193.11,35.4,-119.4,156.2,1.24
28-May-2018 13:40:29.888,0.45,6.79,6.9,0,0.04,0.02,-0.02,102.2,14.36,204.8,831,0.02,46.67,180.6,173.53,35.4,-119.4,156.2,1.24
28-May-2018 13:40:30.888,0.44,6.66,6.9,-0.01,0.01,0.05,-0.02,102.2,14.36,204.8,839,0.02,46.67,179.84,192.45,35.4,-119.4,156.2,2.49
28-May-2018 13:40:31.888,0.41,6.22,7.18,-0.01,0.03,-0.02,0.02,102.2,14.36,204.8,821,0.02,46.67,178.39,194.27,35.4,-119.4,156.2,2.49
28-May-2018 13:40:32.891,0.59,5.94,7.58,-0,0.05,-0.05,0.06,102.2,14.36,206.6,821,0.02,46.67,179.43,191.44,35.4,-119.4,156.2,2.49
28-May-2018 13:40:33.889,0.29,6.01,7.31,-0.01,0.01,-0.04,0.03,102.2,14.36,206.6,832,0.02,46.67,180.84,197.71,35.4,-119.4,156.2,0
28-May-2018 13:40:34.889,0.22,6.5,7.13,-0,0.01,0.01,0.01,104,14.36,206.6,832,0.02,46.67,180.84,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:35.890,0.45,6.62,7.02,-0.01,0.03,0.02,0,104,14.36,206.6,841,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:36.889,0.4,6.47,6.9,-0.02,0.03,0,0.02,104,14.36,206.6,839,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:37.889,0.34,6.57,6.91,-0.02,0.03,-0.02,0.01,104,14.36,206.6,836,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:38.890,0.31,6.33,7.11,-0.01,0.02,0.02,-0.01,104,14.36,206.6,836,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:39.889,0.4,6.72,7.13,0,0.04,0.01,0.02,104,14.36,206.6,836,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:40.890,0.39,6.33,7.12,-0.01,0.02,0.03,-0.01,104,14.36,206.6,838,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:41.888,0.3,6.43,6.99,-0.02,0.02,0,0,104,14.36,206.6,837,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:42.889,0.4,6.82,6.83,-0.01,0.03,0.04,-0.02,104,14.36,206.6,835,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:43.888,0.34,6.64,6.86,-0.01,0.02,0.02,-0.01,105.8,14.36,206.6,831,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,0
28-May-2018 13:40:44.889,0.21,6.75,6.69,-0.01,0.01,0.04,-0.03,105.8,14.36,206.6,828,0.02,46.67,181.36,232.06,35.4,-119.4,156.2,1.86
28-May-2018 13:40:45.888,0.53,6.63,6.85,-0.01,0.01,0.04,-0.02,105.8,14.36,206.6,820,0.02,46.67,182.42,188.85,35.4,-119.4,156.2,2.49
28-May-2018 13:40:46.888,0.34,6.31,7.29,-0.02,0.03,-0,-0,105.8,14.36,206.6,820,0.02,46.67,182.12,186.68,35.4,-119.4,156.2,2.49
28-May-2018 13:40:47.889,0.5,6.45,7.21,0,0.02,-0.02,0.04,105.8,14.36,206.6,817,0.02,46.67,182.17,190.19,35.4,-119.4,156.2,2.49
28-May-2018 13:40:48.890,0.32,6.21,7.38,-0,0.01,0,0.02,105.8,14.36,206.6,816,0.02,46.67,181.6,192.88,35.4,-119.4,156.2,1.86
28-May-2018 13:40:49.888,0.35,6.16,7.25,-0.01,0.01,-0.03,0.05,105.8,14.36,206.6,832,0.02,46.67,180.93,204,35.4,-119.4,156.2,0
28-May-2018 13:40:50.889,0.3,6.44,7.12,-0.01,0.02,0,0.01,105.8,14.36,206.6,829,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:51.890,0.44,6.62,6.88,-0.01,0.03,0.02,-0.01,105.8,14.36,206.6,833,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:52.890,0.24,6.59,7.05,-0,0.01,0.02,0.01,105.8,14.36,206.6,836,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:53.891,0.69,6.55,6.97,-0.01,0,0,0.01,105.8,14.36,206.6,836,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:54.889,0.06,6.56,6.97,-0.01,0.01,-0,0,105.8,14.36,206.6,830,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:55.890,0.39,6.45,7.11,-0.01,-0.03,0.02,-0,107.6,14.36,206.6,833,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:56.889,-0.14,6.58,7.13,-0,0.03,0.03,0,107.6,14.36,206.6,832,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:57.889,0.23,6.91,6.71,-0,0.01,0.05,-0.03,107.6,14.36,206.6,828,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:58.889,0.46,6.75,6.75,-0.01,0.03,0.04,-0.02,107.6,14.36,206.6,871,0.02,46.67,181.07,204,35.4,-119.4,156.2,0
28-May-2018 13:40:59.890,0.31,6.63,6.69,-0.01,0.02,0.02,-0.03,107.6,14.36,206.6,775,0.02,46.67,181.07,204,35.4,-119.4,156.2,1.24
28-May-2018 13:41:00.892,0.33,6.37,6.74,-0.04,0.01,0.08,-0.05,107.6,14.36,206.6,775,0.02,46.67,181.96,197.45,35.4,-119.4,156.2,1.24
28-May-2018 13:41:01.889,1.11,6.44,6.78,-0.02,0.09,-0,-0.01,107.6,14.36,206.6,873,0.02,46.67,182.71,196.73,35.4,-119.4,156.2,3.11
28-May-2018 13:41:02.890,1.62,6.18,6.4,-0.06,0.11,-0.01,0.03,107.6,14.36,206.6,897,0.02,46.67,181.22,208.43,35.4,-119.4,156.2,3.73
28-May-2018 13:41:03.889,1.28,6.25,7.05,-0.02,0.04,0.04,-0.02,107.6,14.36,206.6,944,0.02,46.67,179.84,227.41,35.4,-119.4,156.2,5.59
28-May-2018 13:41:04.891,1.86,6.91,5.77,-0.05,0.16,0.06,-0.14,107.6,14.36,206.6,1507,0.03,46.67,177.82,262.47,35.4,-119.4,156.2,6.21
28-May-2018 13:41:05.889,1.72,7.27,6.54,-0,0.16,0.11,-0.12,107.6,14.36,206.6,1933,0.06,46.67,177.32,282.95,35.4,-119.4,156.2,9.94
28-May-2018 13:41:06.890,1.25,7.24,6.49,0.01,0.11,0.08,-0.05,107.6,14.36,206.6,2097,0.08,46.67,176.63,302.55,35.4,-119.4,156.2,12.43
28-May-2018 13:41:07.889,0.45,7.57,6.48,0.01,0.03,0.12,-0.05,105.8,14.36,206.6,2097,0.08,45.88,177.38,319.18,35.4,-119.4,156.2,12.43
28-May-2018 13:41:08.891,0.16,7.33,6.74,0.03,0,0.09,-0.03,105.8,14.36,206.6,1969,0.08,45.88,179.54,320.2,35.4,-119.4,156.2,16.78
28-May-2018 13:41:09.889,-0.54,6.96,6.36,-0.02,-0.07,0.06,-0.06,105.8,14.36,206.6,1982,0.08,45.88,179.59,318.4,35.4,-119.4,154.4,18.02
28-May-2018 13:41:10.892,-0.18,6.73,6.46,-0.01,-0.03,0.02,-0.06,105.8,14.36,206.6,1828,0.08,45.88,180.21,318.3,35.4,-119.4,154.4,19.88
28-May-2018 13:41:11.889,0.15,6.35,6.07,-0.09,-0.07,0.1,-0.06,104,14.36,206.6,1786,0.07,45.88,180.14,317.39,35.4,-119.4,152.6,21.75
28-May-2018 13:41:12.889,-0.21,6.64,6.6,-0.03,-0.07,0.04,-0.05,104,14.36,204.8,1388,0.06,45.88,179.6,318.38,35.4,-119.4,152.6,22.99
28-May-2018 13:41:13.889,0.38,6.7,7.12,-0.01,-0.07,0.01,-0.03,104,14.36,204.8,1228,0.04,45.88,179.06,318.62,35.4,-119.4,152.6,23.61
28-May-2018 13:41:14.892,-0.07,6.44,6.89,-0.02,-0.01,-0,0.03,104,14.36,204.8,1228,0.04,45.88,178.03,317.74,35.4,-119.4,152.6,23.61
28-May-2018 13:41:15.890,0.07,6.45,6.61,-0.02,-0.01,0,-0.04,104,14.36,204.8,1313,0.04,45.88,177.8,317.44,35.4,-119.4,152.6,24.85
28-May-2018 13:41:16.890,-0.13,6.01,6.7,-0.07,-0.03,-0.04,-0.03,102.2,14.36,204.8,1331,0.04,45.88,176.74,317.51,35.4,-119.4,150.8,25.48
28-May-2018 13:41:17.890,-0.04,6,7.16,-0.02,-0.02,-0.04,0.02,102.2,14.36,204.8,1505,0.03,45.88,177.9,317.97,35.4,-119.4,150.8,25.48
28-May-2018 13:41:18.889,0.11,6.88,7.31,0.04,-0.05,-0.04,0.05,102.2,14.36,204.8,1069,0.03,45.88,177.37,318.42,35.4,-119.4,150.8,25.48
28-May-2018 13:41:19.889,-0.9,6.57,7.04,-0.02,-0.09,0.03,0.05,102.2,14.36,204.8,901,0.02,45.88,175.68,319.49,35.4,-119.4,150.8,25.48
28-May-2018 13:41:20.889,-0.44,6.46,5.91,-0.09,-0.02,-0.01,-0.05,102.2,14.36,204.8,914,0.02,45.88,173.66,318.29,35.4,-119.4,150.8,25.48
28-May-2018 13:41:21.892,-0.17,6.56,7.87,0.06,-0.03,-0.01,0.01,102.2,14.36,206.6,914,0.02,45.88,173.88,316.54,35.4,-119.4,150.8,24.85
28-May-2018 13:41:22.889,0.15,6.6,7.57,-0.06,0,0.02,0.06,102.2,14.36,206.6,899,0.02,45.88,174.84,316.42,35.4,-119.4,150.8,24.85
28-May-2018 13:41:23.889,-0.12,6.55,7.35,0.02,-0.03,0.01,0.04,100.4,14.36,206.6,885,0.02,45.88,175.46,316.75,35.4,-119.4,152.6,24.23
28-May-2018 13:41:24.889,-0.59,5.25,7.33,-0.07,-0.08,-0.12,0.03,100.4,14.36,206.6,880,0.02,45.88,174.51,317.93,35.4,-119.4,152.6,24.23
28-May-2018 13:41:25.889,-0.66,6.98,6.57,-0.01,-0.08,0.06,-0.04,100.4,14.36,206.6,871,0.02,45.88,174.2,317.74,35.4,-119.4,152.6,23.61
28-May-2018 13:41:26.891,-0.93,5.7,7.87,-0.04,-0.11,-0.07,0.09,100.4,14.36,206.6,862,0.02,45.88,173.7,318.15,35.4,-119.4,152.6,23.61
28-May-2018 13:41:27.890,-0.55,6.62,6.98,-0,-0.07,0.02,-0,100.4,14.36,206.6,858,0.02,45.88,173.47,316.04,35.4,-119.4,152.6,23.61
28-May-2018 13:41:28.889,-1.07,6.91,6.93,-0,-0.12,0.05,-0.01,98.6,14.36,208.4,858,0.02,45.88,174.66,314.06,35.4,-119.4,152.6,23.61
28-May-2018 13:41:29.890,-1.41,6.68,6.89,0,-0.16,0.03,-0.01,98.6,14.36,208.4,856,0.01,45.88,174.98,314.41,35.4,-119.4,152.6,22.37
28-May-2018 13:41:30.891,0.98,6.25,7.46,0.02,0.08,-0.02,0.05,98.6,14.36,208.4,849,0.02,45.88,175.28,309.76,35.4,-119.4,152.6,22.37
28-May-2018 13:41:31.890,0.67,5.72,7.63,-0.01,0.08,-0.11,-0.02,98.6,14.36,208.4,810,0.01,45.88,177.69,307.65,35.4,-119.4,152.6,20.51
28-May-2018 13:41:32.888,0.1,6.28,5.84,-0.03,0.01,0,-0.02,98.6,14.36,208.4,815,0.02,45.88,181.44,312.08,35.4,-119.4,152.6,20.51
28-May-2018 13:41:33.890,-0.47,5.56,7.42,-0,-0.12,0.04,0.03,98.6,14.36,208.4,815,0.02,45.88,184.61,313.26,35.4,-119.4,152.6,20.51
28-May-2018 13:41:34.891,-2.16,6.41,7.31,0.03,-0.29,-0.04,0.04,98.6,14.36,208.4,807,0.02,45.88,186.75,312.43,35.4,-119.4,152.6,19.26
28-May-2018 13:41:35.891,-3.43,5.54,7.65,0.06,-0.36,-0.09,0.07,98.6,14.36,208.4,807,0.02,45.88,186.34,303.96,35.4,-119.4,152.6,18.64
28-May-2018 13:41:36.890,-5.33,6.26,6.61,0.09,-0.56,-0.01,-0.04,98.6,14.36,208.4,792,0.02,45.88,185.77,276.59,35.4,-119.4,152.6,18.64
28-May-2018 13:41:37.889,-6.07,4.79,6.81,0.11,-0.63,-0.16,-0.02,98.6,14.36,208.4,808,0.02,45.88,185.91,243.89,35.4,-119.4,152.6,18.02
28-May-2018 13:41:38.889,-2.98,5.08,6.51,0.05,-0.32,-0.14,-0.05,98.6,14.36,208.4,812,0.02,45.88,183.28,218.26,35.4,-119.4,152.6,18.02
28-May-2018 13:41:39.906,-1.56,6.04,7.73,0.03,-0.13,-0.1,0.08,96.8,14.36,208.4,812,0.02,46.67,182.98,193.66,35.4,-119.4,152.6,17.4
28-May-2018 13:41:40.889,-0.97,6.35,7.35,0.01,-0.09,-0.02,0.04,96.8,14.36,208.4,1449,0.03,46.67,184.76,189.15,35.4,-119.4,152.6,16.78
28-May-2018 13:41:41.889,-1.36,6.91,7.43,0.06,-0.09,0.02,0.03,96.8,14.36,208.4,1690,0.05,46.67,187.16,188.2,35.4,-119.4,150.8,16.78
28-May-2018 13:41:42.889,-1.23,6.63,7,-0,-0.19,0.03,-0,96.8,14.36,208.4,1862,0.07,46.67,187.87,188.74,35.4,-119.4,150.8,18.02
28-May-2018 13:41:43.891,-1.12,6.75,7.21,0.03,-0.04,0.02,0.04,96.8,14.36,208.4,1952,0.08,46.67,188.75,190.02,35.4,-119.4,149,18.64
28-May-2018 13:41:44.892,-0.22,7.38,7.63,-0,-0.11,0,-0.07,96.8,14.36,208.4,2074,0.08,46.67,189.56,192.13,35.4,-119.4,149,20.51
28-May-2018 13:41:45.889,-0.87,7.17,7.01,0.04,-0.1,0.08,0,96.8,14.36,206.6,1926,0.08,46.67,188.78,197.68,35.4,-119.4,149,21.13
28-May-2018 13:41:46.890,0.78,5.77,6.96,-0.06,0.06,-0.07,-0,96.8,14.36,206.6,1926,0.08,46.67,187.15,205.81,35.4,-119.4,147.2,21.75
28-May-2018 13:41:47.889,1.22,7.6,7.44,0.05,0.11,0.12,0.05,96.8,14.36,206.6,1210,0.05,46.67,182.84,218.1,35.4,-119.4,147.2,22.99
28-May-2018 13:41:48.890,0.97,8.02,8.47,0.21,0.08,0.16,0.15,96.8,14.36,206.6,1226,0.05,46.67,181.68,232.13,35.4,-119.4,145.4,22.99
28-May-2018 13:41:49.890,0.53,6.24,6.56,0.1,0.04,-0.02,-0.04,96.8,14.36,206.6,1294,0.05,46.67,185.45,248.87,35.4,-119.4,145.4,24.23
28-May-2018 13:41:50.889,1.56,6.68,7.9,0.08,0.13,0.07,-0.01,96.8,14.36,204.8,1337,0.05,46.67,185.59,264.12,35.4,-119.4,143.6,24.85
28-May-2018 13:41:51.889,1.35,6.99,7.84,0.05,0.03,0.14,-0.08,96.8,14.36,204.8,1368,0.06,46.67,185.46,279.35,35.4,-119.4,143.6,26.72
28-May-2018 13:41:52.890,1.12,5.77,6.45,0.05,0.16,0.07,0.09,96.8,14.36,204.8,1478,0.06,46.67,184.29,292.97,35.4,-119.4,143.6,27.34
28-May-2018 13:41:53.891,-0.79,7.23,7.13,0.05,-0.05,0.11,0.07,96.8,14.36,204.8,1478,0.06,45.88,184.87,303.3,35.4,-119.4,141.8,28.58
28-May-2018 13:41:54.892,-0.79,6.58,6.79,-0.02,-0.05,0.03,0.03,96.8,14.36,206.6,1635,0.07,45.88,184.37,310.41,35.4,-119.4,141.8,31.69
28-May-2018 13:41:55.888,-0.75,6.13,6.76,-0.05,-0.09,-0.03,-0.02,95,14.36,206.6,1714,0.07,45.88,182.77,311.26,35.4,-119.4,140,32.93
28-May-2018 13:41:56.889,-1.81,7.12,6.73,-0.04,-0.2,0.07,-0.03,95,14.36,206.6,3319,0.13,45.88,181.18,311.66,35.4,-119.4,140,35.42
28-May-2018 13:41:57.888,-1.66,7.04,5.54,-0.06,-0.18,0.06,-0.15,95,14.36,206.6,3483,0.14,45.88,182.03,309.05,35.4,-119.4,138.2,39.77
28-May-2018 13:41:58.892,-0.4,6.98,7.11,0.01,-0.06,0.06,0.01,95,14.36,206.6,3755,0.15,45.88,182.35,309.53,35.4,-119.4,138.2,43.5
28-May-2018 13:41:59.892,-1.07,7.22,5.75,-0.04,-0.09,0.01,0.05,95,14.36,208.4,3994,0.16,45.88,184.4,309.18,35.4,-119.4,138.2,44.74
28-May-2018 13:42:00.889,-2.2,7.63,6.16,0.07,-0.08,0.09,-0.1,95,14.36,208.4,3994,0.17,45.88,185.16,309.64,35.4,-119.4,134.6,46.6
28-May-2018 13:42:01.890,0.33,7.09,6.26,0.02,-0.17,0.07,-0.13,95,14.36,208.4,4275,0.17,45.88,191.69,309.18,35.4,-119.4,134.6,52.2
28-May-2018 13:42:02.890,-0.74,7.67,6.78,0.06,-0.04,0,-0.08,95,14.36,208.4,4444,0.18,45.88,192.75,309.56,35.4,-119.4,132.8,54.06
28-May-2018 13:42:03.890,0.13,7.04,7.98,0.06,-0.1,0.06,0.07,95,14.36,208.4,4855,0.2,45.88,193.51,310.46,35.4,-119.4,132.8,57.79
28-May-2018 13:42:04.891,-1.18,7.74,6.22,0.03,-0.13,0.14,-0.08,95,14.36,208.4,5020,0.2,45.88,193.06,311.56,35.4,-119.4,131,60.89
28-May-2018 13:42:05.889,0.36,7.01,5.72,-0.06,0.02,0.06,-0.13,95,14.36,208.4,5358,0.21,45.88,192.44,310.91,35.4,-119.4,131,64.62
28-May-2018 13:42:06.889,0.33,7.38,7.3,0.07,0.02,0.1,0.03,95,14.36,212,5586,0.23,45.88,190.74,311.33,35.4,-119.4,131,65.87
28-May-2018 13:42:07.892,-1.08,6.63,7.78,0.03,-0.06,0.02,0.15,95,14.36,212,5586,0.23,45.88,191.7,311.6,35.4,-119.4,127.4,67.73
28-May-2018 13:42:08.890,-0.95,7.45,9.48,0.06,-0.01,0,-0.09,95,14.36,213.8,2564,0.15,45.88,191.32,311.87,35.4,-119.4,127.4,69.59
28-May-2018 13:42:09.890,-1.43,5.55,7.96,0.01,-0.07,-0.11,-0.05,95,14.21,213.8,2543,0.11,45.88,191.23,311.82,35.4,-119.4,127.4,70.21
28-May-2018 13:42:10.889,-1.23,6.54,8.14,0.08,-0.11,0,0.08,95,14.21,213.8,2569,0.1,45.88,191.5,311.75,35.4,-119.4,127.4,70.84
28-May-2018 13:42:11.890,-0.85,4.63,5.74,-0.23,-0.1,-0.18,-0.13,95,14.21,215.6,2572,0.1,45.88,191.79,311.62,35.4,-119.4,127.4,70.84
28-May-2018 13:42:12.889,-0.33,4.64,6.54,-0.17,-0.05,-0.18,-0.05,95,14.21,215.6,2555,0.04,45.88,192.19,311.25,35.4,-119.4,127.4,70.84
28-May-2018 13:42:13.892,-0.79,5.2,6.07,-0.11,-0.09,-0.12,-0.09,95,14.21,215.6,1673,0.03,45.88,192.78,311.34,35.4,-119.4,127.4,69.59
28-May-2018 13:42:14.888,-0.33,5.13,8.03,-0.01,-0.05,-0.13,0.11,95,14.21,215.6,1673,0.03,45.88,191.05,311.61,35.4,-119.4,129.2,69.59
28-May-2018 13:42:15.892,-1.08,5.21,7.81,-0.03,-0.18,0,-0.03,95,14.21,213.8,1707,0.02,45.88,190.9,312.12,35.4,-119.4,131,68.35
28-May-2018 13:42:16.889,-0.46,5.56,7.88,-0,-0.09,-0.15,0.06,95,14.21,213.8,1680,0.02,45.88,192.41,311.99,35.4,-119.4,131,67.11
28-May-2018 13:42:17.894,-1.55,6.23,8.91,0.04,-0.07,-0.09,0.06,95,14.21,213.8,1643,0.02,45.88,193.74,311.86,35.4,-119.4,131,65.87
28-May-2018 13:42:18.888,-1.05,5.11,7.88,-0.02,-0.11,-0.07,0.09,95,14.21,213.8,1623,0.02,45.88,194.91,311.65,35.4,-119.41,132.8,65.24
28-May-2018 13:42:19.889,-0.3,4.47,6.45,-0.01,-0.04,-0.2,-0.05,95,14.21,212,1623,0.02,45.88,195.59,311.82,35.4,-119.41,132.8,64.62
