Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Intake Air Temperature(°F),Speed (OBD)(mph)
24-May-2018 17:59:30.999,0,-0.00488115,0.01073851,-,14.50377369,131,925,0.00656875,81.1764679,71.59999847,0
24-May-2018 17:59:31.999,-0.00292869,-0.01952459,0.01171474,-,14.50377369,131,950,0.0066985,81.1764679,71.59999847,0
24-May-2018 17:59:32.998,-0.00585737,-0.00976229,0.00097623,-,14.50377369,131,925,0.00664534,81.1764679,71.59999847,0
24-May-2018 17:59:33.998,-0.01464344,0,0.07614579,-,14.50377369,131,925,0.00656067,81.1764679,71.59999847,0
24-May-2018 17:59:34.998,0.01561966,-0.00195247,0.00292868,-,14.50377369,131,950,0.00666606,81.1764679,71.59999847,0
24-May-2018 17:59:35.999,0.00976229,-0.00097624,-0.00292868,-,14.50377369,131,937.5,0.00657239,81.1764679,71.59999847,0
24-May-2018 17:59:36.999,0.0068336,0.00097623,0.00390491,-,14.50377369,131,937.5,0.00652828,81.1764679,71.59999847,0
24-May-2018 17:59:38.000,0.00488115,0.02538195,-0.00390491,-,14.50377369,131,925,0.00659307,81.1764679,71.59999847,0
24-May-2018 17:59:38.998,0.04685899,0.02928687,-0.0732172,-,14.50377369,131,950,0.00665337,81.1764679,71.59999847,0
24-May-2018 17:59:39.999,-0.03221556,-0.06735981,0.11324255,-,14.50377369,131,925,0.00677456,81.1764679,71.59999847,0
24-May-2018 17:59:40.998,-0.03221556,0.02831064,-0.01561975,-,14.50377369,132.80000305,950,0.00648353,81.1764679,71.59999847,0
24-May-2018 17:59:41.998,0.27920148,0.37584814,0.57987994,-,14.50377369,132.80000305,937.5,0.00659307,81.1764679,71.59999847,0
24-May-2018 17:59:42.999,-0.27236789,-0.08297947,-0.04393036,-,14.50377369,132.80000305,925,0.00639868,81.1764679,71.59999847,0
24-May-2018 17:59:43.999,0.0741934,-0.04295408,-0.04588281,-,14.50377369,132.80000305,937.5,0.00653631,81.1764679,71.59999847,0
24-May-2018 17:59:44.999,0.06345488,-0.05954997,-0.02538203,-,14.50377369,132.80000305,937.5,0.00655253,81.1764679,71.59999847,0
24-May-2018 17:59:46.001,0.05662128,-0.05662129,0.07712202,-,14.50377369,132.80000305,925,0.00651208,81.1764679,71.59999847,0
24-May-2018 17:59:47.003,-0.63454878,0.04490654,-0.02050089,-,14.50377369,132.80000305,925,0.00649149,81.1764679,71.59999847,0
24-May-2018 17:59:47.999,0.00390491,-0.0839557,0.07419333,-,14.50377369,132.80000305,925,0.00651568,81.1764679,71.59999847,0
24-May-2018 17:59:48.998,-0.02831064,-0.06833603,0.00878605,-,14.50377369,132.80000305,937.5,0.00667407,81.1764679,71.59999847,0
24-May-2018 17:59:49.999,-0.01952458,-0.05857374,0.0244057,-,14.50377369,132.80000305,925,0.00659672,81.1764679,71.59999847,0
24-May-2018 17:59:50.998,-0.25381953,-0.09762291,-0.04393036,-,14.50377369,132.80000305,925,0.00641843,81.1764679,71.59999847,0
24-May-2018 17:59:52.000,-0.25772443,-0.10250404,-0.04588281,-,14.50377369,132.80000305,937.5,0.00653644,81.1764679,71.59999847,0
24-May-2018 17:59:52.998,-0.26065314,-0.09859914,-0.05466887,-,14.50377369,132.80000305,937.5,0.00664534,81.1764679,71.59999847,0
24-May-2018 17:59:53.998,-0.2596769,-0.10348027,-0.07614589,-,14.50377369,132.80000305,937.5,0.00653631,81.1764679,71.59999847,0
24-May-2018 17:59:54.998,-0.26553428,-0.10348027,-0.05369264,-,14.50377369,132.80000305,937.5,0.00652009,81.1764679,71.59999847,0
24-May-2018 17:59:55.998,-0.25870067,-0.09664667,-0.01854843,-,14.50377369,132.80000305,937.5,0.00652009,81.1764679,71.59999847,0
24-May-2018 17:59:56.998,-0.27822527,-0.10152782,-0.01171483,-,14.50377369,132.80000305,937.5,0.00626389,81.1764679,71.59999847,0
24-May-2018 17:59:57.999,-0.28017771,-0.11714748,0.00780982,-,14.50377369,132.80000305,912.5,0.00627661,81.1764679,71.59999847,0
24-May-2018 17:59:59.000,-0.26455808,-0.10055159,-0.06247869,-,14.50377369,134.6000061,900,0.00784354,81.1764679,73.40000153,0
24-May-2018 17:59:59.999,-0.26065314,-0.09371799,-0.03612053,-,14.50377369,134.6000061,825,0.0058939,81.1764679,73.40000153,0
24-May-2018 18:00:00.998,-0.25089085,-0.08297947,-0.04978773,-,14.50377369,134.6000061,687.5,0.0058939,81.1764679,73.40000153,0
24-May-2018 18:00:02.000,-0.25772443,-0.0741934,-0.11129019,-,14.50377369,134.6000061,787.5,0.00663531,81.1764679,73.40000153,0
24-May-2018 18:00:02.999,-0.27334413,-0.05076392,-0.03709676,-,14.50377369,134.6000061,900,0.00787183,81.1764679,73.40000153,0
24-May-2018 18:00:03.999,-0.23039004,0.03807292,-0.02733448,-,14.50377369,134.6000061,900,0.02340056,81.1764679,73.40000153,0
24-May-2018 18:00:04.998,-0.12593354,-0.01171475,0.06540728,-,14.50377369,134.6000061,1737.5,0.02689604,81.1764679,73.40000153,4.97096968
24-May-2018 18:00:05.998,-0.00780983,0,0.03416798,-,14.50377369,134.6000061,1725,0.02860385,81.1764679,73.40000153,7.45645428
24-May-2018 18:00:07.000,-0.19915071,-0.12398108,-0.01269106,-,14.50377369,134.6000061,1137.5,0.01158563,80.39215851,71.59999847,7.45645428
24-May-2018 18:00:07.998,-0.5847612,0.11519502,-0.08883685,-,14.50377369,134.6000061,1062.5,0.00665638,80.39215851,71.59999847,9.94193935
24-May-2018 18:00:08.998,-0.58085626,0.18548352,-0.10152781,-,14.50377369,134.6000061,1025,0.0062017,80.39215851,71.59999847,9.94193935
24-May-2018 18:00:09.998,-0.55645055,0.08688438,-0.02831071,-,14.50377369,134.6000061,912.5,0.00581044,80.39215851,71.59999847,9.94193935
24-May-2018 18:00:10.999,-0.51642513,0.09469421,0.02050079,-,14.50377369,134.6000061,925,0.00549868,80.39215851,71.59999847,9.94193935
24-May-2018 18:00:11.998,-0.60819066,0.11617125,-0.0175722,-,14.50377369,134.6000061,912.5,0.00550848,80.39215851,71.59999847,8.69919682
24-May-2018 18:00:12.998,-0.62185788,0.17084008,0.00097623,-,14.50377369,134.6000061,912.5,0.00530521,80.39215851,71.59999847,7.45645428
24-May-2018 18:00:13.998,-0.37780064,0.75657749,-0.42173097,-,14.50377369,134.6000061,900,0.00540796,80.39215851,71.59999847,7.45645428
24-May-2018 18:00:14.999,0.39927766,0.38365802,0.17962606,-,14.50377369,136.3999939,912.5,0.00566643,80.39215851,71.59999847,6.21371174
24-May-2018 18:00:15.999,-0.06247865,0.45785138,-0.27041546,-,14.50377369,136.3999939,925,0.00566643,80.39215851,73.40000153,4.97096968
24-May-2018 18:00:16.999,-0.19719826,0.97330034,-0.5671891,-,14.50377369,136.3999939,737.5,0.00521539,80.78431702,73.40000153,2.48548484
24-May-2018 18:00:17.998,-0.06540734,0.42563581,-0.16498274,-,14.50377369,136.3999939,712.5,0.00541363,80.78431702,73.40000153,2.48548484
24-May-2018 18:00:18.999,0.08688438,0.06931227,-0.60526204,-,14.50377369,136.3999939,750,0.00563732,81.1764679,73.40000153,2.48548484
24-May-2018 18:00:19.998,0.15326795,0.65602595,-0.44125557,-,14.50377369,136.3999939,862.5,0.00648002,81.1764679,73.40000153,2.48548484
24-May-2018 18:00:20.999,0.15229172,0.65504962,-0.42270717,-,14.50377369,136.3999939,887.5,0.0070257,81.1764679,73.40000153,3.72822714
24-May-2018 18:00:22.001,0.1513155,0.59940457,-0.43539819,-,14.50377369,138.19999695,900,0.0069533,81.5686264,73.40000153,3.72822714
24-May-2018 18:00:22.999,0.17572121,0.63650125,-0.42270717,-,14.50377369,138.19999695,937.5,0.00680241,81.5686264,73.40000153,3.72822714
24-May-2018 18:00:23.999,0.16986385,0.64040619,-0.4393031,-,14.50377369,138.19999695,975,0.00697423,81.5686264,73.40000153,4.97096968
24-May-2018 18:00:25.000,0.13667206,0.63552505,-0.43637443,-,14.50377369,138.19999695,987.5,0.00707785,82.35294342,73.40000153,4.97096968
24-May-2018 18:00:25.998,0.1513155,0.63942993,-0.41196868,-,14.50377369,138.19999695,987.5,0.00664167,82.35294342,71.59999847,4.97096968
24-May-2018 18:00:27.000,0.16107778,0.61502427,-0.42661208,-,14.50377369,138.19999695,1000,0.00691786,82.7450943,71.59999847,4.97096968
24-May-2018 18:00:27.999,0.127886,0.64040619,-0.42173097,-,14.50377369,138.19999695,1012.5,0.00669695,82.7450943,71.59999847,4.97096968
24-May-2018 18:00:29.008,-0.01854835,0.60330951,-0.3729195,-,14.50377369,138.19999695,1162.5,0.0121323,82.7450943,71.59999847,4.97096968
24-May-2018 18:00:30.002,-0.12983845,0.62576276,-0.42173097,-,14.50377369,138.19999695,1787.5,0.02202655,83.13725281,71.59999847,6.21371174
24-May-2018 18:00:30.998,-0.07224095,0.63747752,-0.39732525,-,14.50377369,138.19999695,1787.5,0.02322146,83.13725281,71.59999847,7.45645428
24-May-2018 18:00:31.998,-0.06540734,0.60135704,-0.44125557,-,14.50377369,138.19999695,1762.5,0.02185941,83.13725281,71.59999847,9.94193935
24-May-2018 18:00:32.999,-0.06833603,0.60623819,-0.47835222,-,14.50377369,138.19999695,1950,0.03078583,83.92156982,71.59999847,11.18468189
24-May-2018 18:00:33.998,0.13569583,0.65309715,-0.47932845,-,14.50377369,138.19999695,1162.5,0.008656,83.92156982,71.59999847,12.42742348
24-May-2018 18:00:34.998,0.20110317,0.65797836,-0.43442196,-,14.50377369,138.19999695,1075,0.00893101,83.92156982,71.59999847,12.42742348
24-May-2018 18:00:35.999,0.14350566,0.61600047,-0.40708753,-,14.50377369,138.19999695,1012.5,0.00697509,83.92156982,71.59999847,11.18468189
24-May-2018 18:00:36.998,0.14936304,0.6794554,-0.39342034,-,14.50377369,138.19999695,962.5,0.00583984,83.92156982,71.59999847,11.18468189
24-May-2018 18:00:38.000,0.16205402,0.60233331,-0.46468502,-,14.50377369,138.19999695,937.5,0.00578011,83.92156982,71.59999847,11.18468189
24-May-2018 18:00:39.000,0.12690976,0.63259637,-0.40220639,-,14.50377369,138.19999695,937.5,0.00559969,83.92156982,71.59999847,11.18468189
24-May-2018 18:00:39.998,0.16010155,0.63552505,-0.39634901,-,14.50377369,138.19999695,900,0.00560573,83.92156982,71.59999847,9.94193935
24-May-2018 18:00:41.001,0.2323425,0.68921769,-0.42075473,-,14.50377369,140,900,0.00535027,83.92156982,71.59999847,9.94193935
24-May-2018 18:00:42.004,0.4041588,0.62283409,-0.50666291,-,14.50377369,140,850,0.00527534,83.92156982,71.59999847,9.94193935
24-May-2018 18:00:42.999,0.46078008,0.63162011,-0.50373423,-,14.50377369,140,912.5,0.00553574,83.92156982,71.59999847,8.69919682
24-May-2018 18:00:44.001,0.23136626,0.61892915,-0.45687521,-,14.50377369,140,950,0.00535578,83.92156982,71.59999847,9.94193935
24-May-2018 18:00:45.000,0.37682438,0.46761367,-0.21965155,-,14.50377369,140,775,0.00549683,83.92156982,71.59999847,6.21371174
24-May-2018 18:00:45.999,0.26455805,0.55937922,-0.32313183,-,14.50377369,140,725,0.00544819,83.52941132,71.59999847,2.48548484
24-May-2018 18:00:47.005,0.23819989,0.60819066,-0.38658676,-,14.50377369,140,612.5,0.00555793,83.52941132,71.59999847,0
24-May-2018 18:00:48.001,0.22062775,0.59257102,-0.39049166,-,14.50377369,140,637.5,0.00554437,83.52941132,71.59999847,0
24-May-2018 18:00:48.999,0.22746135,0.61600047,-0.42954078,-,14.50377369,141.80000305,650,0.00527852,83.52941132,71.59999847,0
24-May-2018 18:00:49.998,0.17962612,0.64821601,-0.43832687,-,14.50377369,141.80000305,625,0.00527783,83.52941132,71.59999847,0
24-May-2018 18:00:50.998,0.18841219,0.64821601,-0.44125557,-,14.50377369,141.80000305,637.5,0.00502772,83.13725281,71.59999847,0
24-May-2018 18:00:51.998,0.19622204,0.58378494,-0.35339493,-,14.50377369,141.80000305,675,0.00500651,83.13725281,71.59999847,1.24274242
24-May-2018 18:00:52.999,0.17572121,0.60623819,-0.37487197,-,14.50377369,141.80000305,687.5,0.0048758,83.13725281,71.59999847,2.48548484
24-May-2018 18:00:53.997,0.25577199,0.5339973,-0.30751216,-,14.50377369,141.80000305,675,0.00521937,83.13725281,71.59999847,1.24274242
24-May-2018 18:00:54.998,0.18841219,0.58768988,-0.36608592,-,14.50377369,141.80000305,637.5,0.00492133,83.13725281,71.59999847,0
24-May-2018 18:00:55.999,0.17962612,0.60330951,-0.36120477,-,14.50377369,141.80000305,637.5,0.00497376,83.52941132,71.59999847,0
24-May-2018 18:00:56.998,0.19719826,0.59061855,-0.37682441,-,14.50377369,141.80000305,625,0.00499626,83.52941132,71.59999847,0
24-May-2018 18:00:57.998,0.20403185,0.59549969,-0.40806377,-,14.50377369,141.80000305,625,0.00481022,83.13725281,71.59999847,0
24-May-2018 18:00:58.998,0.18450728,0.59257102,-0.41196868,-,14.50377369,141.80000305,625,0.00505435,83.13725281,71.59999847,0
24-May-2018 18:00:59.999,0.1786499,0.58964235,-0.36218098,-,14.50377369,141.80000305,625,0.00474046,83.13725281,71.59999847,0
24-May-2018 18:01:00.999,0.20500809,0.5964759,-0.40708753,-,14.50377369,141.80000305,625,0.00473017,83.52941132,71.59999847,0
24-May-2018 18:01:01.999,0.15912531,0.62381029,-0.40903997,-,14.50377369,141.80000305,625,0.00485379,83.52941132,71.59999847,0
24-May-2018 18:01:02.999,0.19622204,0.64919221,-0.43637443,-,14.50377369,141.80000305,625,0.00453657,83.52941132,73.40000153,0
24-May-2018 18:01:03.999,0.00390491,0.79465038,-0.56914151,-,14.50377369,141.80000305,787.5,0.00571711,83.52941132,73.40000153,1.24274242
24-May-2018 18:01:04.999,0.00585737,0.74486268,-0.59940463,-,14.50377369,141.80000305,1850,0.02921858,83.52941132,71.59999847,4.97096968
24-May-2018 18:01:06.000,-0.11226633,0.74486268,-0.45589897,-,14.50377369,141.80000305,2187.5,0.0450357,83.13725281,71.59999847,9.94193935
24-May-2018 18:01:06.999,-0.14252944,0.7624349,-0.50763911,-,14.50377369,141.80000305,2100,0.0449935,83.13725281,71.59999847,12.42742348
24-May-2018 18:01:08.000,-0.02538195,0.70971847,-0.54375958,-,14.50377369,141.80000305,1850,0.0449935,82.7450943,69.80000305,16.15565109
24-May-2018 18:01:09.000,0.06735981,0.67457426,-0.5505932,-,14.50377369,141.80000305,1662.5,0.03933729,82.7450943,69.80000305,18.64113617
24-May-2018 18:01:09.998,0.02147703,0.72826678,-0.56426036,-,14.50377369,141.80000305,1600,0.03724416,82.7450943,69.80000305,22.36936378
24-May-2018 18:01:10.998,0.07028849,0.67066932,-0.45980388,-,14.35873604,141.80000305,1250,0.01355315,82.7450943,69.80000305,22.36936378
24-May-2018 18:01:11.999,0.14057697,0.59452349,-0.29286876,-,14.35873604,141.80000305,1125,0.00518641,82.7450943,69.80000305,22.36936378
24-May-2018 18:01:12.997,0.15912531,0.62283409,-0.46663749,-,14.35873604,141.80000305,1000,0.00650283,82.7450943,71.59999847,21.12662125
24-May-2018 18:01:13.997,0.18450728,0.56035542,-0.40708753,-,14.50377369,141.80000305,1075,0.00533663,83.13725281,71.59999847,19.88387871
24-May-2018 18:01:14.998,0.14155319,0.71069467,-0.35632363,-,14.50377369,143.6000061,937.5,0.00546345,83.13725281,71.59999847,19.88387871
24-May-2018 18:01:15.999,0.15619664,0.61697668,-0.41489735,-,14.50377369,143.6000061,850,0.00546345,83.13725281,71.59999847,18.64113617
24-May-2018 18:01:16.998,0.18450728,0.56718904,-0.41587359,-,14.50377369,143.6000061,825,0.00482769,83.13725281,71.59999847,17.39839363
24-May-2018 18:01:17.998,0.1552204,0.65895462,-0.40123016,-,14.50377369,145.3999939,925,0.00498795,83.13725281,71.59999847,14.91290855
24-May-2018 18:01:18.998,0.1513155,0.69409883,-0.47347108,-,14.50377369,145.3999939,1412.5,0.01273786,82.7450943,71.59999847,14.91290855
24-May-2018 18:01:19.998,0.15619664,0.69312257,-0.44711292,-,14.50377369,145.3999939,1437.5,0.01222636,82.7450943,71.59999847,14.91290855
24-May-2018 18:01:20.998,0.12300485,0.614048,-0.45394653,-,14.50377369,145.3999939,1437.5,0.01307513,82.7450943,71.59999847,14.91290855
24-May-2018 18:01:21.997,0.21672282,0.66676444,-0.50178176,-,14.50377369,145.3999939,1425,0.00523387,82.7450943,71.59999847,14.91290855
24-May-2018 18:01:22.998,0.34753752,0.6804316,-0.47737598,-,14.50377369,145.3999939,900,0.00577022,82.7450943,71.59999847,13.67016602
24-May-2018 18:01:23.997,0.36022848,0.60916686,-0.38756296,-,14.50377369,145.3999939,900,0.0054744,82.35294342,71.59999847,13.67016602
24-May-2018 18:01:24.997,0.33582276,0.49494809,-0.20988928,-,14.50377369,145.3999939,762.5,0.00501109,82.35294342,71.59999847,7.45645428
24-May-2018 18:01:25.998,0.16205402,0.62966764,-0.42661208,-,14.50377369,145.3999939,625,0.00474287,82.35294342,71.59999847,2.48548484
24-May-2018 18:01:26.998,0.06443111,0.78195941,-0.5847612,-,14.50377369,145.3999939,812.5,0.00805025,82.35294342,71.59999847,1.24274242
24-May-2018 18:01:27.997,0.0234295,0.71752828,-0.61209559,-,14.50377369,145.3999939,1700,0.02466524,82.35294342,71.59999847,3.72822714
24-May-2018 18:01:28.998,0.29091623,0.86103404,-0.63943005,-,14.50377369,145.3999939,2025,0.0337478,82.35294342,71.59999847,7.45645428
24-May-2018 18:01:29.998,0.45199403,0.74681515,-0.57695138,-,14.50377369,145.3999939,1675,0.02376455,82.35294342,71.59999847,12.42742348
24-May-2018 18:01:30.998,0.1513155,0.6970275,-0.47542354,-,14.50377369,145.3999939,1512.5,0.0252441,82.35294342,71.59999847,13.67016602
24-May-2018 18:01:31.998,0.11421879,0.71167094,-0.5339973,-,14.50377369,145.3999939,1512.5,0.02859009,82.35294342,69.80000305,16.15565109
24-May-2018 18:01:32.997,0.04197785,0.741934,-0.30555972,-,14.50377369,145.3999939,1575,0.02847936,82.35294342,69.80000305,21.12662125
24-May-2018 18:01:33.997,0.16888762,0.70483732,-0.4705424,-,14.50377369,145.3999939,1487.5,0.02411429,82.35294342,69.80000305,22.36936378
24-May-2018 18:01:34.998,0.1952458,0.60721445,-0.42661208,-,14.50377369,145.3999939,1225,0.00642108,82.35294342,69.80000305,22.36936378
24-May-2018 18:01:35.998,0.19719826,0.53204483,-0.33387038,-,14.50377369,145.3999939,1187.5,0.00434897,82.35294342,69.80000305,22.36936378
24-May-2018 18:01:36.998,0.19622204,0.60526198,-0.40415886,-,14.50377369,145.3999939,1162.5,0.00263895,82.35294342,71.59999847,22.36936378
24-May-2018 18:01:37.998,0.29774985,0.68726522,-0.42465964,-,14.50377369,145.3999939,1137.5,0.00258263,81.96078491,71.59999847,21.12662125
24-May-2018 18:01:38.998,0.2323425,0.58085626,-0.37780064,-,14.50377369,147.19999695,1125,0.00259068,81.96078491,71.59999847,21.12662125
24-May-2018 18:01:39.998,0.24600971,0.49104318,-0.23624748,-,14.50377369,147.19999695,1125,0.00261482,81.96078491,71.59999847,21.12662125
24-May-2018 18:01:40.998,0.33387029,0.49494809,-0.2440573,-,14.50377369,147.19999695,1062.5,0.00258263,81.96078491,71.59999847,13.67016602
24-May-2018 18:01:41.999,0.23429497,0.52716362,-0.30946463,-,14.50377369,149,1087.5,0.00259068,81.96078491,71.59999847,9.94193935
24-May-2018 18:01:42.998,0.20988922,0.56621277,-0.32898918,-,14.50377369,149,675,0.00253436,81.96078491,71.59999847,6.21371174
24-May-2018 18:01:43.998,0.25284332,0.55449808,-0.32898918,-,14.50377369,149,850,0.00502097,81.96078491,71.59999847,3.72822714
24-May-2018 18:01:44.998,0.24796216,0.52911609,-0.30067858,-,14.50377369,149,700,0.00551094,81.96078491,71.59999847,2.48548484
24-May-2018 18:01:45.999,0.18841219,0.62478656,-0.39634901,-,14.50377369,149,650,0.00563622,81.96078491,71.59999847,0
24-May-2018 18:01:46.998,0.19622204,0.61990541,-0.39927772,-,14.50377369,149,637.5,0.00565434,81.96078491,71.59999847,0
24-May-2018 18:01:47.998,0.17572121,0.61892915,-0.42173097,-,14.50377369,149,637.5,0.00541836,81.96078491,71.59999847,0
24-May-2018 18:01:48.999,0.17669745,0.62478656,-0.40318263,-,14.50377369,149,637.5,0.00510112,81.96078491,71.59999847,0
24-May-2018 18:01:49.999,0.417826,0.873725,-0.29872611,-,14.50377369,149,625,0.0051676,81.96078491,71.59999847,0
24-May-2018 18:01:50.998,0.29091623,0.54766446,-0.3592523,-,14.50377369,149,625,0.00496044,81.96078491,71.59999847,0
24-May-2018 18:01:52.001,0.20110317,0.26162934,-0.02928694,-,14.50377369,149,625,0.00473884,81.96078491,71.59999847,0
24-May-2018 18:01:52.998,0.24503349,0.45589894,-0.26065317,-,14.50377369,149,625,0.00473884,81.96078491,71.59999847,0
24-May-2018 18:01:53.998,0.18353106,0.3202031,-0.2616294,-,14.50377369,149,612.5,0.0047654,81.96078491,71.59999847,0
24-May-2018 18:01:54.997,0.1444819,0.30848834,-0.13569589,-,14.50377369,149,600,0.00459964,81.96078491,71.59999847,0
24-May-2018 18:01:55.998,0.24405725,0.42075467,-0.19915076,-,14.50377369,149,600,0.00455903,81.96078491,71.59999847,0
24-May-2018 18:01:56.998,0.26358181,0.42758828,-0.2040319,-,14.50377369,149,625,0.0046526,81.96078491,71.59999847,0
24-May-2018 18:01:57.997,0.25870067,0.40708748,-0.21672286,-,14.50377369,149,612.5,0.0047085,81.96078491,71.59999847,0
24-May-2018 18:01:58.999,0.26748672,0.42075467,-0.18841225,-,14.50377369,149,625,0.00479814,81.96078491,71.59999847,0
24-May-2018 18:01:59.998,0.27334413,0.42563581,-0.32020313,-,14.50377369,149,612.5,0.004398,81.96078491,71.59999847,0
24-May-2018 18:02:00.997,0.26260558,0.42075467,-0.21379419,-,14.50377369,149,612.5,0.00464216,81.96078491,71.59999847,0
24-May-2018 18:02:02.000,-0.01952459,-0.01659588,0.02147702,-,14.50377369,149,625,0.00469896,81.96078491,71.59999847,0
24-May-2018 18:02:02.997,0.00390491,-0.00488114,0.02928684,-,14.50377369,149,612.5,0.00459135,81.96078491,71.59999847,0
24-May-2018 18:02:03.998,0.00878605,-0.02050079,0.02245324,-,14.50377369,149,612.5,0.00453931,81.96078491,71.59999847,0
24-May-2018 18:02:04.997,-0.00878606,-0.02147702,0.00488114,-,14.50377369,149,612.5,0.00427714,81.96078491,71.59999847,0
24-May-2018 18:02:05.997,0.01073851,-0.01464342,-0.01659593,-,14.50377369,149,612.5,0.00442059,81.96078491,71.59999847,0
24-May-2018 18:02:06.997,0.00780982,-0.01854833,-0.00390491,-,14.50377369,149,587.5,0.0045521,81.96078491,73.40000153,0
24-May-2018 18:02:07.997,-0.01854836,-0.01561965,0.00097623,-,14.50377369,149,600,0.004398,81.96078491,73.40000153,0
24-May-2018 18:02:08.997,-0.01073852,-0.00390491,0.0068336,-,14.50377369,149,600,0.00425937,81.96078491,73.40000153,0
24-May-2018 18:02:09.998,-0.00488115,-0.01659588,-0.00488114,-,14.50377369,149,612.5,0.00465226,81.96078491,73.40000153,0
24-May-2018 18:02:10.999,-0.01854836,-0.0175721,0.00488114,-,14.50377369,150.80000305,600,0.00467118,81.96078491,73.40000153,0
24-May-2018 18:02:11.998,0.00585737,-0.00878605,0.01952456,-,14.50377369,150.80000305,600,0.00448689,81.96078491,73.40000153,0
24-May-2018 18:02:12.998,0.00780982,-0.01366719,0.02733438,-,14.50377369,150.80000305,612.5,0.00425701,81.96078491,73.40000153,0
24-May-2018 18:02:13.998,0.00585737,-0.01269096,0.02538193,-,14.50377369,150.80000305,600,0.00438164,81.96078491,73.40000153,0
24-May-2018 18:02:14.998,0,-0.00976228,0,-,14.50377369,150.80000305,600,0.0043093,81.96078491,73.40000153,0
24-May-2018 18:02:15.998,-0.00976229,-0.01854833,-0.00488114,-,14.50377369,150.80000305,612.5,0.00444877,81.96078491,73.40000153,0
24-May-2018 18:02:16.998,0.00195246,-0.00585737,0.00878605,-,14.50377369,150.80000305,600,0.00442732,81.96078491,73.40000153,0
24-May-2018 18:02:17.997,0.00390491,-0.01464342,0.02245324,-,14.50377369,150.80000305,600,0.00433205,81.5686264,73.40000153,0
