Device Time, G(x), G(y), G(z), G(calibrated), 100-0kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (GPS)(mph),Speed (OBD)(mph),AC
09-Jun-2018 16:44:34.750,-1.51,8.89,5.01,0.07,-,-0.04,-0.01,0,-,13.92,0,0,206.6,650,0,88.24,1281.1,57.83,33.04,-116.87,123.8,23.54,0,-
09-Jun-2018 16:44:35.749,-1.32,8.58,4.03,0.02,-,-0.06,0.09,0.06,-,13.92,0,0,206.6,650,0,88.24,1280.67,57.83,33.04,-116.87,123.8,24,0,-
09-Jun-2018 16:44:36.749,-1.54,8.76,4.97,0.06,-,-0.08,0.04,0.03,-,13.92,0,0,206.6,650,0,88.24,1280.96,57.63,33.04,-116.87,123.8,24.29,0,-
09-Jun-2018 16:44:37.750,-1.27,8.41,4.77,0.02,-,-0.06,0,0.01,-,13.92,0,0,206.6,650,0,88.24,1282.18,57.76,33.04,-116.87,123.8,24.6,0,-
09-Jun-2018 16:44:38.751,-0.89,8.31,4.43,0.01,-,-0.02,-0.01,-0.02,-,13.92,0,0,206.6,650,0,88.24,1282.89,57.55,33.04,-116.87,123.8,24.37,0,-
09-Jun-2018 16:44:39.749,-1.24,8.53,4.55,0.02,-,-0.05,0.02,-0.01,-,13.92,0,0,206.6,650,0,88.24,1282.21,58.22,33.04,-116.87,123.8,25.51,0,-
09-Jun-2018 16:44:40.752,-1.89,8.44,3.8,-0.02,-,-0.05,-0.04,-0.13,-,13.92,0,0,206.6,650,0,88.24,1284.16,58.01,33.04,-116.87,123.8,25.18,0,-
09-Jun-2018 16:44:41.751,-1.63,7.74,3.77,-0.09,-,-0.11,0.05,-0.1,-,13.92,0,0,206.6,650,0,88.24,1288.06,58.29,33.04,-116.87,123.8,26.51,0,-
09-Jun-2018 16:44:42.749,-1.2,8.85,5.33,0.02,-,-0.07,0.04,-0,-,13.92,0,0,206.6,650,0,88.24,1289.86,55.66,33.04,-116.87,123.8,28.01,0,-
09-Jun-2018 16:44:43.754,-1.16,9.66,4.71,0.12,-,-0.08,-0,-0.07,-,13.92,0,0,206.6,650,0,88.24,1293.28,55.67,33.04,-116.87,123.8,29.36,0,-
09-Jun-2018 16:44:44.748,-0.87,8.56,4.58,0.04,-,-0.1,0.02,-0.08,-,13.92,0,0,206.6,650,0,88.24,1294.97,56.26,33.04,-116.87,123.8,30.72,0,-
09-Jun-2018 16:44:45.749,-1.32,8.45,4.14,-0.01,-,-0.06,0.01,-0.05,-,13.92,0,0,206.6,650,0,88.24,1295.07,56.1,33.04,-116.87,123.8,32.03,0,-
09-Jun-2018 16:44:46.750,-1.33,7.64,4.02,-0.01,-,-0.06,-0.07,-0.06,-,13.92,0,0,206.6,650,0,88.24,1295.47,56.24,33.04,-116.87,123.8,32.66,0,-
09-Jun-2018 16:44:47.750,-1.57,8.56,5.15,0.05,-,-0.09,0.02,0.05,-,13.92,0,0,206.6,650,0,88.24,1296.38,56.64,33.04,-116.87,123.8,32.63,0,-
09-Jun-2018 16:44:48.749,-0.76,7.74,4.27,-0.03,-,-0,-0.06,-0.04,-,13.92,0,0,206.6,650,0,88.24,1296.37,57.55,33.04,-116.87,123.8,31.97,0,-
09-Jun-2018 16:44:49.750,-1.41,8.29,4.93,0.02,-,-0.1,0.05,0.03,-,13.92,0,0,206.6,650,0,88.24,1295.83,56.82,33.04,-116.87,123.8,31.72,0,-
09-Jun-2018 16:44:50.751,-1.35,7.59,4.41,-0.07,-,-0,-0.12,-0.03,-,13.92,0,0,206.6,650,0,88.24,1295.61,56.01,33.04,-116.87,123.8,31.44,0,-
09-Jun-2018 16:44:51.750,-1.41,8.03,5.08,-0,-,0,-0.07,-0,-,13.92,0,1,206.6,650,0,88.24,1295.45,55.3,33.04,-116.87,123.8,30.8,0,-
09-Jun-2018 16:44:52.748,-1.29,8.81,4.32,0.03,-,-0.02,0.02,-0,-,13.92,0,1,206.6,650,0,88.24,1296.18,55.83,33.04,-116.87,123.8,30.03,0,-
09-Jun-2018 16:44:53.751,-0.65,9.57,7.01,0.05,-,-0.01,-0.02,0.04,-,13.92,0,1,206.6,650,0,88.24,1296.94,56.26,33.04,-116.87,123.8,29.52,0,-
09-Jun-2018 16:44:54.753,-1.09,7.35,4.58,-0.01,-,-0.09,-0.06,0.03,-,13.92,0,1,206.6,650,0,88.24,1297.57,56.39,33.04,-116.87,123.8,28.77,0,-
09-Jun-2018 16:44:55.749,-0.96,7.06,4.92,-0.1,-,-0.02,-0.13,0.03,-,13.92,0,1,206.6,650,0,88.24,1298.75,56.49,33.04,-116.87,123.8,27.44,0,-
09-Jun-2018 16:44:56.751,-0.2,7.98,5.2,-0.01,-,0.05,-0.04,0.06,-,13.92,0,1,206.6,650,0,88.24,1301.73,56.55,33.04,-116.87,123.8,26.49,0,-
09-Jun-2018 16:44:57.749,-1.16,9.66,3.98,-0,-,-0.04,0.13,-0.07,-,13.92,0,1,206.6,650,0,88.24,1301.42,56.63,33.04,-116.87,123.8,25.86,0,-
09-Jun-2018 16:44:58.754,-2.45,8.65,5.24,0.08,-,-0.02,-0.13,0,-,13.92,0,1,206.6,650,0,88.24,1301.16,57.18,33.04,-116.87,123.8,25.18,0,-
09-Jun-2018 16:44:59.751,-1,7.95,5.07,-0,-,0.05,-0,0.02,-,13.92,0,1,206.6,650,0,88.24,1300.27,56.8,33.04,-116.87,123.8,25.46,0,-
09-Jun-2018 16:45:00.751,-1.2,9.62,4.09,0.09,-,-0.07,-0.04,-0.03,-,13.92,0,1,206.6,650,0,88.24,1298.02,56.95,33.04,-116.87,123.8,24.49,0,-
09-Jun-2018 16:45:01.750,-1.47,8.77,5.22,0.02,-,0.05,0.01,-0.01,-,13.92,0,1,206.6,650,0,88.24,1295.59,56.04,33.04,-116.87,123.8,25.05,0,-
09-Jun-2018 16:45:02.750,-1.05,8.52,4.72,0.02,-,-0.08,0.01,-0.06,-,13.92,0,1,206.6,650,0,88.24,1294.94,56.77,33.04,-116.87,123.8,25.64,0,-
09-Jun-2018 16:45:03.750,-0.49,8,4.95,-0.02,-,-0.06,-0.02,0.06,-,13.92,0,1,206.6,650,0,88.24,1294.58,56.97,33.04,-116.87,123.8,24.69,0,-
09-Jun-2018 16:45:04.754,-0.39,7.96,4.95,-0.02,-,0,-0.05,0.21,-,13.92,0,1,206.6,650,0,88.24,1294.36,56.79,33.04,-116.87,123.8,23.65,0,-
09-Jun-2018 16:45:05.750,-1.3,7.9,4.87,-0.02,-,-0.06,-0.05,0.02,-,13.92,0,1,206.6,650,0,88.24,1296.77,57.49,33.04,-116.87,123.8,22.96,0,-
09-Jun-2018 16:45:06.750,-1.16,8.2,4.97,-0.02,-,-0.04,-0.02,0.03,-,13.92,0,1,206.6,650,0,88.24,1299.41,57.96,33.04,-116.87,123.8,21.69,0,-
09-Jun-2018 16:45:07.750,-1.31,8.33,5.05,0.03,-,-0.06,-0,0.04,-,13.92,0,1,206.6,650,0,88.24,1299.91,57.06,33.04,-116.87,123.8,21.42,0,-
09-Jun-2018 16:45:08.749,-0.44,8.03,5.6,0.02,-,0.03,-0.04,0.1,-,13.92,0,1,206.6,650,0,88.24,1302.13,57.36,33.04,-116.87,123.8,19.78,0,-
09-Jun-2018 16:45:09.753,1.1,7.84,4.81,0.02,-,0.13,-0.07,0.09,-,13.92,0,1,206.6,650,0,88.24,1303.27,57.34,33.04,-116.87,123.8,18.55,0,-
09-Jun-2018 16:45:10.753,0.02,10.41,7.22,0.31,-,0.19,-0.08,-0.01,-,13.92,0,1,206.6,650,0,88.24,1304.24,62.13,33.04,-116.87,123.8,16.18,0,-
09-Jun-2018 16:45:11.762,1.7,9.99,5.33,0.11,-,0.36,0.06,0.04,-,13.92,0,1,206.6,650,0,88.24,1305.23,80.76,33.04,-116.87,123.8,14.97,0,-
09-Jun-2018 16:45:12.751,1.29,9.19,5.11,0.1,-,0.16,0.07,-0.05,-,13.92,0,1,206.6,650,0,88.24,1303.44,101.74,33.04,-116.87,123.8,15.55,0,-
09-Jun-2018 16:45:13.749,2.49,8.24,4.18,0.02,-,0.24,-0.06,-0.12,-,13.92,0,1,206.6,650,0,88.24,1307.77,122.15,33.04,-116.87,123.8,15.34,0,-
09-Jun-2018 16:45:14.750,-0.11,8.57,3.96,0,-,0.01,0.05,-0.12,-,13.92,0,0,206.6,650,0,88.24,1308.6,142.2,33.04,-116.87,123.8,15.92,0,-
09-Jun-2018 16:45:15.749,-0.01,7.93,5.38,-0,-,0.07,-0.04,0.08,-,13.92,0,0,206.6,650,0,88.24,1309.25,145.39,33.04,-116.87,123.8,15.92,0,-
09-Jun-2018 16:45:16.750,-1.58,8.33,4.94,0.02,-,-0.09,-0,0.03,-,13.92,0,0,206.6,650,0,88.24,1307.28,149.02,33.04,-116.87,123.8,15.38,0,-
09-Jun-2018 16:45:17.750,-0.78,9.53,4.79,0.11,-,-0.01,0.12,0.01,-,13.92,0,0,206.6,650,0,88.24,1308.06,146.13,33.04,-116.87,123.8,15.01,0,-
09-Jun-2018 16:45:18.750,-1.56,8.77,5.44,-0.01,-,-0.09,0.04,0.08,-,13.92,0,1,206.6,650,0,88.24,1307.82,144.91,33.04,-116.87,123.8,14.34,0,-
09-Jun-2018 16:45:19.750,-0.7,7.72,5.59,-0,-,-0.03,0.01,0.11,-,13.92,0,1,206.6,650,0,88.24,1310.29,147.24,33.04,-116.87,123.8,13.94,0,-
09-Jun-2018 16:45:20.750,-0.8,7.45,5.96,0.03,-,-0.01,0.12,0.06,-,13.92,0,1,206.6,650,0,88.24,1307.92,147.87,33.04,-116.87,123.8,13.58,0,-
09-Jun-2018 16:45:21.749,-0.51,6.73,4.75,-0.14,-,-0.07,-0.02,0.07,-,13.92,0,1,206.6,650,0,88.24,1307.54,146.73,33.04,-116.87,123.8,13.57,0,-
09-Jun-2018 16:45:22.749,0.34,6.57,3.99,-0.05,-,0.04,-0.08,0.08,-,13.92,0,1,206.6,650,0,88.24,1308.32,146.14,33.04,-116.87,123.8,13.96,0,-
09-Jun-2018 16:45:23.749,-1.09,8.28,5.36,0.03,-,0.03,-0.07,0.09,-,13.92,0,1,206.6,650,0,88.24,1308.39,147.52,33.04,-116.87,123.8,13.83,0,-
09-Jun-2018 16:45:24.749,-1.05,7.81,5.89,0.04,-,-0.03,-0.06,0.13,-,13.92,0,1,206.6,650,0,88.24,1307.69,148.85,33.04,-116.87,123.8,13.45,0,-
09-Jun-2018 16:45:25.750,-1.55,8.03,5.77,0.04,-,-0.08,-0.03,0.11,-,13.92,0,1,206.6,650,0,88.24,1306.71,148.19,33.04,-116.87,123.8,12.6,0,-
09-Jun-2018 16:45:26.750,-0.68,7.55,6.5,0.01,-,0,-0.08,0.19,-,13.92,1,1,206.6,650,0,88.24,1304.88,147.82,33.04,-116.87,123.8,10.37,0,-
09-Jun-2018 16:45:27.750,-1.12,7.25,6.64,0.04,-,-0.04,-0.11,0.2,-,13.92,1,1,206.6,650,0,88.24,1304.29,149.52,33.04,-116.87,123.8,7.88,0,-
09-Jun-2018 16:45:28.755,-0.92,8.39,4.8,0.01,-,-0.03,0.02,-0.03,-,13.92,1,1,206.6,650,0,88.24,1307.55,155.84,33.04,-116.87,123.8,3.12,0,-
09-Jun-2018 16:45:29.750,-1.01,9.28,3.28,0.03,-,-0.01,0.06,-0.12,-,13.92,1,1,206.6,650,0,88.24,1307.08,142.7,33.04,-116.87,123.8,0.71,0,-
09-Jun-2018 16:45:30.748,-0.82,9.29,3.01,0.04,-,-0.03,0.14,-0.16,-,13.92,0,0,206.6,650,0,88.24,1306.36,141.84,33.04,-116.87,123.8,4.01,0,-
09-Jun-2018 16:45:31.750,-1.24,8.97,3.43,0.01,-,-0.01,0.03,-0.18,-,13.92,0,0,206.6,650,0,88.24,1305.67,147.85,33.04,-116.87,123.8,9.23,0,-
09-Jun-2018 16:45:32.749,0.02,8.78,2.83,0,-,-0.02,0.07,-0.12,-,13.92,0,0,206.6,650,0,88.24,1304.55,144.92,33.04,-116.87,123.8,13.71,0,-
09-Jun-2018 16:45:33.753,-1.4,8.61,3.75,0.06,-,-0.04,0.15,-0.18,-,13.92,0,0,206.6,650,0,88.24,1303.21,145.87,33.04,-116.87,123.8,18.15,0,-
09-Jun-2018 16:45:34.750,-1.09,10.29,3.89,0.15,-,-0.02,-0.02,-0.11,-,13.92,0,0,206.6,650,0,88.24,1301.38,143.6,33.04,-116.87,123.8,20.56,0,-
09-Jun-2018 16:45:35.749,0.39,8.16,3.76,0.02,-,-0.01,0.09,-0.08,-,13.92,0,0,206.6,650,0,88.24,1299.86,144.85,33.04,-116.87,123.8,22.49,0,-
09-Jun-2018 16:45:36.750,-1.41,8.22,5.24,0.03,-,-0.07,-0.02,0.06,-,13.92,0,0,206.6,650,0,88.24,1298.42,145.58,33.04,-116.87,123.8,24.69,0,-
09-Jun-2018 16:45:37.749,-0.42,8.45,3.41,0.01,-,0.03,0.01,-0.13,-,13.92,0,0,206.6,650,0,88.24,1297.43,146.92,33.04,-116.87,123.8,25.77,0,-
09-Jun-2018 16:45:38.749,-1.41,8.25,5.2,-0.08,-,-0.07,-0.01,0.06,-,13.92,0,0,206.6,650,0,88.24,1292.76,146.79,33.04,-116.87,123.8,26.3,0,-
09-Jun-2018 16:45:39.749,-0.76,9.04,4.52,0.02,-,-0,0.07,-0.01,-,13.92,0,0,206.6,650,0,88.24,1291.27,144.61,33.04,-116.87,123.8,26.65,0,-
09-Jun-2018 16:45:40.749,-0.39,8.44,5.63,0.02,-,0.03,0.01,0.1,-,13.92,0,0,206.6,650,0,88.24,1291.05,143.83,33.04,-116.87,123.8,27.36,0,-
09-Jun-2018 16:45:41.749,-1.08,7.84,5.2,-0.01,-,0.09,0.19,-0.05,-,13.92,0,0,206.6,650,0,88.24,1292.36,146.52,33.04,-116.87,123.8,27.3,0,-
09-Jun-2018 16:45:42.751,-0.64,8.42,6.44,0.1,-,-0.07,-0.06,0.08,-,13.92,0,0,206.6,650,0,88.24,1291.9,146.34,33.04,-116.87,123.8,27.41,0,-
09-Jun-2018 16:45:43.748,-1,8.06,5.45,0,-,-0,-0.12,-0.01,-,13.92,0,0,206.6,650,0,88.24,1291.33,146.15,33.04,-116.87,123.8,27.09,0,-
09-Jun-2018 16:45:44.750,-0.94,8.3,6.22,0.08,-,-0.02,-0.01,-0.06,-,13.92,0,0,206.6,650,0,88.24,1288.33,146.06,33.04,-116.87,123.8,26.77,0,-
09-Jun-2018 16:45:45.749,-0.66,8.48,4.28,0.05,-,0.03,0.05,0.11,-,13.92,0,0,206.6,650,0,88.24,1287.21,145.58,33.04,-116.87,123.8,25.86,0,-
09-Jun-2018 16:45:46.749,-0.29,8.66,4.31,0.01,-,-0.01,-0.01,0.01,-,13.92,0,0,206.6,650,0,88.24,1286.93,145.19,33.04,-116.87,123.8,25.22,0,-
09-Jun-2018 16:45:47.750,-0.36,9.12,4.79,-0.01,-,0.04,-0.13,0.11,-,13.92,0,0,206.6,650,0,88.24,1286.54,146.27,33.04,-116.87,123.8,25.19,0,-
09-Jun-2018 16:45:48.750,-1.28,8.08,3.87,-0.06,-,0.06,0.03,0,-,13.92,0,0,206.6,650,0,88.24,1284.13,146.86,33.04,-116.87,123.8,25.01,0,-
09-Jun-2018 16:45:49.749,-0.06,8.74,4.67,0.07,-,0.07,0.04,0,-,13.92,0,0,206.6,650,0,88.24,1279.79,146.95,33.04,-116.87,123.8,25.23,0,-
09-Jun-2018 16:45:50.751,-0.92,7.51,3.32,-0.14,-,-0.02,-0.09,-0.13,-,13.92,0,0,206.6,650,0,88.24,1277.69,147.09,33.04,-116.87,123.8,25.55,0,-
09-Jun-2018 16:45:51.750,-1.13,9.02,4.47,0.07,-,-0.04,0.07,-0.02,-,13.92,0,0,206.6,650,0,88.24,1276.9,146.2,33.04,-116.87,123.8,25.86,0,-
09-Jun-2018 16:45:52.750,-0.79,8.67,4.76,0.02,-,-0.01,0.03,0.01,-,13.92,0,0,206.6,650,0,88.24,1276.99,146.24,33.04,-116.87,123.8,25.51,0,-
09-Jun-2018 16:45:53.750,-0.14,7.72,3.78,-0.1,-,0.06,-0.07,-0.09,-,13.92,0,0,206.6,650,0,88.24,1277.3,146.48,33.04,-116.87,123.8,24.87,0,-
09-Jun-2018 16:45:54.750,-0.11,9.34,4.31,0.07,-,-0.06,0.17,-0.04,-,13.92,0,1,206.6,650,0,88.24,1277.5,145.87,33.04,-116.87,123.8,24.06,0,-
09-Jun-2018 16:45:55.749,-0.12,9.23,4.6,-0.01,-,-0.06,-0.1,0.15,-,13.92,0,1,206.6,650,0,88.24,1276.85,145.62,33.04,-116.87,123.8,24.38,0,-
09-Jun-2018 16:45:56.749,0.11,8.38,4.25,-0.02,-,-0.1,0,0.03,-,13.92,0,1,206.6,650,0,88.24,1273.4,147.66,33.04,-116.87,123.8,25.45,0,-
09-Jun-2018 16:45:57.749,-1.86,8.3,4.78,0.02,-,-0.05,-0.1,0.04,-,13.92,0,1,206.6,650,0,88.24,1270.64,147.52,33.04,-116.87,123.8,25.03,0,-
09-Jun-2018 16:45:58.760,-2.05,7.65,5.14,-0.02,-,0.02,0.01,0.1,-,13.92,0,0,206.6,650,0,88.24,1270.76,146.16,33.04,-116.87,123.8,25.79,0,-
09-Jun-2018 16:46:08.753,-0.68,8.21,5.54,-0.01,-,0,-0.02,0.09,-,13.92,0,0,206.6,650,0,88.24,1266.99,147.68,33.04,-116.87,123.8,17.87,0,-
09-Jun-2018 16:46:09.748,-0.91,9.26,6.11,0.16,-,-0.02,0.09,0.15,-,13.92,0,0,206.6,1075,0,88.24,1265.8,146.75,33.04,-116.87,116.6,16.71,16.16,-
09-Jun-2018 16:46:10.749,-0.48,7.51,4.89,-0.05,-,0.02,-0.09,0.03,-,13.92,0,0,206.6,1075,0,88.24,1263.91,147.23,33.04,-116.87,116.6,16.46,16.16,-
09-Jun-2018 16:46:11.749,-0.6,8.89,5.24,0.07,-,0.01,0.01,0.08,-,13.92,0,1,206.6,1075,0,88.24,1264.2,146.28,33.04,-116.87,116.6,16.24,16.16,-
09-Jun-2018 16:46:12.749,-0.67,8.13,5.45,0.02,-,-0.04,0.01,-0.06,-,13.92,0,1,206.6,1075,0,88.24,1264.1,144.91,33.04,-116.87,116.6,15.52,16.16,-
09-Jun-2018 16:46:13.751,-0.89,8.56,5.52,0.06,-,-0.11,0.02,0.08,-,13.92,0,1,206.6,1075,0,88.24,1265.5,145.58,33.04,-116.87,116.6,14.77,16.16,-
09-Jun-2018 16:46:14.750,-1.23,8.24,4.59,-0.01,-,0.04,0.04,0.05,-,13.92,0,1,206.6,1075,0,88.24,1265.14,147.87,33.04,-116.87,116.6,14.83,16.16,-
09-Jun-2018 16:46:15.749,-0.77,8.39,6.08,0.08,-,-0.04,-0.07,0.21,-,13.92,0,1,206.6,1075,0,88.24,1264.59,146.37,33.04,-116.87,116.6,14.03,16.16,-
09-Jun-2018 16:46:16.749,-1.03,8,6.3,0.06,-,0,-0.08,0.22,-,13.92,0,1,206.6,1075,0,88.24,1263.92,146.43,33.04,-116.87,116.6,12.38,16.16,-
09-Jun-2018 16:46:17.750,-0.64,7.31,6.71,0,-,0.01,-0.11,0.21,-,13.92,0,1,206.6,1075,0,88.24,1263.25,143.49,33.04,-116.87,116.6,8.02,16.16,-
09-Jun-2018 16:46:18.750,-0.76,7.46,6.16,0.01,-,-0,-0.09,0.15,-,13.92,0,1,206.6,1075,0,88.24,1263.56,118.17,33.04,-116.87,116.6,3.18,16.16,-
09-Jun-2018 16:46:19.749,-1.02,8.82,3.57,0.01,-,-0.03,0.05,-0.11,-,13.92,0,1,206.6,1075,0,88.24,1262.5,342.56,33.04,-116.87,116.6,1.22,16.16,-
09-Jun-2018 16:46:20.756,-1.11,9.49,2.62,0.03,-,-0.04,0.11,-0.21,-,13.92,0,1,206.6,1075,0,88.24,1262.64,342.56,33.04,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:21.749,-1.07,9.18,2.93,0.03,-,-0.04,0.08,-0.17,-,13.92,0,1,206.6,1075,0,88.24,1264.03,138.25,33.04,-116.87,116.6,6.7,16.16,-
09-Jun-2018 16:46:22.748,-1.07,9.02,3.38,0.01,-,-0.04,0.07,-0.13,-,13.92,0,1,206.6,1075,0,88.24,1266.95,146.21,33.04,-116.87,116.6,11.64,16.16,-
09-Jun-2018 16:46:23.761,-0.59,8.68,3.38,0.02,-,-0.01,0.1,-0.09,-,13.92,0,0,206.6,1075,0,88.24,1268.02,145,33.04,-116.87,116.6,15.15,16.16,-
09-Jun-2018 16:46:24.750,-1.28,7.64,2.79,-0.14,-,-0.06,-0.07,-0.19,-,13.92,0,0,206.6,1075,0,88.24,1266.86,146.14,33.04,-116.87,116.6,18.84,16.16,-
09-Jun-2018 16:46:25.750,-1.31,10.26,4.57,0.05,-,-0.03,-0.04,-0.2,-,13.92,0,0,206.6,1075,0,88.24,1265.25,146.83,33.04,-116.87,116.6,21.23,16.16,-
09-Jun-2018 16:46:26.749,-0.53,8.51,2.56,-0.01,-,-0,0.08,-0.08,-,13.92,0,0,206.6,1075,0,88.24,1264.26,148.45,33.04,-116.87,116.6,24.16,16.16,-
09-Jun-2018 16:46:27.752,-1.24,9.19,4.29,0.06,-,-0.1,0.04,0.04,-,13.92,0,0,206.6,1075,0,88.24,1265.61,146.3,33.04,-116.87,116.6,25.63,16.16,-
09-Jun-2018 16:46:28.749,-1.7,7.59,4.2,-0.06,-,-0.04,-0.12,-0.12,-,13.92,0,0,206.6,1075,0,88.24,1266.38,145.78,33.04,-116.87,116.6,26.87,16.16,-
09-Jun-2018 16:46:29.751,-1.25,8.22,4.88,0,-,-0.02,0.11,0.21,-,13.92,0,0,206.6,1075,0,88.24,1268.91,146.33,33.04,-116.87,116.6,28.16,16.16,-
09-Jun-2018 16:46:30.751,-1.5,9.17,5.71,0.07,-,-0.08,0.08,0.11,-,13.92,0,0,206.6,1075,0,88.24,1271.1,147.29,33.04,-116.87,116.6,27.44,16.16,-
09-Jun-2018 16:46:31.750,-1.68,7.67,3.81,-0.09,-,-0.1,-0.07,-0.08,-,13.92,0,0,206.6,1075,0,88.24,1274.88,147.24,33.04,-116.87,116.6,26.19,16.16,-
09-Jun-2018 16:46:32.750,-1.96,7.73,3.81,-0.05,-,-0.13,-0.07,-0.08,-,13.92,0,1,206.6,1075,0,88.24,1276.54,146,33.04,-116.87,116.6,25.54,16.16,-
09-Jun-2018 16:46:33.752,-0.46,8.05,6.36,0.07,-,-0.04,0.08,0.11,-,13.92,0,1,206.6,1075,0,88.24,1278.21,145.64,33.04,-116.87,116.6,25.34,16.16,-
09-Jun-2018 16:46:34.750,-0.37,7.49,4.13,0.02,-,0.03,0.09,-0.04,-,13.92,0,1,206.6,1075,0,88.24,1279.39,145.41,33.04,-116.87,116.6,25.37,16.16,-
09-Jun-2018 16:46:35.749,0.13,7.46,4.8,0.02,-,0.08,0.04,0.1,-,13.92,0,1,206.6,1075,0,88.24,1279.41,145.81,33.04,-116.87,116.6,25.13,16.16,-
09-Jun-2018 16:46:36.749,-0.48,6.67,4.64,-0.15,-,0.04,0,0.03,-,13.92,0,1,206.6,1075,0,88.24,1279.41,146.41,33.04,-116.87,116.6,24.49,16.16,-
09-Jun-2018 16:46:37.750,-1.65,8.25,3.99,-0.03,-,0,-0.13,0.1,-,13.92,0,1,206.6,1075,0,88.24,1279.9,148.4,33.04,-116.87,116.6,23.59,16.16,-
09-Jun-2018 16:46:38.749,-1.21,7.1,3.84,0,-,-0.05,0.07,0.04,-,13.92,0,1,206.6,1075,0,88.24,1279.93,148.25,33.04,-116.87,116.6,22.45,16.16,-
09-Jun-2018 16:46:39.753,-1.55,8.43,4.47,0.01,-,-0.05,-0.01,-0.01,-,13.92,0,1,206.6,1075,0,88.24,1280.68,145.27,33.04,-116.87,116.6,21.31,16.16,-
09-Jun-2018 16:46:40.750,-0.6,8.97,5.4,0.03,-,0.01,0.06,0.08,-,13.92,0,1,206.6,1075,0,88.24,1281.59,143.99,33.04,-116.87,116.6,20.03,16.16,-
09-Jun-2018 16:46:41.749,-0.78,9.34,5.31,0.12,-,-0.01,0.1,0.07,-,13.92,0,1,206.6,1075,0,88.24,1281.98,145.21,33.04,-116.87,116.6,19.15,16.16,-
09-Jun-2018 16:46:42.750,-1.09,7.8,5.37,0.04,-,-0.04,-0.06,0.07,-,13.92,0,1,206.6,1075,0,88.24,1282.5,144.83,33.04,-116.87,116.6,18.12,16.16,-
09-Jun-2018 16:46:43.750,-1.08,7.07,5.54,-0.06,-,-0.04,-0.13,0.09,-,13.92,0,1,206.6,1075,0,88.24,1283.55,144.37,33.04,-116.87,116.6,17.11,16.16,-
09-Jun-2018 16:46:44.750,-0.2,7.48,3.86,-0.01,-,0.05,-0.09,-0.08,-,13.92,0,1,206.6,1075,0,88.24,1284.21,143.65,33.04,-116.87,116.6,16.11,16.16,-
09-Jun-2018 16:46:45.751,-1.36,7.97,4.57,-0.03,-,0,-0.14,0.11,-,13.92,0,1,206.6,1075,0,88.24,1282.95,144.12,33.04,-116.87,116.6,15.15,16.16,-
09-Jun-2018 16:46:46.750,-0.93,7.61,6.86,0.05,-,0.02,-0.05,0.17,-,13.92,0,1,206.6,1075,0,88.24,1283.4,146.35,33.04,-116.87,116.6,12.41,16.16,-
09-Jun-2018 16:46:47.749,-1.56,7.31,5.22,-0.05,-,-0.04,-0.12,0.13,-,13.92,0,1,206.6,1075,0,88.24,1283.37,146.7,33.03,-116.87,116.6,9.02,16.16,-
09-Jun-2018 16:46:48.751,-0.86,7.68,5.42,0.01,-,-0.02,-0.08,0.11,-,13.92,1,1,206.6,1075,0,88.24,1283.1,146.87,33.03,-116.87,116.6,4.5,16.16,-
09-Jun-2018 16:46:49.751,-1.06,7.64,5.91,-0,-,-0.04,-0.07,0.12,-,13.92,1,1,206.6,1075,0,88.24,1282.67,138.61,33.03,-116.87,116.6,1.92,16.16,-
09-Jun-2018 16:46:50.751,-1,8.18,4.64,-0.01,-,-0.03,-0.02,-0,-,13.92,1,1,206.6,1075,0,88.24,1282.1,20.78,33.03,-116.87,116.6,0.32,16.16,-
09-Jun-2018 16:46:51.750,-0.93,8.49,4.58,0.01,-,-0.02,0.01,-0.01,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:52.752,-1.03,8.43,4.58,0,-,-0.03,0.01,-0.01,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:53.750,-1.02,8.43,4.63,0.01,-,-0.03,0.01,-0,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:54.749,-1.06,8.33,4.76,0,-,-0.04,-0,-0,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:55.752,-1.05,8.31,4.56,-0.01,-,-0.03,0,0.01,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
09-Jun-2018 16:46:56.755,-1.05,8.25,4.67,-0,-,-0.03,0,-0.01,-,13.92,1,1,206.6,1075,0,88.24,1281.84,20.78,33.03,-116.87,116.6,0,16.16,-
