Device Time, G(x), G(y), G(z), G(calibrated), 100-0kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (GPS)(mph),Speed (OBD)(mph),AC
09-Jun-2018 14:01:52.057,-1.33,8.31,4.82,0.01,-,-0.05,0,0,-,13.92,1,1,-,700,0,88.24,1328.16,49.77,33.04,-116.87,-,3.21,0,-
09-Jun-2018 14:01:53.056,-1.04,8.56,4.27,-0,-,-0.02,0.03,-0.05,-,13.92,1,1,-,700,0,88.24,1326.08,90.21,33.04,-116.87,-,1.37,0,-
09-Jun-2018 14:01:54.059,-0.88,8.26,5.17,0.02,-,-0,-0,0.04,-,13.92,1,1,-,700,0,88.24,1327.57,202.6,33.04,-116.87,-,0.87,0,-
09-Jun-2018 14:01:55.056,-0.47,8.6,4.65,-0.01,-,0.03,-0.01,-0,-,13.92,1,1,-,700,0,88.24,1326.22,202.6,33.04,-116.87,-,0,0,-
09-Jun-2018 14:01:56.058,-0.1,8.14,4.72,-0,-,0.08,0,0.01,-,13.92,1,1,-,700,0,88.24,1326.54,263.12,33.04,-116.87,-,2.16,0,-
09-Jun-2018 14:01:57.055,0.02,8.14,5.15,-0,-,0.06,-0.01,0,-,13.92,1,1,-,700,0,88.24,1326.17,286.02,33.04,-116.87,-,4.39,0,-
09-Jun-2018 14:01:58.055,0.14,8.24,4.9,-0.01,-,0.09,-0.03,0.02,-,13.92,1,1,-,700,0,88.24,1321.8,298.95,33.04,-116.87,-,5.57,0,-
09-Jun-2018 14:01:59.057,-0.51,7.61,5.11,-0.05,-,0.04,-0.07,0.03,-,13.92,0,0,-,700,0,88.24,1321.97,314.15,33.04,-116.87,-,6.55,0,-
09-Jun-2018 14:02:00.068,-0.57,8.15,5.54,-0.03,-,0.03,-0.02,0.08,-,13.92,0,0,-,700,0,88.24,1320.94,319.9,33.04,-116.87,-,6.43,0,-
09-Jun-2018 14:02:01.056,-1.13,7.61,5.43,-0.02,-,-0.03,-0.07,0.06,-,13.92,0,1,-,700,0,88.24,1310.43,320.1,33.04,-116.87,-,6.99,0,-
09-Jun-2018 14:02:02.058,-1.3,7.99,5.52,0.03,-,-0.04,-0.03,0.08,-,13.92,0,1,-,700,0,88.24,1312.18,305.86,33.04,-116.87,-,6.95,0,-
09-Jun-2018 14:02:03.056,-2.51,7.81,4.94,-0.01,-,-0.12,-0.05,0.08,-,13.92,0,1,-,700,0,88.24,1312.41,281.5,33.04,-116.87,-,7,0,-
09-Jun-2018 14:02:04.086,-2.2,8.08,6.2,0.08,-,-0.06,-0.06,0.12,-,13.92,0,1,-,700,0,88.24,1312.6,248.19,33.04,-116.87,-,6.51,0,-
09-Jun-2018 14:02:05.056,-1.19,6.72,6.33,-0.03,-,-0.09,-0.13,0.12,-,13.92,0,1,-,700,0,88.24,1315.46,234.26,33.04,-116.87,-,5.48,0,-
09-Jun-2018 14:02:06.057,-0.71,6.9,6.9,0.01,-,0.02,-0.14,0.21,-,13.92,1,1,-,700,0,88.24,1314.57,215.31,33.04,-116.87,-,3.14,0,-
09-Jun-2018 14:02:07.057,-0.88,7.66,5.69,-0.01,-,-0,-0.07,0.09,-,13.92,1,1,-,700,0,88.24,1316.96,85.83,33.04,-116.87,-,0.71,0,-
09-Jun-2018 14:02:08.057,-0.89,7.73,5.84,-0,-,-0,-0.06,0.11,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:09.057,-0.96,7.71,5.58,-0.01,-,-0.01,-0.06,0.08,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:10.055,-0.66,7.32,6.5,0,-,0.05,-0.08,0.11,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:11.055,-1.02,7.59,5.89,0,-,0,-0.09,0.08,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:12.055,-1.18,7.68,5.69,-0,-,-0.01,-0.08,0.08,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:13.057,-1.02,7.66,5.74,-0.01,-,-0.02,-0.06,0.09,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:14.056,-0.93,7.61,5.76,-0,-,-0.01,-0.07,0.1,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:15.056,-0.86,7.58,5.69,-0.01,-,0,-0.07,0.09,-,13.92,1,1,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:16.054,-0.97,7.77,5.17,-0.03,-,-0.01,-0.06,0.04,-,13.92,0,0,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:17.055,-1.3,7.92,5.26,-0,-,-0.04,-0.04,0.05,-,13.92,0,0,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:18.055,-1.05,8.11,5.04,-0,-,-0.04,-0.01,0.06,-,13.92,0,0,-,700,0,88.24,1314.94,85.83,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:19.055,-1.7,8.86,4.04,0.03,-,-0.09,0.04,-0.06,-,13.92,0,1,-,700,0,88.24,1318.51,226.17,33.04,-116.87,-,1.93,0,-
09-Jun-2018 14:02:20.054,-2.05,8.48,3.89,-0.01,-,-0.06,0,-0.14,-,13.92,0,1,-,700,0,88.24,1318.94,214.43,33.04,-116.87,-,3.52,0,-
09-Jun-2018 14:02:21.055,-2.38,8.83,3.76,0.03,-,-0.15,0.05,-0.11,-,13.92,0,0,-,700,0,88.24,1322.19,202.3,33.04,-116.87,-,5.19,0,-
09-Jun-2018 14:02:22.054,-1.12,9.12,3.33,0.03,-,-0.03,0.08,-0.15,-,13.92,0,0,-,700,0,88.24,1322.27,170.22,33.04,-116.87,-,8.98,0,-
09-Jun-2018 14:02:23.055,-2.1,9.64,4.37,0.12,-,-0.12,0.14,-0.04,-,13.92,0,0,-,700,0,88.24,1327.16,157.71,33.04,-116.87,-,12.18,0,-
09-Jun-2018 14:02:24.055,-1.2,8.98,5.29,0.01,-,-0.03,0.07,0.05,-,13.92,0,0,-,700,0,88.24,1328.38,149.86,33.04,-116.87,-,15.3,0,-
09-Jun-2018 14:02:25.056,-0.37,8.12,5.16,-0,-,0.07,0.02,0.03,-,13.92,0,0,-,700,0,88.24,1329.04,144.03,33.04,-116.87,-,15.67,0,-
09-Jun-2018 14:02:26.054,-0.38,8.37,5.36,0.01,-,0.05,0.01,0.08,-,13.92,0,0,-,700,0,88.24,1330.08,143.62,33.04,-116.87,-,14.21,0,-
09-Jun-2018 14:02:27.055,-0.44,8.28,4.87,-0,-,0.05,-0.07,0.03,-,13.92,0,0,-,700,0,88.24,1333.68,147.44,33.04,-116.87,-,13.35,0,-
09-Jun-2018 14:02:28.057,-0.84,8.42,4.87,0.01,-,0,0.01,0.01,-,13.92,0,0,-,700,0,88.24,1334.12,151.2,33.04,-116.87,-,12.76,0,-
09-Jun-2018 14:02:29.056,-0.56,7.95,5.5,0,-,0.03,-0.04,0.07,-,13.92,0,1,-,700,0,88.24,1335.16,150.76,33.04,-116.87,-,12.86,0,-
09-Jun-2018 14:02:30.055,-1,7.88,4.12,-0.07,-,-0.01,-0.04,-0.07,-,13.92,0,1,-,700,0,88.24,1334.34,149.44,33.04,-116.87,-,11.98,0,-
09-Jun-2018 14:02:31.055,-0.92,7.69,5.12,-0,-,-0,-0.06,0.03,-,13.92,0,1,-,700,0,88.24,1332.8,151.79,33.04,-116.87,-,10.79,0,-
09-Jun-2018 14:02:32.055,-1.16,8.08,5.46,0.02,-,-0.03,-0.02,0.07,-,13.92,1,1,-,700,0,88.24,1330.81,151.13,33.04,-116.87,-,9.86,0,-
09-Jun-2018 14:02:33.055,-0.9,8.02,4.77,0,-,0.02,-0.01,0.06,-,13.92,1,1,-,700,0,88.24,1329.4,149.99,33.04,-116.87,-,9.76,0,-
09-Jun-2018 14:02:34.055,-0.46,7.62,5.77,-0.01,-,0.05,-0.03,0.12,-,13.92,1,1,-,700,0,88.24,1325.98,149.03,33.04,-116.87,-,9.46,0,-
09-Jun-2018 14:02:35.056,-0.04,6.89,5.67,-0.03,-,0.08,-0.1,0.11,-,13.92,1,1,-,700,0,88.24,1325.15,157.85,33.04,-116.87,-,8.57,0,-
09-Jun-2018 14:02:36.055,-0.94,7.47,6.45,0.03,-,-0.01,-0.08,0.12,-,13.92,1,1,-,700,0,88.24,1323.33,165.54,33.04,-116.87,-,7.06,0,-
09-Jun-2018 14:02:37.056,-0.64,7.54,5.09,0,-,0.01,-0.05,0.11,-,13.92,1,1,-,700,0,88.24,1320.4,171.7,33.04,-116.87,-,3.49,0,-
09-Jun-2018 14:02:38.059,-1.12,7.31,5.88,-0.02,-,-0.03,-0.1,0.11,-,13.92,1,1,-,700,0,88.24,1319.29,182.93,33.04,-116.87,-,2.38,0,-
09-Jun-2018 14:02:39.055,-1.05,8.2,4.98,-0,-,-0.02,-0.01,0.02,-,13.92,1,1,-,700,0,88.24,1316.11,177.24,33.04,-116.87,-,0.49,0,-
09-Jun-2018 14:02:40.055,-1.09,8.02,4.91,-0.02,-,-0.02,-0.03,0.01,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:41.055,-0.87,8.14,5.16,-0,-,0,-0.02,0.04,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:42.054,-0.98,8.03,4.95,-0.02,-,-0.01,-0.02,0.03,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:43.054,-1.02,8.07,5.09,-0.01,-,-0.01,-0.02,0.03,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:44.055,-0.92,8.1,5.05,-0,-,-0.01,-0.02,0.04,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:45.054,-0.93,8.03,5.08,-0.01,-,-0.01,-0.03,0.03,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:46.054,-1.03,8.08,4.99,-0.01,-,-0.02,-0.02,0.02,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:47.054,-0.9,8.13,5.13,0,-,-0,-0.02,0.03,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:48.055,-0.93,8.07,5.09,-0.01,-,-0.01,-0.02,0.03,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:49.055,-1.01,8.07,5.03,-0,-,-0.01,-0.02,0.02,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:50.055,-0.96,8.14,5.16,0,-,-0.01,-0.02,0.04,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:51.055,-0.97,8.03,4.99,-0,-,-0.01,-0.03,0.02,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:52.058,-0.83,8.45,4.95,0.02,-,0,0.01,0.02,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:53.055,-0.87,8.39,4.26,-0.01,-,0,0.01,-0.05,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:54.055,-0.38,9.34,3.19,0.02,-,0.05,0.1,-0.16,-,13.92,1,1,-,700,0,88.24,1318.3,177.24,33.04,-116.87,-,0,0,-
09-Jun-2018 14:02:55.055,1.89,9.41,3.24,0.06,-,0.28,0.11,-0.16,-,13.92,0,0,-,700,0,88.24,1316.4,187.12,33.04,-116.87,-,4.44,0,-
09-Jun-2018 14:02:56.055,-0.4,9.41,3.33,0.04,-,0.18,0.01,-0.21,-,13.92,0,0,-,700,0,88.24,1313.73,205.51,33.04,-116.87,-,12.36,0,-
09-Jun-2018 14:02:57.056,1,8.56,4.24,0.06,-,0.27,0.13,-0.07,-,13.92,0,0,-,700,0,88.24,1311.85,222.1,33.04,-116.87,-,17.73,0,-
09-Jun-2018 14:02:58.057,1.53,9.59,3.67,0.08,-,0.02,0.02,-0.09,-,13.92,0,0,-,700,0,88.24,1313.46,230.66,33.04,-116.87,-,21.23,0,-
09-Jun-2018 14:02:59.057,0.1,8.71,3.35,-0.03,-,0.07,-0.05,0.01,-,13.92,0,0,-,700,0,88.24,1316.05,234.64,33.04,-116.87,-,24.32,0,-
09-Jun-2018 14:03:00.062,-1.71,7.42,5.19,-0.01,-,-0.09,-0.09,0.04,-,13.92,0,0,-,700,0,88.24,1313.43,237.56,33.04,-116.87,-,26.44,0,-
09-Jun-2018 14:03:01.056,-0.07,7.62,5.04,-0.05,-,0.08,-0.07,0.02,-,13.92,0,0,-,700,0,88.24,1312.84,238.92,33.04,-116.87,-,26.84,0,-
09-Jun-2018 14:03:02.057,-0.55,6.96,4.5,0.05,-,0.03,-0.14,-0.03,-,13.92,0,0,-,700,0,88.24,1307.1,238.05,33.04,-116.87,-,25.75,0,-
09-Jun-2018 14:03:03.057,-0.56,8.64,4.58,0.02,-,0.03,0.03,-0.02,-,13.92,0,1,-,700,0,88.24,1305.73,236.91,33.04,-116.87,-,24.69,0,-
09-Jun-2018 14:03:04.057,-0.69,9.04,5.25,0.02,-,-0.12,0.14,-0.02,-,13.92,0,1,-,700,0,88.24,1307.4,236.95,33.04,-116.87,-,25.83,0,-
09-Jun-2018 14:03:05.055,-2.01,8.9,5.21,0.09,-,-0.09,-0.08,-0.06,-,13.92,0,0,-,700,0,88.24,1308.36,236.03,33.04,-116.87,-,27.97,0,-
09-Jun-2018 14:03:06.055,0.28,7.66,4.62,-0.07,-,-0.08,-0.02,-0.02,-,13.92,0,0,-,700,0,88.24,1307.08,236.04,33.04,-116.87,-,29.72,0,-
09-Jun-2018 14:03:07.057,-0.99,7.69,4.7,-0.06,-,-0.01,-0.06,-0.01,-,13.92,0,0,-,700,0,88.24,1307.79,236.77,33.04,-116.87,-,30.54,0,-
09-Jun-2018 14:03:08.055,-0.58,6.77,4.07,-0.17,-,0.03,-0.16,-0.07,-,13.92,0,0,-,700,0,88.24,1307.51,237,33.04,-116.87,-,31.41,0,-
09-Jun-2018 14:03:09.056,-0.38,6.83,4.46,0.01,-,0.05,-0.15,-0.03,-,13.92,0,0,-,700,0,88.24,1305.45,236.97,33.04,-116.87,-,31.82,0,-
09-Jun-2018 14:03:10.055,-1.09,7.71,6.15,0.03,-,-0.02,-0.06,0.14,-,13.92,0,0,-,700,0,88.24,1305.35,237.16,33.04,-116.87,-,31.48,0,-
09-Jun-2018 14:03:11.055,-0.34,6.71,5.54,-0.03,-,-0.12,-0.09,0.07,-,13.92,0,1,-,700,0,88.24,1304.9,235.46,33.04,-116.87,-,30.74,0,-
09-Jun-2018 14:03:12.061,-1.79,8.63,5.57,-0.02,-,0.02,-0.07,0.03,-,13.92,0,1,-,700,0,88.24,1305.56,235.71,33.04,-116.87,-,29.81,0,-
09-Jun-2018 14:03:13.059,-0.95,7.86,4.88,-0.03,-,0.03,-0.03,0.02,-,13.92,0,0,-,700,0,88.24,1304.81,236.03,33.04,-116.87,-,29.94,0,-
09-Jun-2018 14:03:14.058,-0.54,9.01,4.95,0.01,-,0.03,0.07,0.02,-,13.92,0,0,-,700,0,88.24,1303.93,236.01,33.04,-116.87,-,29.57,0,-
09-Jun-2018 14:03:15.058,-0.79,7.96,4.63,-0.04,-,0.01,-0.04,-0.02,-,13.92,0,0,-,700,0,88.24,1304.35,237.57,33.04,-116.87,-,30.41,0,-
09-Jun-2018 14:03:16.056,-1.19,7.55,4.62,-0.07,-,-0.03,-0.08,-0.02,-,13.92,0,0,-,700,0,88.24,1303.95,236.35,33.04,-116.87,-,30.85,0,-
09-Jun-2018 14:03:17.058,-0.61,7.78,5.35,-0.05,-,0.08,-0.06,0,-,13.92,0,0,-,700,0,88.24,1304.56,237,33.04,-116.87,-,30.93,0,-
09-Jun-2018 14:03:18.056,-1.38,7.68,4.98,-0.04,-,0.01,-0.04,0.06,-,13.92,0,1,-,700,0,88.24,1304.01,237.55,33.04,-116.87,-,30.18,0,-
09-Jun-2018 14:03:19.060,-0.28,7.57,4.82,0.05,-,0.03,0.07,0.2,-,13.92,0,1,-,700,0,88.24,1303.24,236.4,33.04,-116.87,-,29.37,0,-
09-Jun-2018 14:03:20.057,-0.76,8.5,6.58,0.12,-,0.05,0.06,0.18,-,13.92,0,1,-,700,0,88.24,1304.28,234.79,33.04,-116.87,-,27.99,0,-
09-Jun-2018 14:03:21.056,-1.26,7.11,5.38,-0.05,-,0.12,-0.1,0.01,-,13.92,0,1,-,700,0,88.24,1305.9,237,33.04,-116.87,-,27.47,0,-
09-Jun-2018 14:03:22.057,-2.35,8.35,4.47,0.01,-,-0.15,0.02,0,-,13.92,0,1,-,700,0,88.24,1306.94,238.48,33.04,-116.87,-,26.49,0,-
09-Jun-2018 14:03:23.055,-1.44,8.03,4.99,-0.04,-,-0.06,-0.03,0.02,-,13.92,0,1,-,700,0,88.24,1309.8,238.89,33.04,-116.87,-,27.24,0,-
09-Jun-2018 14:03:24.055,-0.62,8.66,4.67,0.02,-,0.03,0.04,-0.01,-,13.92,0,0,-,700,0,88.24,1310.32,238.63,33.04,-116.87,-,28.4,0,-
09-Jun-2018 14:03:25.055,-0.91,7.47,5.1,-0.03,-,-0,-0.09,0.03,-,13.92,0,0,-,700,0,88.24,1312.32,237.86,33.04,-116.87,-,28.93,0,-
09-Jun-2018 14:03:26.056,-0.57,8.16,4.42,-0.03,-,0.03,-0.02,-0.04,-,13.92,0,0,-,700,0,88.24,1312.2,236.75,33.04,-116.87,-,28.75,0,-
09-Jun-2018 14:03:27.056,-1.14,8.69,5.48,0.03,-,-0.03,0.04,0.07,-,13.92,0,0,-,700,0,88.24,1313.8,236.8,33.04,-116.87,-,28.76,0,-
09-Jun-2018 14:03:28.056,-0.57,8.5,5.04,0.03,-,-0.1,-0,0.04,-,13.92,0,0,-,700,0,88.24,1317.25,236.94,33.04,-116.87,-,29.39,0,-
09-Jun-2018 14:03:29.056,-1.49,8.3,4.52,0.01,-,-0.01,-0.07,0.03,-,13.92,0,0,-,700,0,88.24,1316.52,235.62,33.04,-116.87,-,30.47,0,-
09-Jun-2018 14:03:30.055,-0.35,8.25,4.78,-0.01,-,0.01,0.03,0.07,-,13.92,0,0,-,700,0,88.24,1316.39,236,33.04,-116.87,-,31.35,0,-
09-Jun-2018 14:03:31.056,-0.04,7.55,4.82,-0.03,-,-0.14,-0.03,0.15,-,13.92,0,0,-,700,0,88.24,1316.05,237.64,33.04,-116.87,-,32.14,0,-
09-Jun-2018 14:03:32.057,-1.44,8.04,4.18,-0.05,-,0.06,0.04,-0.13,-,13.92,0,0,-,700,0,88.24,1314.27,238.38,33.04,-116.87,-,32.98,0,-
09-Jun-2018 14:03:33.055,-1.41,8.44,4.44,-0.03,-,-0.05,0.01,-0.04,-,13.92,0,0,-,700,0,88.24,1313.72,237.6,33.04,-116.87,-,33.32,0,-
09-Jun-2018 14:03:34.055,-1.05,8.49,4.57,0.01,-,-0.02,0.02,-0.02,-,13.92,0,0,-,700,0,88.24,1313.44,235.84,33.04,-116.87,-,34.07,0,-
09-Jun-2018 14:03:35.057,-1.25,8.56,4.45,0.02,-,-0.04,0.03,-0.04,-,13.92,0,0,-,700,0,88.24,1312.64,236.5,33.04,-116.87,-,34.53,0,-
09-Jun-2018 14:03:36.055,-0.45,8.7,6.92,0.02,-,0.04,0.04,0.22,-,13.92,0,0,-,700,0,88.24,1312.95,236.13,33.04,-116.87,-,34.48,0,-
09-Jun-2018 14:03:37.055,-0.55,8.32,6.47,0.09,-,-0.01,-0.22,-0.03,-,13.92,0,0,-,700,0,88.24,1314.28,235.79,33.04,-116.87,-,34.36,0,-
09-Jun-2018 14:03:38.060,-0.7,7.58,5.16,-0.05,-,0.12,-0.11,0.06,-,13.92,0,0,-,700,0,88.24,1318.46,237.24,33.04,-116.87,-,33.03,0,-
09-Jun-2018 14:03:39.057,-0.58,8.28,5.24,0,-,-0,-0.04,0.03,-,13.92,0,1,-,700,0,88.24,1321.11,238.31,33.04,-116.87,-,32.15,0,-
09-Jun-2018 14:03:40.055,-1.17,7.52,4.5,-0.01,-,-0.05,0.02,0.02,-,13.92,0,1,-,700,0,88.24,1322.78,237.28,33.04,-116.87,-,32.21,0,-
09-Jun-2018 14:03:41.055,-1.01,7.56,4.88,-0.06,-,-0.08,-0.03,0.07,-,13.92,0,0,-,700,0,88.24,1323.22,235.13,33.04,-116.87,-,32.18,0,-
09-Jun-2018 14:03:42.055,-1.84,7.65,4.54,-0.01,-,-0.1,-0.07,-0.03,-,13.92,0,0,-,700,0,88.24,1323.35,235.46,33.04,-116.87,-,32.21,0,-
09-Jun-2018 14:03:43.055,-0.29,8.04,4.44,-0.05,-,0.06,-0.03,-0.04,-,13.92,0,0,-,700,0,88.24,1323.33,235.31,33.04,-116.87,-,32.05,0,-
09-Jun-2018 14:03:44.057,-0.71,8.95,5.09,-0.03,-,0.02,0.07,0.03,-,13.92,0,0,-,700,0,88.24,1324.32,235.76,33.04,-116.87,-,32.63,0,-
09-Jun-2018 14:03:45.057,-1.36,8.73,4.66,-0,-,-0.05,0.04,-0.01,-,13.92,0,0,-,700,0,88.24,1325.84,236.02,33.04,-116.87,-,32.78,0,-
09-Jun-2018 14:03:46.055,-0.31,8.07,4.65,-0.01,-,0.13,0.05,-0.06,-,13.92,0,0,-,700,0,88.24,1325.17,236.25,33.04,-116.87,-,33.24,0,-
09-Jun-2018 14:03:47.056,-0.63,8.93,4.32,0.03,-,0.01,-0.01,0.06,-,13.92,0,0,-,700,0,88.24,1325.96,238.43,33.04,-116.87,-,34.45,0,-
09-Jun-2018 14:03:48.056,-0.81,7.38,4.47,-0.1,-,0.1,0.04,0.2,-,13.92,0,0,-,700,0,88.24,1326.15,238.02,33.04,-116.87,-,35.41,0,-
09-Jun-2018 14:03:49.055,-0.35,8.3,4.35,-0.04,-,0.02,0.1,-0,-,13.92,0,0,-,700,0,88.24,1325.62,236.78,33.04,-116.87,-,35.85,0,-
09-Jun-2018 14:03:50.054,-1.55,7.92,4.8,-0.03,-,-0.07,-0.04,0,-,13.92,0,0,-,700,0,88.24,1324.2,236.84,33.04,-116.87,-,37.2,0,-
09-Jun-2018 14:03:51.056,-1.09,8.54,4.83,0.04,-,-0.02,0.02,0,-,13.92,0,0,-,700,0,88.24,1324.35,236.29,33.04,-116.87,-,37.53,0,-
09-Jun-2018 14:03:52.057,-1.47,8.35,6.02,0.08,-,-0.06,0,0.12,-,13.92,0,1,-,700,0,88.24,1323.2,236.27,33.04,-116.87,-,36.48,0,-
09-Jun-2018 14:03:53.055,-0.85,7.81,5.07,0,-,0,-0.05,0.03,-,13.92,0,1,-,700,0,88.24,1322.85,236.41,33.04,-116.87,-,35.32,0,-
09-Jun-2018 14:03:54.055,-1.01,7.69,5.7,-0,-,-0.01,-0.06,0.09,-,13.92,0,1,-,700,0,88.24,1321.47,236.99,33.04,-116.87,-,34.73,0,-
09-Jun-2018 14:03:55.056,-0.43,8.09,5.37,0.01,-,0.04,-0.09,0.06,-,13.92,0,1,-,700,0,88.24,1322.58,236.74,33.04,-116.87,-,33.59,0,-
09-Jun-2018 14:03:56.056,-0.48,8.24,5.79,-0.04,-,0.06,-0.1,-0.02,-,13.92,0,1,-,700,0,88.24,1322.36,233.81,33.04,-116.87,-,32.8,0,-
09-Jun-2018 14:03:57.057,-0.87,8.64,5.68,-0,-,-0.05,-0.03,0.08,-,13.92,0,1,-,700,0,88.24,1321.58,235.85,33.04,-116.87,-,32.11,0,-
09-Jun-2018 14:03:58.056,-1.86,8.85,5.94,0.01,-,0.02,0.02,0.05,-,13.92,0,1,-,700,0,88.24,1317.08,236.2,33.04,-116.87,-,30.7,0,-
09-Jun-2018 14:03:59.060,-1.85,7.13,5.51,-0.05,-,-0.1,-0.12,0.07,-,13.92,0,1,-,700,0,88.24,1314.69,236.01,33.04,-116.87,-,29.89,0,-
