Device Time, G(x), G(y), G(z), G(calibrated), AC,Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
08-Jun-2018 08:21:05.471,-0.27,8.29,4.57,0.01,0,0.01,0.02,-0.05,-,14.5,1,1,-,762.5,0,18.82,339.59,55.95,32.95,-117.06,-,0
08-Jun-2018 08:21:06.479,-0.22,8.42,4.74,0.01,0,0.01,0.04,-0.04,-,14.5,0,0,-,762.5,0,18.82,339.92,356.94,32.95,-117.06,-,0
08-Jun-2018 08:21:07.470,0.31,8.88,4.25,0.03,0,0.07,0.08,-0.08,-,14.5,0,0,-,762.5,0,18.82,340.49,12.66,32.95,-117.06,-,0
08-Jun-2018 08:21:08.471,1.57,8.65,3.77,0.02,0,0.1,0.08,-0.09,-,14.5,0,0,-,762.5,0,18.82,340.62,32.27,32.95,-117.06,-,0
08-Jun-2018 08:21:09.472,0.57,8.08,5.12,0.01,0,0.14,-0.04,0.04,-,14.5,0,0,-,762.5,0,18.82,341.95,57.89,32.95,-117.06,-,0
08-Jun-2018 08:21:10.469,0.41,7.8,6.19,0.01,0,0.09,-0.06,0.1,-,14.5,0,0,-,762.5,0,18.82,341.22,86.78,32.95,-117.06,-,0
08-Jun-2018 08:21:11.470,-0.61,7.98,5.48,0.01,0,-0,-0.04,0.04,-,14.5,0,1,-,762.5,0,18.82,340.63,122.86,32.95,-117.06,-,0
08-Jun-2018 08:21:12.470,-1.11,8.12,5.02,0.01,0,-0.08,0.01,-0.01,-,14.5,0,1,-,762.5,0,18.82,340.43,165.61,32.95,-117.06,-,0
08-Jun-2018 08:21:13.471,-1.65,8.16,5.2,0.01,0,-0.13,0.01,0.01,-,14.5,0,1,-,762.5,0,18.82,339.79,164.65,32.95,-117.06,-,0
08-Jun-2018 08:21:14.470,-2.23,9.09,3.86,0.06,0,-0.19,0.11,-0.12,-,14.5,0,1,-,762.5,0,18.82,339.71,162.84,32.95,-117.06,-,0
08-Jun-2018 08:21:15.471,-2.22,8.97,3.54,0.04,0,-0.14,0.11,-0.14,-,14.5,0,1,-,762.5,0,18.82,340.28,151.19,32.95,-117.06,-,0
08-Jun-2018 08:21:16.470,-1.68,8.68,4.61,0.04,0,-0.08,0.04,-0.08,-,14.5,0,0,-,762.5,0,18.82,340.23,130.5,32.95,-117.06,-,0
08-Jun-2018 08:21:17.470,-2.95,7.97,4.74,0.02,0,-0.25,-0.02,0,-,14.5,0,0,-,762.5,0,18.82,341.34,123.94,32.95,-117.06,-,0
08-Jun-2018 08:21:18.471,-2.25,7.97,5.49,-0,0,-0.21,-0.07,0.02,-,14.5,0,1,-,762.5,0,18.82,342.35,110.68,32.95,-117.06,-,0
08-Jun-2018 08:21:19.472,-1.49,7.81,5.56,0.02,0,-0.12,-0.03,0.05,-,14.5,0,1,-,762.5,0,18.82,341.72,85.97,32.95,-117.06,-,0
08-Jun-2018 08:21:20.472,-1.01,7.93,5.29,0,0,-0.07,-0.01,0.02,-,14.5,0,1,-,762.5,0,18.82,343.03,73.22,32.95,-117.06,-,0
08-Jun-2018 08:21:21.471,-1.13,8.13,4.67,-0.01,0,-0.08,0.01,-0.04,-,14.5,1,1,-,762.5,0,18.82,342.99,62.78,32.95,-117.06,-,0
08-Jun-2018 08:21:22.470,-0.73,8.48,4.28,-0,0,-0.04,0.04,-0.08,-,14.5,1,1,-,762.5,0,18.82,342.06,71.64,32.95,-117.06,-,0
08-Jun-2018 08:21:23.471,-1.13,8.15,5.02,0.01,0,-0.08,0.03,-0.01,-,14.5,1,1,-,762.5,0,18.82,341.03,76.33,32.95,-117.06,-,0
08-Jun-2018 08:21:24.471,0.22,9.56,4.62,0.08,0,-0.11,0.17,-0.09,-,14.5,0,0,-,762.5,0,18.82,340.31,69.82,32.95,-117.06,-,0
08-Jun-2018 08:21:25.470,-0.78,7.32,3.47,0.08,0,0.07,0.14,-0.05,-,14.5,0,0,-,762.5,0,18.82,341.34,72.2,32.95,-117.06,-,0
08-Jun-2018 08:21:26.470,-2.57,8.79,4.29,0.06,0,-0.13,0.05,-0.16,-,14.5,0,0,-,762.5,0,18.82,340.88,67.26,32.95,-117.06,-,0
08-Jun-2018 08:21:27.471,-2.68,8.03,3.77,-0,0,-0.16,0.05,-0.13,-,14.5,0,0,-,762.5,0,18.82,340.18,49.84,32.95,-117.06,-,0
08-Jun-2018 08:21:28.470,-1.53,8.61,3.5,-0.01,0,-0.12,0.06,-0.16,-,14.5,0,0,-,762.5,0,18.82,340.3,31.67,32.95,-117.06,-,0
08-Jun-2018 08:21:29.470,-1.92,8.39,4.66,0.03,0,-0.16,0.03,-0.04,-,14.5,0,0,-,762.5,0,18.82,341.27,22.83,32.95,-117.06,-,0
08-Jun-2018 08:21:30.477,-1.24,7.61,3.47,-0.01,0,-0.04,-0.01,0.07,-,14.5,0,0,-,762.5,0,18.82,342.58,11.23,32.95,-117.06,-,0
08-Jun-2018 08:21:31.469,-1.46,7.82,6.92,0.1,0,-0.19,0,0.11,-,14.5,0,1,-,762.5,0,18.82,343.51,6.06,32.95,-117.06,-,0
08-Jun-2018 08:21:32.470,-1.1,7.38,5.44,0.05,0,-0.1,0.04,0.08,-,14.5,0,1,-,762.5,0,18.82,343.31,2.73,32.95,-117.06,-,0
08-Jun-2018 08:21:33.469,-1.13,7.33,5.47,-0.03,0,-0.02,-0.14,-0.02,-,14.5,0,1,-,762.5,0,18.82,342.48,1.93,32.95,-117.06,-,0
08-Jun-2018 08:21:34.470,-0.89,7.35,5.78,-0.01,0,-0.05,-0.05,0.15,-,14.5,1,1,-,762.5,0,18.82,343.2,359.16,32.95,-117.06,-,0
08-Jun-2018 08:21:35.470,-1.23,7.09,5.6,0.02,0,-0.09,-0.1,0.05,-,14.5,1,1,-,762.5,0,18.82,344.53,358.89,32.95,-117.06,-,0
08-Jun-2018 08:21:36.470,-0.78,7.05,6.42,0,0,-0.04,-0.1,0.14,-,14.5,1,1,-,762.5,0,18.82,344.23,354.85,32.95,-117.06,-,0
08-Jun-2018 08:21:37.469,-0.81,7.35,6.47,0.01,0,-0.05,-0.07,0.14,-,14.5,1,1,-,762.5,0,18.82,342.34,350.85,32.95,-117.06,-,0
08-Jun-2018 08:21:38.469,-0.78,7.55,5.94,0.01,0,-0.04,-0.05,0.09,-,14.5,1,1,-,762.5,0,18.82,340.68,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:39.469,-0.65,8.16,5.3,0.02,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:40.469,-0.69,8.03,5.21,0.01,0,-0.04,-0,-0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:41.469,-0.62,8.04,5.04,-0,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:42.469,-0.77,8.1,5.1,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:43.470,-0.64,8.09,5.07,0,0,-0.03,0,0.03,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:44.470,-0.71,8.06,5,-0,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:45.469,-0.69,8.11,5.19,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:46.471,-0.75,8.08,5.18,0.01,0,-0.04,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:47.470,-0.65,8.11,5.24,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:48.470,-0.76,8.03,4.96,-0.01,0,-0.04,-0,-0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:49.469,-0.61,8.15,5.27,0.02,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:50.470,-0.71,8.09,5.06,0.01,0,-0.04,-0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:51.469,-0.59,8.11,5.24,0.01,0,-0.03,0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:52.469,-0.66,8.04,5.05,-0,0,-0.04,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:53.469,-0.7,8.03,5.07,0.01,0,-0.04,-0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:54.469,-0.65,8.05,5.18,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:55.470,-0.63,8.14,5.27,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:56.469,-0.75,8.07,5.26,0.01,0,-0.04,0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:57.469,-0.61,8.09,5.23,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:58.469,-0.67,8.11,5.16,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:21:59.470,-0.73,7.99,5.25,0.01,0,-0.03,0.01,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:00.469,-0.63,8.16,5.23,0.02,0,-0.04,0,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:01.469,-0.64,8.1,5.27,0.02,0,-0.04,0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:02.476,-0.63,8.11,5.22,0.01,0,-0.03,0,-0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:03.470,-0.69,8.06,5.25,0.01,0,-0.03,0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:04.469,-0.76,8.1,5.24,0.01,0,-0.04,0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:05.470,-0.61,8.04,5.24,0.01,0,-0.03,-0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:06.474,-0.68,7.99,5.14,-0,0,-0.03,-0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:07.470,-0.65,8.12,5.21,0.01,0,-0.04,-0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:08.469,-0.67,8.09,5.15,0.01,0,-0.04,-0,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:09.470,-0.69,7.99,5.05,0,0,-0.03,0.01,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:10.470,-0.62,8.11,5.25,0.02,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:11.471,-0.69,8.13,5.27,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:12.469,-0.62,8.11,5.23,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:13.469,-0.61,8.12,5.21,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:14.470,-0.62,8.05,5.23,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:15.469,-0.73,8.09,5.25,0.01,0,-0.03,-0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:16.469,-0.69,8.12,5.05,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:17.470,-0.76,8.09,5.02,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:18.468,-0.62,8.03,5.14,0,0,-0.03,0.01,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:19.468,-0.72,8.08,5.08,0,0,-0.04,-0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:20.475,-0.74,8.09,4.99,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:21.472,-0.65,8.12,5.27,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:22.468,-0.7,8.1,5.18,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:23.470,-0.69,8.03,5.09,-0,0,-0.03,-0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:24.469,-0.63,8.1,5.2,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:25.472,-0.64,8.13,5.25,0.02,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:26.470,-0.75,8.07,5.22,0.01,0,-0.04,0,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:27.474,-0.68,8.1,5.18,0.01,0,-0.03,-0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:28.473,-0.74,8.1,5.03,0,0,-0.04,-0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:29.470,-0.64,8.2,5.03,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:30.469,-0.71,8.09,5.2,0.01,0,-0.03,0,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:31.471,-0.75,8.08,5.04,0.01,0,-0.03,-0,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:32.470,-0.7,8.08,5.15,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:33.469,-0.72,8.02,5.2,0.01,0,-0.04,-0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:34.470,-0.62,8.14,5.22,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:35.479,-0.63,8.08,5.19,0.01,0,-0.03,0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:36.470,-0.76,8.11,5.05,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:37.470,-0.7,8.11,5.02,0,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:38.470,-0.76,8.08,5.02,0,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:39.471,-0.75,8.11,5.06,0.01,0,-0.03,-0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:40.470,-0.66,8.05,5.18,0.01,0,-0.03,0.01,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:41.502,-0.69,8.11,5.18,0.01,0,-0.03,0.01,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:42.470,-0.73,8.04,5.24,0.01,0,-0.04,-0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:43.471,-0.69,8.08,5.19,0.01,0,-0.03,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:44.468,-0.77,8.04,5.24,0.01,0,-0.04,-0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:45.469,-0.66,8.07,5.24,0.01,0,-0.03,0,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:46.472,-0.68,8.08,5.17,0.01,0,-0.04,0,0.01,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:47.469,-0.62,8.09,5.13,0.01,0,-0.03,0.01,0.02,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:48.471,-0.73,8.03,5.26,0.01,0,-0.04,-0,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:49.470,-0.73,8.05,5.26,0.01,0,-0.03,-0.01,-0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:50.469,-0.6,8.11,5.09,0.01,0,-0.02,0.01,0,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:51.472,-0.66,8.26,4.75,0.01,0,-0.03,0.02,-0.03,-,14.5,1,1,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:52.470,-0.84,9.03,3.43,0.03,0,-0.05,0.1,-0.17,-,14.5,0,0,-,762.5,0,18.82,340.06,1.69,32.95,-117.06,-,0
08-Jun-2018 08:22:53.469,-0.95,9.48,3.24,0.05,0,-0.06,0.15,-0.19,-,14.5,0,0,-,762.5,0,18.82,339.91,357.49,32.95,-117.06,-,0
08-Jun-2018 08:22:54.470,-0.39,10.08,3.65,0.07,0,-0.05,0.16,-0.15,-,14.5,0,0,-,762.5,0,18.82,339.43,358.24,32.95,-117.06,-,0
08-Jun-2018 08:22:55.469,-0.5,8.21,3.3,-0.07,0,0.03,0.02,-0.22,-,14.5,0,0,-,762.5,0,18.82,340.52,358.43,32.95,-117.06,-,0
08-Jun-2018 08:22:56.469,-0.36,7.89,2.06,-0.14,0,-0.09,0.05,-0.2,-,14.5,0,0,-,762.5,0,18.82,339.45,0.51,32.95,-117.06,-,0
08-Jun-2018 08:22:57.470,-0.9,8.48,3.67,0,0,-0.06,0,-0.01,-,14.5,0,0,-,762.5,0,18.82,339.62,0.6,32.95,-117.06,-,0
08-Jun-2018 08:22:58.469,-0.83,8.81,3.62,0,0,-0.05,0.08,-0.15,-,14.5,0,0,-,762.5,0,18.82,339.16,0.39,32.95,-117.06,-,0
08-Jun-2018 08:22:59.470,-0.2,7.73,3.64,0.01,0,0.02,-0.03,-0.15,-,14.5,0,0,-,762.5,0,18.82,338.5,0.24,32.95,-117.06,-,0
08-Jun-2018 08:23:00.471,-0.71,9.46,3.26,0.05,0,-0.04,0.14,-0.19,-,14.5,0,0,-,762.5,0,18.82,337.06,359.73,32.95,-117.06,-,0
08-Jun-2018 08:23:01.470,-0.88,9.08,5.55,0.03,0,0.02,-0.01,0.03,-,14.5,0,0,-,762.5,0,18.82,336.23,0.57,32.95,-117.06,-,0
08-Jun-2018 08:23:02.470,-1.03,8.25,3.73,-0,0,0.04,-0.02,0.09,-,14.5,0,0,-,762.5,0,18.82,335.48,0.63,32.95,-117.06,-,0
08-Jun-2018 08:23:03.470,-0.7,8.29,6.08,0.08,0,-0,-0.03,-0.14,-,14.5,0,0,-,762.5,0,18.82,335.64,0.9,32.95,-117.06,-,0
08-Jun-2018 08:23:04.469,-0.25,8.24,4.05,0.01,0,-0.13,-0.13,-0.05,-,14.5,0,0,-,762.5,0,18.82,337.73,0.44,32.95,-117.06,-,0
08-Jun-2018 08:23:05.471,-0.71,8.54,4.71,0.03,0,-0.04,0.05,-0.04,-,14.5,0,1,-,762.5,0,18.82,337.3,1.61,32.95,-117.06,-,0
08-Jun-2018 08:23:06.469,-1.7,8.19,3.41,-0.05,0,-0.14,0.01,-0.17,-,14.5,0,1,-,762.5,0,18.82,336.63,1.87,32.95,-117.06,-,0
08-Jun-2018 08:23:07.470,-0.27,8.28,6.22,0.03,0,0.01,0.02,0.12,-,14.5,0,1,-,762.5,0,18.82,335.44,1.31,32.95,-117.06,-,0
08-Jun-2018 08:23:08.472,0.27,7.26,3.99,-0.13,0,0.06,-0.08,-0.11,-,14.5,0,0,-,762.5,0,18.82,333.92,359.48,32.95,-117.06,-,0
08-Jun-2018 08:23:09.470,-0.05,8.11,4.53,-0.02,0,-0.01,0.06,-0.05,-,14.5,0,0,-,762.5,0,18.82,333.48,359.28,32.95,-117.06,-,0
08-Jun-2018 08:23:10.469,-1.14,7.96,6.09,0.06,0,-0.03,0.04,-0.04,-,14.5,0,0,-,762.5,0,18.82,333,359.9,32.95,-117.06,-,0
08-Jun-2018 08:23:11.476,-1.79,7.58,4.68,-0.04,0,-0.03,0.04,-0.1,-,14.5,0,0,-,762.5,0,18.82,332.3,359.82,32.95,-117.06,-,0
08-Jun-2018 08:23:12.468,-0.9,8.19,4.73,-0,0,-0.04,-0.06,0.07,-,14.5,0,0,-,762.5,0,18.82,333.07,0.26,32.95,-117.06,-,0
08-Jun-2018 08:23:13.469,-0.31,9.01,5.36,0.01,0,-0.04,-0,-0,-,14.5,0,0,-,762.5,0,18.82,332.09,0.1,32.95,-117.06,-,0
08-Jun-2018 08:23:14.471,-1.83,8.47,4.61,0.03,0,-0.11,0.02,-0.15,-,14.5,0,0,-,762.5,0,18.82,331.49,0.09,32.95,-117.06,-,0
08-Jun-2018 08:23:15.469,-2.22,6.49,6.67,0.06,0,-0.19,-0.16,0.16,-,14.5,1,1,-,762.5,0,18.82,330.29,0.28,32.95,-117.06,-,0
08-Jun-2018 08:23:16.469,-0.73,5.96,9.81,0.2,0,-0.04,-0.21,0.48,-,14.5,1,1,-,762.5,0,18.82,330.51,1.78,32.95,-117.06,-,0
08-Jun-2018 08:23:17.470,-1.62,5.55,8.12,0.14,0,-0.13,-0.25,0.31,-,14.5,1,1,-,762.5,0,18.82,330.51,1.78,32.95,-117.06,-,0
08-Jun-2018 08:23:18.469,-1.62,5.4,8.49,0.07,0,-0.13,-0.27,0.35,-,14.5,1,1,-,762.5,0,18.82,326.62,1.6,32.95,-117.06,-,0
