Device Time, Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Intake Air Temperature(°F),Speed (OBD)(mph)
23-May-2018 06:56:10.602,13.92362309,154.3999939,600,0.00545114,100,73.40000153,0
23-May-2018 06:56:11.595,13.92362309,154.3999939,600,0.00545114,100,73.40000153,0
23-May-2018 06:56:12.595,13.92362309,172.3999939,600,0.00545114,100,71.59999847,0
23-May-2018 06:56:13.596,13.92362309,172.3999939,600,0.00002064,100,71.59999847,0
23-May-2018 06:56:14.595,13.92362309,172.3999939,612.5,0.00002064,100,71.59999847,0
23-May-2018 06:56:15.596,13.92362309,170.6000061,600,0.00414981,100,71.59999847,0
23-May-2018 06:56:16.596,13.92362309,170.6000061,600,0.00412903,100,71.59999847,0
23-May-2018 06:56:17.596,13.92362309,170.6000061,612.5,0.00412903,100,71.59999847,0
23-May-2018 06:56:18.596,13.92362309,172.3999939,600,0.00407553,100,71.59999847,0
23-May-2018 06:56:19.596,13.92362309,172.3999939,600,0.00410263,100,71.59999847,0
23-May-2018 06:56:20.596,13.92362309,172.3999939,600,0.00410263,100,71.59999847,0
23-May-2018 06:56:21.594,13.92362309,172.3999939,587.5,0.00415576,100,71.59999847,0
23-May-2018 06:56:22.595,13.92362309,172.3999939,587.5,0.00413468,100,71.59999847,0
23-May-2018 06:56:23.595,13.92362309,172.3999939,600,0.00413468,100,71.59999847,0
23-May-2018 06:56:24.594,13.92362309,172.3999939,600,0.00414248,100,71.59999847,0
23-May-2018 06:56:25.595,13.92362309,172.3999939,600,0.00413468,100,71.59999847,0
23-May-2018 06:56:26.596,13.92362309,172.3999939,600,0.00413468,100,71.59999847,0
23-May-2018 06:56:27.595,13.92362309,172.3999939,600,0.00404901,100,71.59999847,0
23-May-2018 06:56:28.595,13.92362309,172.3999939,612.5,0.00398411,100,71.59999847,0
23-May-2018 06:56:29.596,13.92362309,172.3999939,612.5,0.00398411,100,71.59999847,0
23-May-2018 06:56:30.595,13.92362309,172.3999939,600,0.00393698,100,71.59999847,0
23-May-2018 06:56:31.596,13.92362309,172.3999939,600,0.00391508,100,71.59999847,0
23-May-2018 06:56:32.595,13.92362309,172.3999939,600,0.00391508,100,71.59999847,0
23-May-2018 06:56:33.594,13.92362309,172.3999939,587.5,0.00397926,100,71.59999847,0
23-May-2018 06:56:34.596,13.92362309,172.3999939,587.5,0.00399798,100,71.59999847,0
23-May-2018 06:56:35.594,13.92362309,172.3999939,587.5,0.00399798,100,71.59999847,0
23-May-2018 06:56:36.595,13.92362309,172.3999939,612.5,0.00407057,100,71.59999847,0
23-May-2018 06:56:37.595,13.92362309,172.3999939,612.5,0.00388576,100,71.59999847,0
23-May-2018 06:56:38.595,13.92362309,172.3999939,612.5,0.00388576,100,71.59999847,0
23-May-2018 06:56:39.594,13.92362309,172.3999939,600,0.00398841,100,71.59999847,0
23-May-2018 06:56:40.596,13.92362309,172.3999939,600,0.00396284,100,71.59999847,0
23-May-2018 06:56:41.594,13.92362309,172.3999939,600,0.00396284,100,71.59999847,0
23-May-2018 06:56:42.595,13.92362309,172.3999939,600,0.00395198,100,71.59999847,0
23-May-2018 06:56:43.594,13.92362309,172.3999939,587.5,0.0039965,100,71.59999847,0
23-May-2018 06:56:44.595,13.92362309,172.3999939,587.5,0.0039965,100,71.59999847,0
23-May-2018 06:56:45.599,13.92362309,172.3999939,587.5,0.00389903,100,71.59999847,0
23-May-2018 06:56:46.594,13.92362309,172.3999939,600,0.00394281,100,71.59999847,0
23-May-2018 06:56:47.594,13.92362309,172.3999939,600,0.00394281,100,71.59999847,0
23-May-2018 06:56:48.593,13.92362309,172.3999939,587.5,0.00396587,100,71.59999847,0
23-May-2018 06:56:49.594,13.92362309,172.3999939,600,0.00387896,100,71.59999847,0
23-May-2018 06:56:50.594,13.92362309,172.3999939,600,0.00387896,100,73.40000153,0
23-May-2018 06:56:51.595,13.92362309,172.3999939,600,0.00385347,100,73.40000153,0
23-May-2018 06:56:52.595,13.92362309,172.3999939,600,0.00383742,100,73.40000153,0
23-May-2018 06:56:53.595,13.92362309,172.3999939,600,0.00383742,100,73.40000153,0
23-May-2018 06:56:54.594,13.92362309,172.3999939,600,0.00389033,100,73.40000153,0
23-May-2018 06:56:55.594,13.92362309,172.3999939,600,0.00388298,100,73.40000153,0
23-May-2018 06:56:56.595,13.92362309,172.3999939,600,0.00388298,100,73.40000153,0
23-May-2018 06:56:57.594,13.92362309,172.3999939,600,0.00386501,100,73.40000153,0
23-May-2018 06:56:58.595,13.92362309,172.3999939,587.5,0.00380276,100,73.40000153,0
23-May-2018 06:56:59.595,13.92362309,172.3999939,587.5,0.00380276,100,73.40000153,0
23-May-2018 06:57:00.595,13.92362309,172.3999939,600,0.00398192,100,73.40000153,0
23-May-2018 06:57:01.596,13.92362309,172.3999939,587.5,0.00381204,100,73.40000153,0
23-May-2018 06:57:02.595,13.92362309,172.3999939,587.5,0.00381204,100,73.40000153,0
23-May-2018 06:57:03.595,13.92362309,172.3999939,600,0.00390024,100,73.40000153,0
23-May-2018 06:57:04.595,13.92362309,172.3999939,600,0.00396587,100,73.40000153,0
23-May-2018 06:57:05.595,13.92362309,172.3999939,600,0.00396587,100,73.40000153,0
23-May-2018 06:57:06.594,13.92362309,172.3999939,587.5,0.00394819,100,73.40000153,0
23-May-2018 06:57:07.595,13.92362309,172.3999939,600,0.00400667,100,73.40000153,0
23-May-2018 06:57:08.595,13.92362309,172.3999939,600,0.00400667,100,73.40000153,0
23-May-2018 06:57:09.595,13.92362309,172.3999939,600,0.00407057,100,73.40000153,0
23-May-2018 06:57:10.594,13.92362309,172.3999939,600,0.00394281,100,73.40000153,0
23-May-2018 06:57:11.595,13.92362309,172.3999939,600,0.00394281,100,73.40000153,0
23-May-2018 06:57:12.595,13.92362309,172.3999939,600,0.00395299,100,73.40000153,0
23-May-2018 06:57:13.595,13.92362309,172.3999939,600,0.00390497,100,73.40000153,0
23-May-2018 06:57:14.595,13.92362309,172.3999939,600,0.00390497,100,73.40000153,0
23-May-2018 06:57:15.595,13.92362309,172.3999939,587.5,0.00398411,100,73.40000153,0
23-May-2018 06:57:16.595,13.92362309,172.3999939,600,0.00397926,100,73.40000153,0
23-May-2018 06:57:17.594,13.92362309,172.3999939,600,0.00401404,100,73.40000153,0
23-May-2018 06:57:18.594,13.92362309,172.3999939,587.5,0.00401404,100,73.40000153,0
23-May-2018 06:57:19.594,13.92362309,172.3999939,600,0.00401135,100,73.40000153,0
23-May-2018 06:57:20.595,13.92362309,172.3999939,600,0.00401135,100,73.40000153,0
23-May-2018 06:57:21.595,13.92362309,172.3999939,600,0.00401135,100,73.40000153,0
23-May-2018 06:57:22.595,13.92362309,172.3999939,600,0.00403993,100,73.40000153,0
23-May-2018 06:57:23.595,13.92362309,172.3999939,600,0.00398411,100,73.40000153,0
23-May-2018 06:57:24.594,13.92362309,172.3999939,600,0.00398411,100,73.40000153,0
23-May-2018 06:57:25.594,13.92362309,172.3999939,600,0.00395299,100,73.40000153,0
23-May-2018 06:57:26.602,13.92362309,172.3999939,600,0.00397555,100,73.40000153,0
23-May-2018 06:57:27.594,13.92362309,172.3999939,587.5,0.00397555,100,73.40000153,0
23-May-2018 06:57:28.594,13.92362309,172.3999939,600,0.00390497,100,73.40000153,0
23-May-2018 06:57:29.594,13.92362309,172.3999939,600,0.00382495,100,73.40000153,0
23-May-2018 06:57:30.594,13.92362309,172.3999939,600,0.00382495,100,73.40000153,0
23-May-2018 06:57:31.594,13.92362309,172.3999939,600,0.00398499,100,73.40000153,0
23-May-2018 06:57:32.594,13.92362309,172.3999939,600,0.0040441,100,73.40000153,0
23-May-2018 06:57:33.595,13.92362309,172.3999939,600,0.0040441,100,73.40000153,0
23-May-2018 06:57:34.595,13.92362309,172.3999939,600,0.00399798,100,73.40000153,0
23-May-2018 06:57:35.594,13.92362309,172.3999939,600,0.00392634,100,73.40000153,0
23-May-2018 06:57:36.594,13.92362309,172.3999939,600,0.00392634,100,73.40000153,0
23-May-2018 06:57:37.601,13.92362309,172.3999939,600,0.00391508,100,73.40000153,0
23-May-2018 06:57:38.595,13.92362309,172.3999939,600,0.00385696,100,73.40000153,0
23-May-2018 06:57:39.595,13.92362309,172.3999939,600,0.00385696,100,73.40000153,0
23-May-2018 06:57:40.601,13.92362309,172.3999939,600,0.00390378,100,73.40000153,0
23-May-2018 06:57:41.595,13.92362309,172.3999939,600,0.00397442,100,73.40000153,0
23-May-2018 06:57:42.594,13.92362309,172.3999939,600,0.00397442,100,73.40000153,0
23-May-2018 06:57:43.594,13.92362309,172.3999939,600,0.00393757,100,73.40000153,0
23-May-2018 06:57:44.594,13.92362309,172.3999939,600,0.00386501,100,73.40000153,0
23-May-2018 06:57:45.596,13.92362309,172.3999939,600,0.00386501,100,73.40000153,0
23-May-2018 06:57:46.594,13.92362309,172.3999939,600,0.00401358,100,73.40000153,0
23-May-2018 06:57:47.595,13.92362309,172.3999939,600,0.00401358,100,73.40000153,0
23-May-2018 06:57:48.595,13.92362309,172.3999939,600,0.00388384,100,73.40000153,0
23-May-2018 06:57:49.603,13.92362309,172.3999939,600,0.0039907,100,73.40000153,0
23-May-2018 06:57:50.594,13.92362309,172.3999939,600,0.00385696,100,73.40000153,0
23-May-2018 06:57:51.593,13.92362309,172.3999939,600,0.00394819,100,73.40000153,0
23-May-2018 06:57:52.594,13.92362309,172.3999939,600,0.00384704,100,73.40000153,0
23-May-2018 06:57:53.594,13.92362309,172.3999939,600,0.00384704,100,73.40000153,0
23-May-2018 06:57:54.596,13.92362309,172.3999939,600,0.00396503,100,73.40000153,0
23-May-2018 06:57:55.594,13.92362309,172.3999939,600,0.00392567,100,73.40000153,0
23-May-2018 06:57:56.597,13.92362309,172.3999939,600,0.00392567,100,73.40000153,0
23-May-2018 06:57:57.594,13.92362309,172.3999939,587.5,0.00381726,100,73.40000153,0
23-May-2018 06:57:58.594,13.92362309,172.3999939,600,0.00406443,100,73.40000153,0
23-May-2018 06:57:59.596,13.92362309,172.3999939,600,0.00400667,100,73.40000153,0
23-May-2018 06:58:00.594,13.92362309,172.3999939,600,0.00393112,100,73.40000153,0
23-May-2018 06:58:01.594,13.92362309,172.3999939,600,0.00396587,100,73.40000153,0
23-May-2018 06:58:02.605,13.92362309,172.3999939,600,0.00388505,100,73.40000153,0
23-May-2018 06:58:03.595,13.92362309,172.3999939,600,0.00384096,100,73.40000153,0
23-May-2018 06:58:04.595,13.92362309,172.3999939,600,0.00389722,100,73.40000153,0
23-May-2018 06:58:05.594,13.92362309,172.3999939,600,0.00389551,100,73.40000153,0
23-May-2018 06:58:06.596,13.92362309,172.3999939,600,0.0039177,100,73.40000153,0
23-May-2018 06:58:07.594,13.92362309,172.3999939,600,0.00396321,100,73.40000153,0
23-May-2018 06:58:08.594,13.92362309,172.3999939,600,0.00396321,100,73.40000153,0
23-May-2018 06:58:09.599,13.92362309,172.3999939,600,0.00396321,100,73.40000153,0
23-May-2018 06:58:10.594,13.92362309,172.3999939,600,0.00399615,100,73.40000153,0
23-May-2018 06:58:11.594,13.92362309,172.3999939,600,0.00399615,100,73.40000153,0
23-May-2018 06:58:12.594,13.92362309,172.3999939,600,0.00394237,100,73.40000153,0
23-May-2018 06:58:13.595,13.92362309,172.3999939,600,0.00386792,100,73.40000153,0
23-May-2018 06:58:14.594,13.92362309,172.3999939,600,0.00387935,100,73.40000153,0
23-May-2018 06:58:15.594,13.92362309,172.3999939,600,0.00389722,100,73.40000153,0
23-May-2018 06:58:16.595,13.92362309,172.3999939,600,0.00389722,100,73.40000153,0
23-May-2018 06:58:17.594,13.92362309,172.3999939,600,0.00390473,100,73.40000153,0
23-May-2018 06:58:18.595,13.92362309,172.3999939,600,0.00391985,100,73.40000153,0
23-May-2018 06:58:19.594,13.92362309,172.3999939,600,0.0039064,100,73.40000153,0
23-May-2018 06:58:20.594,13.92362309,172.3999939,600,0.0039064,100,73.40000153,0
23-May-2018 06:58:21.595,13.92362309,174.19999695,600,0.00388298,100,73.40000153,0
23-May-2018 06:58:22.594,13.92362309,174.19999695,600,0.00391032,100,73.40000153,0
23-May-2018 06:58:23.595,13.92362309,174.19999695,600,0.00391032,100,73.40000153,0
23-May-2018 06:58:24.594,13.92362309,174.19999695,600,0.00388559,100,73.40000153,0
23-May-2018 06:58:25.594,13.92362309,174.19999695,600,0.00395878,100,73.40000153,0
23-May-2018 06:58:26.594,13.92362309,174.19999695,600,0.00395878,100,73.40000153,0
23-May-2018 06:58:27.594,13.92362309,174.19999695,600,0.004017,100,73.40000153,0
23-May-2018 06:58:28.595,13.92362309,174.19999695,600,0.00390989,100,73.40000153,0
23-May-2018 06:58:29.594,13.92362309,174.19999695,600,0.00390989,100,73.40000153,0
23-May-2018 06:58:30.599,13.92362309,174.19999695,600,0.00390676,100,73.40000153,0
23-May-2018 06:58:31.594,13.92362309,174.19999695,600,0.00394874,100,73.40000153,0
23-May-2018 06:58:32.595,13.92362309,174.19999695,600,0.00394874,100,73.40000153,0
23-May-2018 06:58:33.594,13.92362309,174.19999695,600,0.00403301,100,73.40000153,0
23-May-2018 06:58:34.595,13.92362309,174.19999695,600,0.00403501,100,73.40000153,0
23-May-2018 06:58:35.597,13.92362309,174.19999695,600,0.00403501,100,73.40000153,0
23-May-2018 06:58:36.594,13.92362309,174.19999695,600,0.00404837,100,73.40000153,0
23-May-2018 06:58:37.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:38.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:39.594,13.92362309,174.19999695,600,0.00386953,100,73.40000153,0
23-May-2018 06:58:40.594,13.92362309,174.19999695,600,0.00399739,100,73.40000153,0
23-May-2018 06:58:41.595,13.92362309,174.19999695,600,0.00399739,100,73.40000153,0
23-May-2018 06:58:42.594,13.92362309,174.19999695,600,0.004045,100,73.40000153,0
23-May-2018 06:58:43.594,13.92362309,174.19999695,600,0.00386224,100,73.40000153,0
23-May-2018 06:58:44.594,13.92362309,174.19999695,600,0.00386224,100,73.40000153,0
23-May-2018 06:58:45.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:46.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:47.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:48.593,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:49.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:50.598,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:51.593,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:52.596,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:53.595,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:54.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:55.595,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:56.598,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:57.655,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:58.595,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:58:59.595,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:00.595,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:01.603,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:02.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:09.594,13.92362309,174.19999695,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:10.594,13.92362309,176,600,0.00384621,100,73.40000153,0
23-May-2018 06:59:11.595,13.92362309,176,600,0.0002277,100,75.19999695,0
23-May-2018 06:59:12.596,13.92362309,176,600,0.0002277,100,75.19999695,0
23-May-2018 06:59:13.603,13.92362309,176,600,0.00387165,100,75.19999695,0
23-May-2018 06:59:14.594,13.92362309,176,600,0.00390024,100,75.19999695,0
23-May-2018 06:59:15.595,13.92362309,176,600,0.00402739,100,75.19999695,0
23-May-2018 06:59:16.595,13.92362309,176,600,0.00388859,100,75.19999695,0
23-May-2018 06:59:17.595,13.92362309,176,600,0.004045,100,75.19999695,0
23-May-2018 06:59:18.594,13.92362309,176,600,0.0039064,100,75.19999695,0
23-May-2018 06:59:19.597,13.92362309,176,600,0.0039064,100,75.19999695,0
23-May-2018 06:59:20.596,13.92362309,176,600,0.00395351,100,75.19999695,0
23-May-2018 06:59:21.596,13.92362309,176,600,0.00387896,100,75.19999695,0
23-May-2018 06:59:22.595,13.92362309,176,600,0.00389903,100,75.19999695,0
23-May-2018 06:59:23.595,13.92362309,176,600,0.00400645,100,75.19999695,0
23-May-2018 06:59:24.596,13.92362309,176,600,0.00389551,100,75.19999695,0
23-May-2018 06:59:25.593,13.92362309,176,600,0.00391032,100,75.19999695,0
23-May-2018 06:59:26.596,13.92362309,176,600,0.00391032,100,75.19999695,0
23-May-2018 06:59:27.595,13.92362309,176,600,0.00396466,100,75.19999695,0
23-May-2018 06:59:28.595,13.92362309,176,600,0.00393221,100,75.19999695,0
23-May-2018 06:59:29.594,13.92362309,177.80000305,600,0.00392784,100,75.19999695,0
23-May-2018 06:59:30.594,13.92362309,177.80000305,600,0.00400231,100,75.19999695,0
23-May-2018 06:59:31.594,13.92362309,177.80000305,600,0.00400154,100,75.19999695,0
23-May-2018 06:59:32.595,13.92362309,177.80000305,600,0.00383019,100,75.19999695,0
23-May-2018 06:59:33.594,13.92362309,177.80000305,600,0.00383019,100,75.19999695,0
23-May-2018 06:59:34.595,13.92362309,177.80000305,600,0.00402263,100,75.19999695,0
23-May-2018 06:59:35.595,13.92362309,177.80000305,600,0.00385696,100,75.19999695,0
23-May-2018 06:59:36.595,13.92362309,177.80000305,600,0.00392098,100,75.19999695,0
23-May-2018 06:59:37.610,13.92362309,177.80000305,600,0.00393698,100,75.19999695,0
23-May-2018 06:59:38.595,13.92362309,177.80000305,600,0.0040323,100,75.19999695,0
23-May-2018 06:59:39.595,13.92362309,177.80000305,600,0.0038753,100,75.19999695,0
23-May-2018 06:59:40.595,13.92362309,177.80000305,600,0.0038753,100,75.19999695,0
23-May-2018 06:59:41.594,13.92362309,177.80000305,600,0.0039888,100,75.19999695,0
23-May-2018 06:59:42.593,13.92362309,177.80000305,600,0.00405108,100,75.19999695,0
23-May-2018 06:59:43.595,13.92362309,177.80000305,587.5,0.003863,100,75.19999695,0
23-May-2018 06:59:44.594,13.92362309,177.80000305,600,0.00400647,100,75.19999695,0
23-May-2018 06:59:45.594,13.92362309,177.80000305,600,0.00384096,100,75.19999695,0
23-May-2018 06:59:46.595,13.92362309,177.80000305,600,0.00386912,100,75.19999695,0
23-May-2018 06:59:47.594,13.92362309,177.80000305,600,0.00386912,100,75.19999695,0
23-May-2018 06:59:48.594,13.92362309,177.80000305,600,0.00386224,100,75.19999695,0
23-May-2018 06:59:49.595,13.92362309,177.80000305,600,0.00395314,100,75.19999695,0
23-May-2018 06:59:50.595,13.92362309,177.80000305,600,0.00402114,100,75.19999695,0
23-May-2018 06:59:51.607,13.92362309,177.80000305,600,0.00385786,100,75.19999695,0
23-May-2018 06:59:52.594,13.92362309,177.80000305,600,0.00385229,100,75.19999695,0
23-May-2018 06:59:53.594,13.92362309,177.80000305,600,0.00398748,100,75.19999695,0
23-May-2018 06:59:54.594,13.92362309,177.80000305,600,0.00402754,100,75.19999695,0
23-May-2018 06:59:55.594,13.92362309,177.80000305,600,0.0040682,100,75.19999695,0
23-May-2018 06:59:56.596,13.92362309,177.80000305,600,0.00385559,100,75.19999695,0
23-May-2018 06:59:57.595,13.92362309,177.80000305,600,0.00383108,100,75.19999695,0
23-May-2018 06:59:58.597,13.92362309,177.80000305,737.5,0.00491655,100,75.19999695,0
23-May-2018 06:59:59.594,13.92362309,177.80000305,737.5,0.00477765,100,75.19999695,0
23-May-2018 07:00:00.594,13.92362309,177.80000305,750,0.00610589,100,75.19999695,1.24274242
23-May-2018 07:00:01.594,13.92362309,177.80000305,850,0.00632021,100,75.19999695,2.48548484
23-May-2018 07:00:02.594,13.92362309,177.80000305,887.5,0.00632021,100,75.19999695,3.72822714
23-May-2018 07:00:03.594,13.92362309,177.80000305,912.5,0.00647015,100,75.19999695,3.72822714
23-May-2018 07:00:04.595,13.92362309,177.80000305,950,0.00659569,100,75.19999695,4.97096968
23-May-2018 07:00:05.595,13.92362309,177.80000305,1087.5,0.00834913,100,75.19999695,4.97096968
23-May-2018 07:00:06.594,13.92362309,177.80000305,2075,0.03048667,100,75.19999695,8.69919682
23-May-2018 07:00:07.596,13.92362309,177.80000305,2362.5,0.04539724,100,71.59999847,13.67016602
23-May-2018 07:00:08.594,13.92362309,177.80000305,2200,0.04610397,100,71.59999847,17.39839363
23-May-2018 07:00:09.594,13.92362309,177.80000305,1850,0.03836597,100,71.59999847,21.12662125
23-May-2018 07:00:10.595,13.92362309,177.80000305,1537.5,0.03340987,100,71.59999847,24.85484695
23-May-2018 07:00:11.594,13.92362309,177.80000305,1462.5,0.02445438,100,71.59999847,24.85484695
23-May-2018 07:00:12.594,13.92362309,177.80000305,1275,0.00691874,100,71.59999847,28.58307457
23-May-2018 07:00:13.594,13.92362309,177.80000305,1450,0.00554291,100,71.59999847,28.58307457
23-May-2018 07:00:14.597,13.92362309,177.80000305,1450,0.00279182,100,71.59999847,28.58307457
23-May-2018 07:00:15.594,13.92362309,177.80000305,1400,0.002824,100,71.59999847,28.58307457
23-May-2018 07:00:16.595,13.92362309,177.80000305,1250,0.00280791,100,71.59999847,28.58307457
23-May-2018 07:00:17.594,13.92362309,179.6000061,1225,0.00281596,100,71.59999847,28.58307457
23-May-2018 07:00:18.594,13.92362309,179.6000061,1200,0.00279182,100,71.59999847,28.58307457
23-May-2018 07:00:19.594,13.92362309,179.6000061,1200,0.00279182,100,71.59999847,27.34033203
23-May-2018 07:00:20.594,13.92362309,179.6000061,1187.5,0.00278377,100,71.59999847,27.34033203
23-May-2018 07:00:21.594,13.92362309,179.6000061,1187.5,0.00275964,100,71.59999847,26.09758949
23-May-2018 07:00:22.594,13.92362309,179.6000061,1187.5,0.00281596,100,71.59999847,26.09758949
23-May-2018 07:00:23.595,13.92362309,179.6000061,1200,0.00281596,100,71.59999847,26.09758949
23-May-2018 07:00:24.595,13.92362309,179.6000061,1187.5,0.00279182,100,71.59999847,24.85484695
23-May-2018 07:00:25.594,13.92362309,179.6000061,1187.5,0.00277573,100,71.59999847,24.85484695
23-May-2018 07:00:26.595,13.92362309,179.6000061,1175,0.00277573,100,71.59999847,23.61210442
23-May-2018 07:00:27.595,13.92362309,179.6000061,1075,0.00277573,100,71.59999847,17.39839363
23-May-2018 07:00:28.595,13.92362309,179.6000061,1075,0.00275964,100,71.59999847,17.39839363
23-May-2018 07:00:29.595,13.92362309,179.6000061,1075,0.00275964,100,71.59999847,13.67016602
23-May-2018 07:00:30.594,13.92362309,177.80000305,1050,0.00279986,100,71.59999847,8.69919682
23-May-2018 07:00:31.594,13.92362309,177.80000305,1050,0.00279986,100,71.59999847,8.69919682
23-May-2018 07:00:32.594,13.92362309,177.80000305,925,0.00248609,100,71.59999847,4.97096968
23-May-2018 07:00:33.596,13.92362309,177.80000305,687.5,0.00601014,100,71.59999847,0
