Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
28-May-2018 08:32:23.713,-0.18,0.04,-0.03,66.2,14.21,199.4,1646,0.03,88.63,-64.76,282.11,33.18,-117.32,71.6,65.87
28-May-2018 08:32:24.713,-0.07,-0.04,0.08,66.2,14.21,199.4,1642,0.05,88.63,-64.78,278.79,33.18,-117.32,71.6,65.87
28-May-2018 08:32:25.713,-0.07,-0.12,-0.03,66.2,14.21,199.4,1643,0.05,88.63,-64.87,276.3,33.18,-117.32,71.6,65.87
28-May-2018 08:32:26.714,-0.11,0.08,0.03,66.2,14.21,197.6,1635,0.06,88.63,-65.83,274.27,33.18,-117.32,71.6,65.87
28-May-2018 08:32:27.716,-0.12,-0.03,0.12,66.2,14.21,197.6,1645,0.06,88.63,-66.49,272.34,33.18,-117.32,71.6,65.87
28-May-2018 08:32:28.719,-0.2,-0.04,0.06,66.2,14.21,195.8,1646,0.06,88.63,-65.46,269.39,33.18,-117.32,71.6,65.87
28-May-2018 08:32:29.720,-0.19,0.01,0.03,66.2,14.21,195.8,1646,0.06,88.63,-65.96,266.29,33.18,-117.32,71.6,65.87
28-May-2018 08:32:30.716,0,-0.04,0.05,66.2,14.21,194,1646,0.06,88.63,-67.6,263.21,33.18,-117.32,71.6,65.87
28-May-2018 08:32:31.714,-0.17,-0.03,-0.02,66.2,14.21,194,1647,0.06,88.63,-68,261.24,33.18,-117.32,71.6,65.87
28-May-2018 08:32:32.718,-0.17,0.04,0.01,66.2,14.21,194,1647,0.06,88.63,-67.94,258.37,33.18,-117.32,71.6,65.87
28-May-2018 08:32:33.715,-0.09,-0.06,0.03,66.2,14.21,190.4,1655,0.06,88.63,-68.39,255.61,33.18,-117.33,71.6,66.49
28-May-2018 08:32:34.717,-0.04,0.02,-0.02,66.2,14.21,190.4,1657,0.05,88.63,-69.29,254.92,33.18,-117.33,71.6,66.49
28-May-2018 08:32:35.712,0,0.03,0.02,66.2,14.21,190.4,1657,0.04,88.63,-70.22,254.16,33.18,-117.33,71.6,66.49
28-May-2018 08:32:36.715,-0.01,-0.07,0.05,66.2,14.21,190.4,1657,0.04,88.63,-71.16,254.17,33.18,-117.33,71.6,66.49
28-May-2018 08:32:37.715,0.01,-0.03,0.01,66.2,14.21,188.6,1659,0.04,88.63,-72.3,254.51,33.18,-117.33,71.6,66.49
28-May-2018 08:32:38.715,-0.02,0.04,-0.02,66.2,14.21,188.6,1658,0.05,88.63,-74.26,255.25,33.18,-117.33,71.6,66.49
28-May-2018 08:32:39.712,-0.02,0.02,0.01,66.2,14.21,188.6,1656,0.05,88.63,-74.11,255.6,33.18,-117.33,71.6,66.49
28-May-2018 08:32:40.717,-0.05,0.01,0.04,66.2,14.21,190.4,1649,0.05,88.63,-74.52,255.08,33.18,-117.33,71.6,65.87
28-May-2018 08:32:41.726,0.03,0.02,-0.03,66.2,14.21,190.4,1649,0.06,88.63,-72.43,255.23,33.18,-117.33,71.6,65.87
28-May-2018 08:32:42.717,0.04,-0.06,0,66.2,14.21,190.4,1641,0.07,88.63,-73.54,255.7,33.18,-117.33,71.6,65.87
28-May-2018 08:32:43.715,0.05,0.07,0.12,66.2,14.21,190.4,1641,0.07,88.63,-73.44,256.98,33.18,-117.33,71.6,65.87
28-May-2018 08:32:44.714,0.04,0.01,-0.03,66.2,14.21,190.4,1651,0.07,88.63,-74.96,259.16,33.18,-117.33,71.6,65.87
28-May-2018 08:32:45.717,0.03,0.11,0.01,66.2,14.21,192.2,1639,0.07,88.63,-76.53,260.82,33.18,-117.33,71.6,65.87
28-May-2018 08:32:46.715,0.06,-0.03,0,66.2,14.21,192.2,1643,0.07,88.63,-76.78,262.43,33.18,-117.33,71.6,65.87
28-May-2018 08:32:47.714,-0.04,0.04,-0.07,66.2,14.21,192.2,1649,0.07,88.63,-77.54,264.78,33.18,-117.33,71.6,65.87
28-May-2018 08:32:48.714,-0.01,-0,-0.02,66.2,14.21,192.2,1658,0.07,88.63,-78.27,266.78,33.18,-117.33,69.8,65.87
28-May-2018 08:32:49.716,0.06,0.03,0.03,66.2,14.21,194,1664,0.07,88.63,-78.66,269.12,33.18,-117.33,69.8,66.49
28-May-2018 08:32:50.715,0.05,0.08,0.02,66.2,14.21,194,1655,0.07,88.63,-78.96,269.71,33.18,-117.33,69.8,66.49
28-May-2018 08:32:51.715,-0.05,-0.06,0.02,66.2,14.21,194,1660,0.07,88.63,-81.02,269.75,33.18,-117.33,69.8,66.49
28-May-2018 08:32:52.714,0.02,0.03,0.03,66.2,14.21,194,1666,0.06,88.63,-84.29,270.15,33.18,-117.33,69.8,66.49
28-May-2018 08:32:53.721,-0.04,-0.03,0.11,66.2,14.21,195.8,1667,0.05,88.63,-84.29,270.15,33.18,-117.33,69.8,66.49
28-May-2018 08:32:54.714,-0.08,-0,0.07,66.2,14.21,195.8,1665,0.04,88.63,-87.84,270.01,33.18,-117.33,69.8,66.49
28-May-2018 08:32:55.718,0.02,0.05,0.06,66.2,14.21,197.6,1665,0.04,88.63,-88.5,269.48,33.18,-117.33,69.8,66.49
28-May-2018 08:32:56.715,-0.02,-0.06,-0.01,66.2,14.21,197.6,1663,0.05,88.63,-88.5,269.58,33.18,-117.33,71.6,66.49
28-May-2018 08:32:57.713,-0.02,-0.02,-0.04,66.2,14.21,197.6,1657,0.05,88.63,-89.72,269.74,33.18,-117.33,71.6,66.49
28-May-2018 08:32:58.716,0.05,-0.05,0.1,66.2,14.21,199.4,1654,0.05,88.63,-91.71,269.57,33.18,-117.33,71.6,66.49
28-May-2018 08:32:59.715,-0.07,0.02,0,66.2,14.21,199.4,1657,0.06,88.63,-92.45,269.92,33.18,-117.33,71.6,66.49
28-May-2018 08:33:00.715,-0.06,0,-0.05,66.2,14.21,201.2,1659,0.06,88.63,-93.36,270.41,33.18,-117.33,71.6,66.49
28-May-2018 08:33:01.715,-0.04,-0.05,0,66.2,14.21,201.2,1660,0.06,88.63,-93.14,270.04,33.18,-117.33,71.6,66.49
28-May-2018 08:33:02.712,-0.16,0.04,0.11,66.2,14.21,201.2,1654,0.06,88.63,-94.11,269.88,33.18,-117.33,71.6,66.49
28-May-2018 08:33:03.714,-0.06,-0,0.05,66.2,14.21,201.2,1658,0.06,88.63,-95.48,269.88,33.18,-117.33,71.6,66.49
28-May-2018 08:33:04.716,0.11,-0.04,-0.04,66.2,14.21,201.2,1652,0.06,88.63,-95.85,269.84,33.18,-117.33,71.6,66.49
28-May-2018 08:33:05.712,-0.01,-0.03,-0.08,66.2,14.21,201.2,1649,0.06,88.63,-94.69,269.54,33.18,-117.34,71.6,66.49
28-May-2018 08:33:06.716,-0.05,-0.11,-0.03,66.2,14.21,199.4,1649,0.06,88.63,-94.87,270.23,33.18,-117.34,71.6,66.49
28-May-2018 08:33:07.719,-0.08,0.09,0,66.2,14.21,199.4,1651,0.06,88.63,-94.87,270.23,33.18,-117.34,71.6,66.49
28-May-2018 08:33:08.713,-0.01,-0.01,-0.06,66.2,14.21,199.4,1658,0.06,88.63,-95.58,269.38,33.18,-117.34,71.6,66.49
28-May-2018 08:33:09.721,-0.01,0.04,0.1,66.2,14.21,195.8,1650,0.06,88.63,-95.75,269.68,33.18,-117.34,71.6,65.87
28-May-2018 08:33:10.718,-0,-0.01,0.15,66.2,14.21,195.8,1657,0.06,88.63,-96.06,269.82,33.18,-117.34,71.6,65.87
28-May-2018 08:33:11.714,-0.02,0.04,0.06,66.2,14.21,194,1646,0.07,88.63,-96.27,269.85,33.18,-117.34,71.6,65.87
28-May-2018 08:33:12.714,-0.07,-0.08,-0.09,66.2,14.21,194,1646,0.07,88.63,-96.03,269.9,33.18,-117.34,71.6,66.49
28-May-2018 08:33:13.713,-0.05,-0.04,-0.06,66.2,14.21,192.2,1646,0.07,88.63,-95.99,269.92,33.18,-117.34,71.6,65.87
28-May-2018 08:33:14.714,-0.01,-0.01,-0.07,66.2,14.21,192.2,1654,0.07,88.63,-96.27,269.96,33.18,-117.34,71.6,65.87
28-May-2018 08:33:15.714,-0.2,-0.02,0.06,66.2,14.21,192.2,1649,0.07,88.63,-96.13,269.89,33.18,-117.34,69.8,66.49
28-May-2018 08:33:16.714,0.02,0.01,-0.01,66.2,14.21,192.2,1652,0.06,88.63,-96.14,269.9,33.18,-117.34,69.8,66.49
28-May-2018 08:33:17.715,-0.05,0,-0,66.2,14.21,192.2,1650,0.07,88.63,-95.57,269.88,33.18,-117.34,69.8,65.87
28-May-2018 08:33:18.715,0.02,-0.01,0.04,66.2,14.21,192.2,1657,0.07,88.63,-95.76,269.97,33.18,-117.34,69.8,66.49
28-May-2018 08:33:19.713,-0.01,-0.06,0.04,66.2,14.21,192.2,1653,0.07,88.63,-96.06,270.03,33.18,-117.34,69.8,66.49
28-May-2018 08:33:20.726,0.02,-0.3,-0.12,66.2,14.21,192.2,1650,0.07,88.63,-96.67,269.95,33.18,-117.34,69.8,65.87
28-May-2018 08:33:21.714,0.02,0.05,0.09,66.2,14.21,192.2,1657,0.07,88.63,-96.65,270.07,33.18,-117.34,69.8,66.49
28-May-2018 08:33:22.715,-0.06,-0.16,-0.1,66.2,14.21,192.2,1646,0.07,88.63,-96.19,270.32,33.18,-117.34,69.8,66.49
28-May-2018 08:33:23.714,0.11,0.05,0.09,66.2,14.21,194,1654,0.07,88.63,-94.84,270.16,33.18,-117.34,69.8,66.49
28-May-2018 08:33:24.716,0,0.13,0.02,66.2,14.21,194,1653,0.07,88.63,-93.15,270.21,33.18,-117.34,69.8,66.49
28-May-2018 08:33:25.715,-0.07,-0.08,-0.1,66.2,14.21,195.8,1643,0.07,88.63,-90.44,270.33,33.18,-117.34,69.8,65.87
28-May-2018 08:33:26.717,-0.08,0.14,0.06,66.2,14.21,195.8,1655,0.07,88.63,-87,269.13,33.18,-117.34,69.8,65.87
28-May-2018 08:33:27.715,-0.03,-0.2,-0.01,66.2,14.21,195.8,1659,0.07,88.63,-86.88,265.55,33.18,-117.34,69.8,66.49
28-May-2018 08:33:28.717,-0.16,-0.05,-0.05,66.2,14.21,197.6,1650,0.07,88.63,-83.83,264.25,33.18,-117.34,69.8,66.49
28-May-2018 08:33:29.717,-0.07,-0.05,-0.03,66.2,14.21,197.6,1662,0.07,88.63,-80.28,261.76,33.18,-117.34,69.8,66.49
28-May-2018 08:33:30.721,-0.1,-0.05,0.01,66.2,14.21,199.4,1654,0.07,88.63,-79.59,259.99,33.18,-117.34,69.8,66.49
28-May-2018 08:33:31.715,-0.03,-0.12,0.1,66.2,14.21,199.4,1659,0.07,88.63,-78.52,258.36,33.18,-117.34,69.8,66.49
28-May-2018 08:33:32.716,-0.03,0.05,0.06,66.2,14.21,201.2,1651,0.07,88.63,-75.79,256.06,33.18,-117.34,69.8,66.49
28-May-2018 08:33:33.713,0.01,0.06,0.18,66.2,14.21,201.2,1656,0.07,88.63,-75.79,256.06,33.18,-117.34,69.8,66.49
28-May-2018 08:33:34.719,-0.16,0.05,0.06,66.2,14.21,201.2,1664,0.07,88.63,-76.59,252.34,33.18,-117.34,69.8,66.49
28-May-2018 08:33:35.715,-0.07,0.03,0.12,66.2,14.21,203,1671,0.06,88.63,-77.77,250.71,33.18,-117.34,69.8,67.11
28-May-2018 08:33:36.714,-0.11,-0.02,0,66.2,14.21,203,1667,0.05,88.63,-78.66,248.4,33.18,-117.34,69.8,67.11
28-May-2018 08:33:37.715,-0.07,-0.04,0.02,66.2,14.21,203,1670,0.04,88.63,-82.21,247.13,33.18,-117.35,69.8,67.11
28-May-2018 08:33:38.713,-0.11,0.03,0.02,66.2,14.21,203,1674,0.04,88.63,-86.18,244.82,33.18,-117.35,69.8,67.11
28-May-2018 08:33:39.714,-0.13,-0.08,0,66.2,14.21,203,1669,0.04,88.63,-86.99,242.92,33.18,-117.35,69.8,66.49
28-May-2018 08:33:40.715,-0.14,-0.03,0.01,66.2,14.21,203,1668,0.03,88.63,-90.1,240.96,33.18,-117.35,69.8,67.11
28-May-2018 08:33:41.714,-0.16,-0.07,-0.07,66.2,14.21,203,1665,0.03,88.63,-92.45,239.53,33.18,-117.35,69.8,67.11
28-May-2018 08:33:42.719,-0.16,-0.09,-0.04,66.2,14.21,199.4,1672,0.03,88.63,-93.28,237.49,33.18,-117.35,69.8,67.11
28-May-2018 08:33:43.715,-0.09,-0.08,-0.06,66.2,14.21,199.4,1664,0.03,88.63,-93.9,235.77,33.18,-117.35,71.6,66.49
28-May-2018 08:33:44.720,-0.05,-0.06,0.01,66.2,14.21,195.8,1664,0.03,88.63,-95.47,234.31,33.18,-117.35,71.6,66.49
28-May-2018 08:33:45.714,-0.05,-0.01,0.02,66.2,14.21,195.8,1662,0.03,88.63,-96.2,234.19,33.18,-117.35,71.6,66.49
28-May-2018 08:33:46.716,0.17,0.04,0.03,66.2,14.21,195.8,1652,0.04,88.63,-97.67,234.01,33.18,-117.35,71.6,66.49
28-May-2018 08:33:47.715,0.02,-0.03,-0.1,66.2,14.21,194,1649,0.05,88.63,-97.38,235.45,33.18,-117.35,71.6,65.87
28-May-2018 08:33:48.715,-0.04,-0.05,0.09,66.2,14.21,194,1644,0.07,88.63,-97.56,238.16,33.18,-117.35,71.6,65.87
28-May-2018 08:33:49.713,-0.12,-0.02,0.01,66.2,14.21,192.2,1641,0.07,88.63,-95.92,239.37,33.18,-117.35,71.6,65.24
28-May-2018 08:33:50.715,0.09,0.16,0.14,66.2,14.21,192.2,1632,0.08,88.63,-95.92,239.37,33.18,-117.35,71.6,65.24
28-May-2018 08:33:51.717,-0.05,-0.07,0,66.2,14.21,192.2,1623,0.08,88.63,-92.19,239.52,33.18,-117.35,71.6,65.24
28-May-2018 08:33:52.713,0.26,0.09,0.1,66.2,14.21,192.2,1610,0.02,88.63,-89.27,241.13,33.18,-117.35,69.8,64.62
28-May-2018 08:33:53.717,0.12,-0.1,0.07,66.2,14.21,192.2,1551,0.02,88.63,-84.3,246.53,33.18,-117.35,69.8,64
28-May-2018 08:33:54.714,0.26,0.03,-0.03,66.2,14.21,192.2,1495,0.02,88.63,-84.3,246.53,33.18,-117.35,69.8,60.27
28-May-2018 08:33:55.715,0.12,0.12,0.08,66.2,14.21,192.2,1446,0.02,88.63,-78.41,252.86,33.18,-117.35,71.6,58.41
28-May-2018 08:33:56.717,0.18,-0.07,-0.12,66.2,14.21,194,1488,0.07,88.63,-65.71,265.91,33.18,-117.35,71.6,57.17
28-May-2018 08:33:57.715,0.08,-0,0.04,66.2,14.21,194,2064,0.1,88.63,-61.23,269.75,33.18,-117.35,69.8,56.54
28-May-2018 08:33:58.713,0.23,0.06,-0.07,66.2,14.21,194,2465,0.1,88.63,-57.77,275.7,33.18,-117.35,69.8,55.92
28-May-2018 08:33:59.720,0.13,0.23,-0.03,66.2,14.21,194,2745,0.12,88.63,-55.06,281.19,33.18,-117.35,69.8,56.54
28-May-2018 08:34:00.719,0.12,0.15,0.04,66.2,14.21,194,2747,0.13,88.63,-55.64,286.99,33.18,-117.35,69.8,57.17
28-May-2018 08:34:01.716,0.16,0.03,-0.06,66.2,14.21,195.8,2781,0.13,87.84,-56.16,294.59,33.18,-117.35,69.8,57.79
28-May-2018 08:34:02.715,0.21,0.02,-0.1,66.2,14.21,195.8,2814,0.13,87.84,-56.1,299.89,33.18,-117.35,69.8,59.65
28-May-2018 08:34:03.716,0.3,0.13,-0.05,66.2,14.21,197.6,2814,0.13,87.84,-54.65,306.49,33.18,-117.35,69.8,60.89
28-May-2018 08:34:04.712,0.24,-0.05,-0.16,66.2,14.21,197.6,2820,0.13,87.84,-51.47,312.71,33.18,-117.35,69.8,61.52
28-May-2018 08:34:05.715,0.39,0.04,-0.09,66.2,14.21,197.6,2858,0.13,87.84,-46.88,318.79,33.18,-117.35,69.8,62.14
28-May-2018 08:34:06.714,0.2,0.12,-0.07,66.2,14.21,199.4,2849,0.13,87.84,-45.68,324.76,33.18,-117.35,69.8,64
28-May-2018 08:34:07.717,-0.03,-0.02,-0.06,66.2,14.36,199.4,2727,0.13,87.84,-45.06,326.22,33.18,-117.35,69.8,64.62
28-May-2018 08:34:08.718,0.06,0.26,-0.2,66.2,14.36,201.2,2335,0.1,87.84,-43.32,325.8,33.18,-117.35,69.8,64.62
28-May-2018 08:34:09.716,-0.05,-0.03,-0.02,66.2,14.36,201.2,2218,0.1,87.84,-41.15,325.82,33.18,-117.35,69.8,65.24
28-May-2018 08:34:10.717,-0.06,0.02,-0.01,66.2,14.36,201.2,1827,0.1,87.84,-38.93,325.17,33.18,-117.35,69.8,65.24
28-May-2018 08:34:11.720,0.06,0.29,0.08,66.2,14.36,204.8,1645,0.08,87.84,-34.67,324.62,33.18,-117.35,69.8,65.87
28-May-2018 08:34:12.715,-0.04,0.04,-0,66.2,14.36,204.8,1647,0.08,87.84,-32.87,323.86,33.18,-117.35,69.8,65.87
28-May-2018 08:34:13.714,0.02,-0.05,-0.11,66.2,14.36,204.8,1652,0.08,87.84,-31.22,322.24,33.18,-117.35,69.8,65.87
28-May-2018 08:34:14.712,-0.03,-0.08,-0.05,66.2,14.36,204.8,1654,0.08,87.84,-31.69,323.18,33.18,-117.35,69.8,66.49
28-May-2018 08:34:15.717,0.11,-0,0.06,66.2,14.36,203,1653,0.08,87.84,-33.19,324.47,33.18,-117.35,69.8,66.49
28-May-2018 08:34:16.719,0.08,-0.03,-0.04,66.2,14.36,203,1662,0.08,87.84,-33.06,324.96,33.18,-117.35,69.8,66.49
28-May-2018 08:34:17.716,-0.01,0.03,0.04,66.2,14.36,203,1664,0.08,87.84,-31.81,324.99,33.18,-117.35,69.8,66.49
28-May-2018 08:34:18.721,-0.02,-0.09,0.09,66.2,14.36,199.4,1661,0.07,87.84,-30.84,325.27,33.18,-117.35,69.8,66.49
28-May-2018 08:34:19.718,0.03,0.01,0.07,66.2,14.36,199.4,1658,0.07,87.84,-30.99,325.5,33.18,-117.36,69.8,66.49
28-May-2018 08:34:20.714,-0.07,0.02,-0.06,66.2,14.36,197.6,1656,0.07,87.84,-27.58,325.29,33.18,-117.36,69.8,66.49
28-May-2018 08:34:21.716,-0.08,0.02,-0.08,66.2,14.36,197.6,1658,0.07,87.84,-26.69,325.18,33.18,-117.36,69.8,66.49
28-May-2018 08:34:22.713,0.06,0.03,0.12,66.2,14.36,197.6,1659,0.07,87.84,-27.24,325.09,33.18,-117.36,69.8,66.49
28-May-2018 08:34:23.720,-0.01,-0.14,-0.02,66.2,14.36,197.6,1659,0.07,87.84,-25.09,325.11,33.18,-117.36,69.8,66.49
28-May-2018 08:34:24.732,0.06,-0.03,-0.03,66.2,14.36,195.8,1662,0.07,87.84,-23.87,325.15,33.18,-117.36,69.8,66.49
28-May-2018 08:34:25.715,-0.08,0.12,0.03,66.2,14.36,195.8,1665,0.07,87.84,-23.22,325.29,33.18,-117.36,69.8,66.49
28-May-2018 08:34:26.718,0.04,-0.05,-0.03,66.2,14.36,195.8,1679,0.07,87.84,-23.17,325.08,33.18,-117.36,69.8,67.11
28-May-2018 08:34:27.715,-0.06,0.02,0.05,66.2,14.36,195.8,1668,0.06,87.84,-23.65,324.75,33.18,-117.36,69.8,67.11
28-May-2018 08:34:28.715,-0.09,0.03,-0.03,66.2,14.36,195.8,1673,0.04,87.84,-23.65,324.75,33.18,-117.36,69.8,67.11
28-May-2018 08:34:29.713,0.07,0.01,0.06,66.2,14.36,197.6,1675,0.04,87.84,-23.81,325,33.18,-117.36,69.8,67.11
28-May-2018 08:34:30.721,0.07,-0.04,-0.12,66.2,14.36,197.6,1678,0.03,87.84,-22.86,325.02,33.18,-117.36,69.8,67.11
28-May-2018 08:34:31.715,-0.06,-0.07,0.05,66.2,14.36,197.6,1675,0.03,87.84,-23.37,325.18,33.18,-117.36,69.8,67.11
28-May-2018 08:34:32.715,0,-0.01,0.07,66.2,14.36,199.4,1673,0.03,87.84,-24.92,325.02,33.18,-117.36,69.8,67.11
28-May-2018 08:34:33.715,-0.05,-0.08,0.06,66.2,14.36,199.4,1670,0.03,87.84,-25.34,324.76,33.19,-117.36,69.8,67.11
28-May-2018 08:34:34.720,0.03,-0.02,0.08,66.2,14.36,201.2,1668,0.03,87.84,-24.53,324.62,33.19,-117.36,69.8,67.11
28-May-2018 08:34:35.713,0.03,0.06,0.08,66.2,14.36,201.2,1668,0.03,87.84,-24.16,324.92,33.19,-117.36,69.8,66.49
28-May-2018 08:34:36.715,0,-0.04,-0.04,66.2,14.36,201.2,1666,0.03,87.84,-25.6,325.04,33.19,-117.36,69.8,66.49
28-May-2018 08:34:37.713,0.01,0.08,0.11,66.2,14.36,201.2,1662,0.03,87.84,-27.49,324.99,33.19,-117.36,71.6,66.49
28-May-2018 08:34:38.725,0.04,0.02,0.13,66.2,14.36,201.2,1658,0.03,87.84,-28.65,325.05,33.19,-117.36,71.6,66.49
28-May-2018 08:34:39.719,-0.07,0.07,0.09,66.2,14.36,201.2,1657,0.03,87.84,-29.74,325.24,33.19,-117.36,71.6,66.49
28-May-2018 08:34:40.715,-0.14,-0.09,-0.07,66.2,14.36,201.2,1660,0.03,87.84,-30.91,325.51,33.19,-117.36,71.6,66.49
28-May-2018 08:34:41.713,-0.06,0.01,0,66.2,14.36,201.2,1659,0.03,87.84,-32.2,325.25,33.19,-117.36,71.6,66.49
28-May-2018 08:34:42.712,-0.01,-0.19,0.13,66.2,14.36,201.2,1665,0.03,87.84,-32.1,325.01,33.19,-117.36,71.6,66.49
28-May-2018 08:34:43.712,0.04,-0.05,0.02,66.2,14.36,199.4,1665,0.03,87.84,-33.36,325.14,33.19,-117.36,71.6,66.49
28-May-2018 08:34:44.712,0.03,0.1,0.15,66.2,14.36,199.4,1666,0.03,87.84,-35.4,325.13,33.19,-117.36,71.6,66.49
28-May-2018 08:34:45.713,0.02,-0.05,0.07,66.2,14.36,199.4,1662,0.03,87.84,-36.63,325.27,33.19,-117.36,71.6,66.49
28-May-2018 08:34:46.714,-0.05,-0.19,-0.13,66.2,14.36,197.6,1663,0.02,87.84,-38.37,325.24,33.19,-117.36,71.6,66.49
28-May-2018 08:34:47.715,-0.1,0.02,0.03,66.2,14.36,197.6,1660,0.02,87.84,-41.59,325.24,33.19,-117.36,71.6,66.49
28-May-2018 08:34:48.716,0.01,0.01,0.06,66.2,14.36,195.8,1662,0.02,87.84,-43.73,325.13,33.19,-117.36,71.6,66.49
28-May-2018 08:34:49.713,-0.01,-0.04,0,66.2,14.36,195.8,1661,0.02,87.84,-45.51,325.04,33.19,-117.36,71.6,66.49
28-May-2018 08:34:50.718,-0.06,-0,0.1,66.2,14.36,194,1666,0.02,87.84,-47.37,325.1,33.19,-117.36,71.6,66.49
28-May-2018 08:34:51.717,0.03,-0.08,0.04,66.2,14.36,194,1654,0.02,87.84,-48.67,324.8,33.19,-117.36,71.6,66.49
28-May-2018 08:34:52.714,-0,0.01,0.06,66.2,14.36,194,1655,0.02,87.84,-49.44,324.83,33.19,-117.36,71.6,66.49
28-May-2018 08:34:53.715,-0.12,-0.03,0.03,66.2,14.36,194,1646,0.02,87.84,-49.3,324.73,33.19,-117.36,71.6,65.87
28-May-2018 08:34:54.714,0.07,-0.06,-0.04,66.2,14.36,194,1647,0.04,87.84,-48.39,325.19,33.19,-117.36,71.6,65.87
28-May-2018 08:34:55.715,0.02,0.02,0.12,66.2,14.36,194,1642,0.06,87.84,-48.39,325.19,33.19,-117.36,71.6,65.87
28-May-2018 08:34:56.714,-0.09,0.26,0.34,66.2,14.36,194,1624,0.07,87.84,-47.39,325.42,33.19,-117.36,71.6,65.24
28-May-2018 08:34:57.715,0,-0.19,-0.08,66.2,14.36,194,1613,0.07,87.84,-46.76,325.24,33.19,-117.36,71.6,65.24
28-May-2018 08:34:58.713,-0.04,0.02,0.02,66.2,14.36,194,1622,0.08,87.84,-44.46,324.97,33.19,-117.36,71.6,65.24
28-May-2018 08:34:59.713,-0.01,0.03,0.13,66.2,14.36,194,1631,0.08,87.84,-43.53,325.19,33.19,-117.36,71.6,65.24
28-May-2018 08:35:00.716,-0.04,0.13,0.03,66.2,14.36,194,1622,0.08,87.84,-42.68,324.12,33.19,-117.36,71.6,65.24
28-May-2018 08:35:01.713,0.01,0.25,0.04,66.2,14.36,194,1630,0.08,87.84,-41.58,324.45,33.19,-117.36,69.8,65.24
28-May-2018 08:35:02.715,0.04,0.12,0.08,66.2,14.36,194,1625,0.08,87.84,-39.38,324.72,33.19,-117.36,69.8,65.24
28-May-2018 08:35:03.714,0.08,0.01,-0.01,66.2,14.36,194,1626,0.08,87.84,-39.38,324.72,33.19,-117.36,69.8,65.24
28-May-2018 08:35:04.718,0.05,-0.04,0.03,66.2,14.36,194,1632,0.08,87.84,-37.57,325.06,33.19,-117.36,69.8,65.24
28-May-2018 08:35:05.728,-0.01,0.1,0.04,66.2,14.36,195.8,1634,0.08,87.84,-32.9,325.79,33.19,-117.36,69.8,65.24
28-May-2018 08:35:06.715,-0.12,0.11,-0.06,66.2,14.36,195.8,1642,0.08,87.84,-31.12,325.83,33.19,-117.36,69.8,65.87
28-May-2018 08:35:07.715,-0.1,-0.13,-0.01,66.2,14.36,197.6,1634,0.08,87.84,-29.07,325.15,33.19,-117.36,69.8,65.87
28-May-2018 08:35:08.716,-0.02,-0.13,-0.01,66.2,14.36,197.6,1647,0.08,87.84,-27.02,324.78,33.19,-117.36,69.8,65.87
28-May-2018 08:35:09.713,-0.05,0.09,-0,66.2,14.36,197.6,1644,0.08,87.84,-25.21,324.17,33.19,-117.36,69.8,65.87
28-May-2018 08:35:10.714,0.09,0.08,-0.06,66.2,14.36,199.4,1646,0.08,87.84,-22.73,323.1,33.19,-117.36,69.8,65.87
28-May-2018 08:35:11.713,-0.03,-0.1,-0.06,66.2,14.36,199.4,1653,0.08,87.84,-21.84,322.34,33.19,-117.36,69.8,65.87
28-May-2018 08:35:12.720,0.21,0.05,0.03,66.2,14.36,203,1657,0.08,87.84,-21.74,323.05,33.19,-117.36,69.8,65.87
28-May-2018 08:35:13.716,0.09,0.18,0.01,66.2,14.36,203,1648,0.08,87.84,-21.74,323.05,33.19,-117.36,69.8,65.87
28-May-2018 08:35:14.713,-0.02,0.02,0.02,66.2,14.36,204.8,1654,0.08,87.84,-17.9,325.07,33.19,-117.37,69.8,65.87
28-May-2018 08:35:15.714,0,0.02,-0.02,66.2,14.36,204.8,1661,0.08,87.84,-16.06,325.29,33.19,-117.37,69.8,66.49
28-May-2018 08:35:16.716,-0.01,0.05,0.04,66.2,14.36,204.8,1653,0.08,87.84,-13.6,325.22,33.19,-117.37,69.8,66.49
28-May-2018 08:35:17.713,-0.02,-0.17,-0.04,66.2,14.36,204.8,1657,0.08,87.84,-10.99,324.94,33.19,-117.37,69.8,66.49
28-May-2018 08:35:18.722,-0.03,0.21,0.1,66.2,14.36,204.8,1664,0.08,87.84,-8.86,325.11,33.19,-117.37,69.8,66.49
28-May-2018 08:35:19.714,-0.09,0.1,-0.04,66.2,14.36,203,1661,0.08,87.84,-7.1,324.77,33.2,-117.37,69.8,66.49
28-May-2018 08:35:20.718,-0.09,-0.05,0.01,66.2,14.36,203,1672,0.08,87.84,-5.14,325.16,33.2,-117.37,69.8,66.49
28-May-2018 08:35:21.717,-0.07,-0.02,-0.03,66.2,14.36,199.4,1663,0.08,87.84,-3.35,325.19,33.2,-117.37,69.8,66.49
