Device Time, G(x), G(y), G(z), G(calibrated), AC,Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
07-Jun-2018 17:15:24.322,-1.64,7.56,6.38,0,0,-0.04,-0.03,0.08,-,14.36,0,1,132.8,925,-,31.37,477.88,26.94,33.02,-117.1,96.8,0
07-Jun-2018 17:15:25.323,-2.04,8.42,4.44,0,0,-0.08,0.06,-0.12,-,14.36,1,1,132.8,925,-,31.37,480.17,45.21,33.02,-117.1,96.8,0
07-Jun-2018 17:15:26.321,-0.63,8.12,6.21,0.01,0,0.02,-0.03,0.05,-,14.36,1,1,132.8,925,-,31.37,478.98,59.26,33.02,-117.1,96.8,0
07-Jun-2018 17:15:27.323,-1.04,8.22,5.43,0.02,0,0.01,0.01,-0.03,-,14.36,0,1,132.8,925,-,31.37,479.27,78.38,33.02,-117.1,96.8,0
07-Jun-2018 17:15:28.321,-1.12,7.68,5.74,-0.01,0,0.04,-0,-0.02,-,14.36,0,1,132.8,925,-,31.37,478.35,78.38,33.02,-117.1,96.8,0
07-Jun-2018 17:15:29.323,-0.82,7.67,5.8,-0.01,0,0.04,-0.02,0.02,-,14.36,0,1,132.8,925,-,31.37,479.13,282.95,33.02,-117.1,96.8,0
07-Jun-2018 17:15:30.323,-0.8,7.83,5.92,0.01,0,0.04,0,0.03,-,14.36,0,1,132.8,925,-,31.37,480.1,288.99,33.02,-117.1,96.8,0
07-Jun-2018 17:15:31.322,-0.97,7.22,6,0,0,0.02,-0.06,0.04,-,14.36,0,1,132.8,925,-,31.37,480.11,299.06,33.02,-117.1,96.8,0
07-Jun-2018 17:15:32.323,-1.17,7.6,6.55,0.04,0,0,-0.02,0.09,-,14.36,1,1,132.8,925,-,31.37,478.34,296.88,33.02,-117.1,96.8,0
07-Jun-2018 17:15:33.322,-1.04,7.94,5.87,-0.01,0,0.04,-0.03,0.05,-,14.36,1,1,132.8,925,-,31.37,478.25,300.31,33.02,-117.1,96.8,0
07-Jun-2018 17:15:34.324,-1.11,7.37,5.75,-0.03,0,0.03,-0.03,0,-,14.36,1,1,132.8,925,-,31.37,475.83,299.85,33.02,-117.1,96.8,0
07-Jun-2018 17:15:35.322,-1.03,7.78,5.77,-0.01,0,-0,-0.03,0.02,-,14.36,1,1,132.8,925,-,31.37,472.65,299.36,33.02,-117.1,96.8,0
07-Jun-2018 17:15:36.324,-1.08,7.79,5.73,-0,0,0.05,-0.08,-0.01,-,14.36,0,1,132.8,925,-,31.37,472.47,301.87,33.02,-117.1,96.8,0
07-Jun-2018 17:15:37.321,-1.15,7.35,5.67,-0.02,0,0.01,-0.05,0,-,14.36,0,1,132.8,925,-,31.37,472.3,299.23,33.02,-117.1,96.8,0
07-Jun-2018 17:15:38.325,-1.23,7.56,5.91,-0.01,0,-0,-0.03,0.03,-,14.36,0,1,132.8,925,-,31.37,472.55,297.13,33.02,-117.1,96.8,0
07-Jun-2018 17:15:39.323,-1,7.39,5.89,-0.02,0,0.02,-0.04,0.03,-,14.36,0,1,132.8,925,-,31.37,471.65,297.7,33.02,-117.1,96.8,0
07-Jun-2018 17:15:40.323,-1.02,7.53,5.85,-0.02,0,0.02,-0.03,0.02,-,14.36,1,1,132.8,925,-,31.37,470.96,298.24,33.02,-117.1,96.8,0
07-Jun-2018 17:15:41.322,-1.18,7.54,5.72,-0.02,0,0.03,-0.02,0.02,-,14.36,1,1,132.8,925,-,31.37,471.41,297.71,33.02,-117.1,96.8,0
07-Jun-2018 17:15:42.322,-0.67,7.63,5.49,-0.01,0,0.01,0,0.04,-,14.36,0,1,132.8,925,-,31.37,471.58,299.63,33.02,-117.1,96.8,0
07-Jun-2018 17:15:43.324,-1.21,7.53,5.4,-0.04,0,0.01,-0,0.06,-,14.36,0,1,132.8,925,-,31.37,470.03,299.24,33.02,-117.1,96.8,0
07-Jun-2018 17:15:44.324,-1.13,7.84,5.79,0.01,0,0.04,0,0.01,-,14.36,0,1,132.8,925,-,31.37,469.34,297.77,33.02,-117.1,96.8,0
07-Jun-2018 17:15:45.323,-1.02,7.55,6.08,-0.01,0,0.02,-0.03,0.04,-,14.36,0,1,132.8,925,-,31.37,468.4,299.91,33.02,-117.1,96.8,0
07-Jun-2018 17:15:46.322,-0.95,7.5,5.82,-0.02,0,0.03,-0.03,0.02,-,14.36,0,1,132.8,925,-,31.37,467.78,300.73,33.02,-117.1,96.8,0
07-Jun-2018 17:15:47.323,-1.03,7.67,5.51,-0.01,0,0.02,-0.02,-0.01,-,14.36,0,1,132.8,925,-,31.37,467.39,300.98,33.02,-117.1,96.8,0
07-Jun-2018 17:15:48.323,-0.8,7.51,5.6,-0.03,0,0.04,-0.03,-0,-,14.36,0,1,132.8,925,-,31.37,467.64,301.12,33.02,-117.1,96.8,0
07-Jun-2018 17:15:49.323,-0.8,7.86,5.45,-0.01,0,0.04,0,-0.02,-,14.36,0,1,132.8,925,-,31.37,466.41,301.2,33.02,-117.1,96.8,0
07-Jun-2018 17:15:50.324,-1.28,7.76,6.01,0.02,0,0.02,-0.04,-0.03,-,14.36,0,1,132.8,925,-,31.37,466.01,301.17,33.02,-117.1,96.8,0
07-Jun-2018 17:15:51.321,-0.94,7.92,5.23,-0.02,0,-0.03,-0.02,-0,-,14.36,0,0,132.8,925,-,31.37,465.71,301.38,33.02,-117.1,96.8,0
07-Jun-2018 17:15:52.322,-1.01,7.97,5.89,0,0,0.02,-0.03,0,-,14.36,0,0,132.8,925,-,31.37,465.95,301.41,33.02,-117.1,96.8,0
07-Jun-2018 17:15:53.322,-1.83,7.85,5.84,0.02,0,0.04,-0.01,0.02,-,14.36,0,0,132.8,925,-,31.37,467.87,299.45,33.02,-117.1,96.8,0
07-Jun-2018 17:15:54.329,-0.88,7.04,5.81,-0.06,0,0.03,-0.08,0.02,-,14.36,0,1,132.8,925,-,31.37,467.55,298.31,33.02,-117.1,96.8,0
07-Jun-2018 17:15:55.322,-0.77,7.03,5.39,-0.09,0,0.04,-0.08,-0.03,-,14.36,0,1,132.8,925,-,31.37,465.62,293.95,33.02,-117.1,96.8,0
07-Jun-2018 17:15:56.321,-1.41,7.88,5.76,-0.01,0,-0.02,0,0.01,-,14.36,0,0,132.8,925,-,31.37,466.65,295.95,33.02,-117.1,96.8,0
07-Jun-2018 17:15:57.325,-0.86,7.83,6,0.02,0,0.01,0.02,0.02,-,14.36,0,0,132.8,925,-,31.37,468.32,301.6,33.02,-117.1,96.8,0
07-Jun-2018 17:15:58.322,-1.49,8.13,6.1,-0.01,0,0.01,-0.02,0.02,-,14.36,0,0,132.8,925,-,31.37,468.77,298.8,33.02,-117.1,96.8,0
07-Jun-2018 17:15:59.324,-0.72,7.22,5.6,-0.04,0,-0,-0.02,-0.02,-,14.36,0,0,132.8,925,-,31.37,469.81,298.68,33.02,-117.1,96.8,0
07-Jun-2018 17:16:00.322,-1.24,7.5,5.96,-0.01,0,0.01,-0.06,0.01,-,14.36,0,0,132.8,925,-,31.37,472.99,299.5,33.02,-117.1,96.8,0
07-Jun-2018 17:16:01.321,-1.1,7.82,5.36,-0,0,0.01,-0,-0.03,-,14.36,0,0,132.8,925,-,31.37,475.48,301.17,33.02,-117.1,96.8,0
07-Jun-2018 17:16:02.323,-1.51,7.75,5.81,0.01,0,-0.03,-0.01,0.02,-,14.36,0,0,132.8,925,-,31.37,476.33,299.8,33.02,-117.1,96.8,0
07-Jun-2018 17:16:03.323,-1.98,7.92,6.18,0.01,0,-0.08,0.01,0.05,-,14.36,0,0,132.8,925,-,31.37,476.74,293.68,33.02,-117.1,96.8,0
07-Jun-2018 17:16:04.322,-1.5,7.31,5.67,-0.02,0,-0.03,-0.05,0,-,14.36,0,0,132.8,925,-,31.37,476.08,293.84,33.02,-117.1,96.8,0
07-Jun-2018 17:16:05.321,-0.75,7.07,5.91,-0.05,0,-0.05,-0.04,0.03,-,14.36,0,0,132.8,925,-,31.37,476.5,294.41,33.02,-117.1,96.8,0
07-Jun-2018 17:16:06.322,-0.99,7.17,5.51,-0.01,0,-0.01,-0.01,-0.03,-,14.36,0,0,132.8,925,-,31.37,476.31,295.46,33.02,-117.1,96.8,0
07-Jun-2018 17:16:07.322,-1.42,7.76,6.21,0.03,0,0.02,-0.04,0.06,-,14.36,0,1,132.8,925,-,31.37,475.96,295.75,33.02,-117.1,96.8,0
07-Jun-2018 17:16:08.322,-1.55,7.63,5.73,-0.01,0,0.01,-0.05,0.05,-,14.36,0,1,132.8,925,-,31.37,476.44,295.46,33.02,-117.1,96.8,0
07-Jun-2018 17:16:09.322,-1.42,7.29,5.92,-0.01,0,0.03,-0.08,0.01,-,14.36,0,1,132.8,925,-,31.37,476.44,295.3,33.02,-117.1,96.8,0
07-Jun-2018 17:16:10.321,-0.69,7.04,5.33,-0.03,0,0.05,-0.08,0.02,-,14.36,0,1,132.8,925,-,31.37,476.61,295.33,33.02,-117.1,96.8,0
07-Jun-2018 17:16:11.321,-0.8,7.46,5.62,-0.04,0,-0.01,-0.04,0.05,-,14.36,0,1,132.8,925,-,31.37,476.64,296.17,33.02,-117.1,96.8,0
07-Jun-2018 17:16:12.321,0.2,7.44,6.26,-0.02,0,0.14,-0.04,0.06,-,14.36,0,1,132.8,925,-,31.37,478.12,298.22,33.02,-117.1,96.8,0
07-Jun-2018 17:16:13.321,0.66,7.26,6.19,-0.02,0,0.19,-0.06,0.06,-,14.36,0,1,132.8,925,-,31.37,479.23,301.9,33.02,-117.1,96.8,0
07-Jun-2018 17:16:14.321,0.46,6.7,6.83,-0,0,0.17,-0.12,0.12,-,14.36,0,1,132.8,925,-,31.37,481.21,304.48,33.02,-117.1,96.8,0
07-Jun-2018 17:16:15.323,-0.15,7.1,6.49,-0.05,0,0.11,-0.11,0.07,-,14.36,0,1,132.8,925,-,31.37,480.32,313.87,33.02,-117.1,96.8,0
07-Jun-2018 17:16:16.321,-0.44,7.23,6.17,-0.01,0,0.08,-0.04,0.08,-,14.36,1,1,132.8,925,-,31.37,480.82,326.79,33.02,-117.1,96.8,0
07-Jun-2018 17:16:17.323,-0.52,7.94,5.77,0,0,0.09,-0.01,-0.02,-,14.36,1,1,132.8,925,-,31.37,478.39,0.19,33.02,-117.1,96.8,0
07-Jun-2018 17:16:18.323,-1.04,7.61,5.93,-0,0,-0.01,-0.04,0.02,-,14.36,0,1,132.8,925,-,31.37,477.8,350.08,33.02,-117.1,96.8,0
07-Jun-2018 17:16:19.321,-1.56,7.46,5.88,-0.01,0,-0.04,-0.04,0.02,-,14.36,0,1,132.8,925,-,31.37,477.61,334.5,33.02,-117.1,96.8,0
07-Jun-2018 17:16:20.322,-1,6.99,5.76,-0.06,0,0.02,-0.09,0.01,-,14.36,0,1,132.8,925,-,31.37,479.17,329.4,33.02,-117.1,96.8,0
07-Jun-2018 17:16:21.322,-1.53,6.93,5.84,-0.05,0,-0.03,-0.09,0.02,-,14.36,0,1,132.8,925,-,31.37,483.24,308.12,33.02,-117.1,96.8,0
07-Jun-2018 17:16:22.321,-0.91,7.32,5.56,-0.02,0,0.03,-0.05,-0.01,-,14.36,0,1,132.8,925,-,31.37,483.89,279.81,33.02,-117.1,96.8,0
07-Jun-2018 17:16:23.323,-0.74,6.8,6.64,-0.02,0,0.01,-0.08,0.11,-,14.36,1,1,132.8,925,-,31.37,482.74,275.67,33.02,-117.1,96.8,0
07-Jun-2018 17:16:24.321,-0.81,6.45,6.99,0,0,0.01,-0.11,0.16,-,14.36,1,1,132.8,925,-,31.37,480.8,270.53,33.02,-117.1,96.8,0
07-Jun-2018 17:16:25.320,-1.04,6.98,6.59,-0.01,0,0.03,-0.1,0.14,-,14.36,1,1,132.8,925,-,31.37,477.82,254.39,33.02,-117.1,96.8,0
07-Jun-2018 17:16:26.322,-1.06,6.99,6.53,-0.01,0,0.01,-0.07,0.07,-,14.36,1,1,132.8,925,-,31.37,479.42,253.24,33.02,-117.1,96.8,0
07-Jun-2018 17:16:27.321,-0.79,7.26,6.21,-0.01,0,0.05,-0.06,0.03,-,14.36,1,1,132.8,925,-,31.37,478.78,226.49,33.02,-117.1,96.8,0
07-Jun-2018 17:16:28.321,-1.05,7.33,6.33,-0.01,0,0.02,-0.05,0.07,-,14.36,1,1,132.8,925,-,31.37,479.02,244.54,33.02,-117.1,96.8,0
07-Jun-2018 17:16:29.321,-1.54,7.48,5.54,-0.01,0,-0.03,-0.04,-0.01,-,14.36,1,1,132.8,925,-,31.37,477.7,251.75,33.02,-117.1,96.8,0
07-Jun-2018 17:16:30.320,-0.99,7.37,5.79,-0.03,0,0.02,-0.05,0.02,-,14.36,1,1,132.8,925,-,31.37,478.85,259.31,33.02,-117.1,96.8,0
07-Jun-2018 17:16:31.321,0.08,8.06,5.63,0.01,0,0.13,0.02,-0,-,14.36,0,1,132.8,925,-,31.37,473.14,270.76,33.02,-117.1,96.8,0
07-Jun-2018 17:16:32.325,-0.94,8.66,4.64,0.01,0,0.01,0.06,-0.08,-,14.36,0,1,132.8,925,-,31.37,471.56,266.69,33.02,-117.1,96.8,0
07-Jun-2018 17:16:33.321,-0.93,8.19,4.6,-0.03,0,0.05,0.04,-0.1,-,14.36,0,0,132.8,925,-,31.37,470.86,264,33.02,-117.1,96.8,0
07-Jun-2018 17:16:34.322,-1.42,8.52,4.99,-0.01,0,0.06,0.02,-0.07,-,14.36,0,0,132.8,925,-,31.37,473.58,263.19,33.02,-117.1,96.8,0
07-Jun-2018 17:16:35.320,-2.83,10.05,5.32,0.2,0,-0.16,0.23,-0.03,-,14.36,0,0,132.8,925,-,31.37,474.01,255.44,33.02,-117.1,96.8,0
07-Jun-2018 17:16:36.321,-1.59,7.38,5.09,0.02,0,-0.04,-0.05,-0.06,-,14.36,0,0,132.8,925,-,31.37,478.87,251.16,33.02,-117.1,96.8,0
07-Jun-2018 17:16:37.321,-1.67,7.78,4.96,-0.04,0,-0.05,-0.01,-0.07,-,14.36,0,0,132.8,925,-,31.37,480.92,233.95,33.02,-117.1,96.8,0
07-Jun-2018 17:16:38.329,-1.6,7.96,5.09,-0.02,0,-0.04,0.01,-0.06,-,14.36,0,0,132.8,925,-,31.37,491.59,214.61,33.02,-117.1,96.8,0
07-Jun-2018 17:16:39.321,-0.91,8.97,5.99,0.01,0,0.03,0.12,0.04,-,14.36,0,0,132.8,925,-,31.37,495.34,209.32,33.02,-117.1,96.8,0
07-Jun-2018 17:16:40.322,-1.09,8.32,4.32,-0.03,0,-0.1,0.12,-0.16,-,14.36,0,0,132.8,925,-,31.37,497.75,207.36,33.02,-117.1,96.8,0
07-Jun-2018 17:16:41.320,-1.67,8.81,4.81,0.02,0,0.08,0.05,-0.04,-,14.36,0,0,132.8,925,-,31.37,504.16,207.49,33.02,-117.1,96.8,0
07-Jun-2018 17:16:42.321,-0.89,7.58,5.44,-0.04,0,0.01,0.05,0.02,-,14.36,0,0,132.8,925,-,31.37,508.67,208.52,33.02,-117.1,96.8,0
07-Jun-2018 17:16:43.321,-0.12,7.53,5.54,0,0,0.11,-0.03,-0.01,-,14.36,0,0,132.8,925,-,31.37,511.38,210.98,33.02,-117.1,96.8,0
07-Jun-2018 17:16:44.321,-1.54,7.51,5.36,-0.02,0,-0.03,-0.03,-0.03,-,14.36,0,0,132.8,925,-,31.37,512.87,209.22,33.02,-117.1,96.8,0
07-Jun-2018 17:16:45.322,-1.63,8.39,5.45,0.04,0,-0.04,0.06,-0.02,-,14.36,0,0,132.8,925,-,31.37,517.06,208.14,33.02,-117.1,96.8,0
07-Jun-2018 17:16:46.321,-1.36,7.23,4.91,-0.09,0,-0.02,-0.06,-0.07,-,14.36,0,0,132.8,925,-,31.37,522.37,208.88,33.02,-117.1,96.8,0
07-Jun-2018 17:16:47.321,-1.84,8.76,5.89,0.1,0,0.1,-0.07,0,-,14.36,0,0,132.8,925,-,31.37,527.62,207.38,33.02,-117.1,96.8,0
07-Jun-2018 17:16:48.323,-0.65,7.95,5.19,-0.02,0,0.02,0.03,0,-,14.36,0,0,132.8,925,-,31.37,534.33,207.53,33.02,-117.1,96.8,0
07-Jun-2018 17:16:49.323,-0.75,7.62,4.51,-0.04,0,0.05,0.07,-0.11,-,14.36,0,0,132.8,925,-,31.37,538.97,208.65,33.02,-117.1,96.8,0
07-Jun-2018 17:16:50.323,-1.93,9.12,5.65,0.12,0,-0.07,0.13,0,-,14.36,0,0,132.8,925,-,31.37,543.3,208.37,33.02,-117.1,96.8,0
07-Jun-2018 17:16:51.321,-1.85,8.06,4.23,0.01,0,-0.07,0.02,-0.14,-,14.36,0,0,132.8,925,-,31.37,546.46,207.36,33.02,-117.1,96.8,0
07-Jun-2018 17:16:52.322,-1.64,8.55,5.81,0.04,0,-0.04,0.07,0.02,-,14.36,0,0,132.8,925,-,31.37,548.04,205.52,33.02,-117.1,96.8,0
07-Jun-2018 17:16:53.321,-2.62,7.55,5.92,0.02,0,-0.14,-0.03,0.03,-,14.36,0,0,132.8,925,-,31.37,547.97,204.71,33.02,-117.1,96.8,0
07-Jun-2018 17:16:54.322,-0.6,6.66,5.46,-0.02,0,0.07,-0.17,0.06,-,14.36,0,1,132.8,925,-,31.37,546.02,200.17,33.02,-117.1,96.8,0
07-Jun-2018 17:16:55.321,-0.04,7.45,5.67,-0.04,0,-0.08,-0.01,0.13,-,14.36,0,1,132.8,925,-,31.37,543.42,198.85,33.02,-117.1,96.8,0
07-Jun-2018 17:16:56.322,-0.39,7.25,5.12,-0.09,0,-0.07,0.03,-0.04,-,14.36,0,1,132.8,925,-,31.37,539.86,195.8,33.02,-117.1,96.8,0
07-Jun-2018 17:16:57.322,-0.47,8.55,4.86,0.04,0,0.08,0.07,-0.08,-,14.36,0,1,132.8,925,-,31.37,533.78,196.55,33.02,-117.1,96.8,0
07-Jun-2018 17:16:58.323,-1.31,7.26,3.32,-0.17,0,-0.01,-0.06,-0.24,-,14.36,0,0,132.8,925,-,31.37,530.92,198.25,33.02,-117.1,96.8,0
07-Jun-2018 17:16:59.323,-0.62,7.89,6.2,-0.06,0,0.06,0.01,0.06,-,14.36,0,0,132.8,925,-,31.37,529.24,196.81,33.02,-117.1,96.8,0
07-Jun-2018 17:17:00.321,-0.42,7.42,5.87,-0.03,0,0.08,-0.04,0.02,-,14.36,0,0,132.8,925,-,31.37,529.74,196.67,33.02,-117.1,96.8,0
07-Jun-2018 17:17:01.321,-1.02,6.99,7.1,0.03,0,0.02,-0.09,0.15,-,14.36,0,0,132.8,925,-,31.37,531.55,194.15,33.02,-117.1,96.8,0
07-Jun-2018 17:17:02.321,-0.34,7.44,5,-0.03,0,-0.03,0,0.06,-,14.36,0,1,132.8,925,-,31.37,530.9,195.55,33.02,-117.1,96.8,0
07-Jun-2018 17:17:03.321,-1.04,7.1,5.83,-0.05,0,0.07,-0.06,-0.05,-,14.36,0,1,132.8,925,-,31.37,532.4,196.32,33.02,-117.1,96.8,0
07-Jun-2018 17:17:04.321,-0.93,8.18,6.35,0.04,0,0.03,-0,0.03,-,14.36,0,1,132.8,925,-,31.37,533.75,197.76,33.02,-117.1,96.8,0
07-Jun-2018 17:17:05.320,-0.53,7.6,6.33,0.02,0,0.07,-0.02,0.07,-,14.36,0,1,132.8,925,-,31.37,535.97,199.64,33.02,-117.1,96.8,0
07-Jun-2018 17:17:06.322,-0.98,7.24,5.4,-0.02,0,0.02,-0.06,-0.02,-,14.36,0,1,132.8,925,-,31.37,538.27,205.2,33.02,-117.1,96.8,0
07-Jun-2018 17:17:07.320,-0.41,6.71,6.15,-0.06,0,0.08,-0.11,0.05,-,14.36,0,1,132.8,925,-,31.37,539.55,207.83,33.02,-117.1,96.8,0
07-Jun-2018 17:17:08.321,-1.03,6.29,7.07,-0.02,0,0.02,-0.16,0.15,-,14.36,0,1,132.8,925,-,31.37,539.02,214.61,33.02,-117.1,96.8,0
07-Jun-2018 17:17:09.321,-0.58,7.74,5.98,-0.01,0,0.07,-0.02,0.02,-,14.36,1,1,132.8,925,-,31.37,541.5,216.29,33.02,-117.1,96.8,0
07-Jun-2018 17:17:10.320,-0.21,8.78,5.01,0.02,0,0.1,0.1,-0.06,-,14.36,1,1,132.8,925,-,31.37,540.42,223.9,33.02,-117.1,96.8,0
07-Jun-2018 17:17:11.323,0.4,8.38,5.38,0.03,0,0.13,0.04,-0.03,-,14.36,1,1,132.8,925,-,31.37,539.85,231.89,33.02,-117.1,96.8,0
07-Jun-2018 17:17:12.321,0.78,7.86,4.65,-0.06,0,0.14,0.07,-0.11,-,14.36,0,0,132.8,925,-,31.37,537.03,243.08,33.02,-117.1,96.8,0
07-Jun-2018 17:17:13.322,1.05,7.64,4.63,-0.03,0,0.26,0.07,-0.12,-,14.36,0,0,132.8,925,-,31.37,536.35,262.36,33.02,-117.1,96.8,0
07-Jun-2018 17:17:14.321,-0.2,7.92,4.8,-0.05,0,0.1,0.01,-0.09,-,14.36,0,0,132.8,925,-,31.37,535.01,276.43,33.02,-117.1,96.8,0
07-Jun-2018 17:17:15.321,-1.74,7.45,5.61,0,0,0.04,0.09,0.12,-,14.36,0,0,132.8,925,-,31.37,534.75,284.09,33.02,-117.1,96.8,0
07-Jun-2018 17:17:16.321,-1.51,7.44,6.2,0.01,0,-0.01,-0.09,0.03,-,14.36,0,0,132.8,925,-,31.37,534.36,288.1,33.02,-117.1,96.8,0
07-Jun-2018 17:17:17.320,-1.77,7.43,5.71,-0.02,0,0.03,-0.11,0,-,14.36,0,1,132.8,925,-,31.37,533.66,285.83,33.02,-117.1,96.8,0
07-Jun-2018 17:17:18.321,-1.82,8.49,7.5,0.02,0,-0.06,0.07,0.19,-,14.36,0,1,132.8,925,-,31.37,530.41,286.42,33.02,-117.1,96.8,0
07-Jun-2018 17:17:19.322,-2.14,7.82,5.94,0.06,0,-0.14,0.01,0.08,-,14.36,0,1,132.8,925,-,31.37,525.11,287.48,33.02,-117.1,96.8,0
07-Jun-2018 17:17:20.321,-1.77,9.12,6.64,-0.02,0,0.11,-0.08,0.02,-,14.36,0,1,132.8,925,-,31.37,521.14,286.15,33.02,-117.1,96.8,0
07-Jun-2018 17:17:21.323,-0.69,7.66,4.98,-0.06,0,0.05,-0.02,-0.07,-,14.36,0,1,132.8,925,-,31.37,519.12,285.29,33.02,-117.1,96.8,0
07-Jun-2018 17:17:22.322,-0.6,5.42,5.77,-0.06,0,0.06,-0.25,0.01,-,14.36,1,1,132.8,925,-,31.37,517.35,285.43,33.02,-117.1,96.8,0
07-Jun-2018 17:17:23.322,-0.8,7.51,6.44,0.02,0,0.04,-0.03,0.08,-,14.36,1,1,132.8,925,-,31.37,514.91,287.63,33.02,-117.1,96.8,0
07-Jun-2018 17:17:24.320,-0.86,7.39,6.27,0,0,0.04,-0.04,0.06,-,14.36,1,1,132.8,925,-,31.37,512,289.81,33.02,-117.1,96.8,0
07-Jun-2018 17:17:25.322,-1.34,6.63,6.34,-0,0,0.12,-0.11,0.07,-,14.36,1,1,132.8,925,-,31.37,508.41,294.57,33.02,-117.1,96.8,0
07-Jun-2018 17:17:26.323,-0.24,6.24,6.46,-0.08,0,0.06,-0.05,0.17,-,14.36,1,1,132.8,925,-,31.37,507.24,296.68,33.02,-117.1,96.8,0
07-Jun-2018 17:17:27.321,-0.88,6.11,7.4,0.01,0,0.15,-0.2,0.17,-,14.36,1,1,132.8,925,-,31.37,506.21,295.27,33.02,-117.1,96.8,0
07-Jun-2018 17:17:28.321,-0.66,6.58,7.28,-0.01,0,0.04,-0.19,0.17,-,14.36,1,1,132.8,925,-,31.37,503.07,298.46,33.02,-117.1,96.8,0
07-Jun-2018 17:17:29.321,-1.02,6.65,7.01,-0,0,0.02,-0.12,0.14,-,14.36,1,1,132.8,925,-,31.37,501.71,286.71,33.02,-117.1,96.8,0
07-Jun-2018 17:17:30.328,-0.89,7.31,6.34,-0.01,0,0.03,-0.04,0.01,-,14.36,1,1,132.8,925,-,31.37,500.74,108.99,33.02,-117.1,96.8,0
07-Jun-2018 17:17:31.321,-0.83,7.32,6.07,-0.01,0,0.04,-0.04,0.03,-,14.36,1,1,132.8,925,-,31.37,499.92,108.99,33.02,-117.1,96.8,0
07-Jun-2018 17:17:32.320,-0.83,7.34,5.81,-0.02,0,0.04,-0.04,0.09,-,14.36,1,1,132.8,925,-,31.37,499.92,108.99,33.02,-117.1,96.8,0
07-Jun-2018 17:17:33.323,-0.78,7.38,5.91,-0.02,0,0.04,-0.05,0.03,-,14.36,1,1,132.8,925,-,31.37,499.92,108.99,33.02,-117.1,96.8,0
