Device Time, G(x), G(y), G(z), G(calibrated), AC,Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
09-Jun-2018 08:22:30.615,-0.25,6,7.47,-0.01,-,-0.08,-0.08,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:31.613,-0.35,6.1,7.45,-0,-,-0.08,-0.08,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:32.612,-0.34,5.97,7.58,-0.01,-,-0.07,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:33.612,-0.09,5.91,7.47,-0.02,-,-0.05,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:34.613,-0.09,5.8,7.68,-0.01,-,-0.05,-0.11,0.09,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:35.614,-0.11,5.86,7.54,-0.01,-,-0.05,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:36.612,-0.26,5.97,7.7,0.01,-,-0.07,-0.09,0.09,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:37.613,-0.3,6.05,7.52,-0,-,-0.07,-0.08,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:38.614,-0.24,5.95,7.58,-0.01,-,-0.07,-0.09,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:39.615,-0.36,5.88,7.65,-0,-,-0.07,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:40.612,-0.34,5.97,7.63,-0.01,-,-0.07,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:41.615,-0.4,6,7.47,-0.01,-,-0.07,-0.09,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:42.622,-0.33,5.93,7.44,-0.01,-,-0.09,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:43.621,-0.41,5.94,7.5,-0.01,-,-0.08,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:44.623,-0.43,5.91,7.57,-0.01,-,-0.08,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:45.623,-0.5,6.11,7.5,0,-,-0.09,-0.09,0.06,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:46.623,-0.36,5.66,7.31,-0.01,-,-0.13,-0.07,0.05,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:47.623,-0.5,5.91,7.45,-0.02,-,-0.1,-0.11,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:48.623,-0.52,5.89,7.49,-0.01,-,-0.1,-0.11,0.09,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:49.623,-0.68,5.91,7.54,-0.01,-,-0.11,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:50.623,-0.83,5.88,7.64,-0,-,-0.13,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:51.622,-0.83,5.95,7.52,-0.01,-,-0.13,-0.09,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:52.614,-0.82,6,7.48,-0.01,-,-0.12,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:53.623,-0.73,5.86,7.54,-0.01,-,-0.14,-0.09,0.09,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:54.623,-0.7,5.97,7.48,-0.01,-,-0.11,-0.09,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:55.622,-0.63,5.99,7.48,-0.01,-,-0.11,-0.09,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:56.622,-0.62,5.87,7.31,-0.01,-,-0.11,-0.1,0.05,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:57.623,-0.68,5.72,7.61,-0.01,-,-0.11,-0.12,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:58.623,-0.94,5.56,7.76,-0.01,-,-0.14,-0.13,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:22:59.622,-0.94,5.7,7.75,-0.01,-,-0.14,-0.12,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:00.622,-0.69,5.73,7.82,-0.01,-,-0.11,-0.12,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:01.622,-0.46,5.58,7.44,-0.04,-,-0.09,-0.13,0.06,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:02.618,-0.56,5.38,7.98,-0.01,-,-0.1,-0.18,0.12,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:03.623,-0.91,5.61,7.49,-0,-,-0.04,-0.21,0.11,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:04.615,-0.71,5.4,8.48,0.04,-,-0.11,-0.1,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:05.617,-0.67,5.8,7.89,0.01,-,-0.1,-0.12,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:06.618,-0.6,6.43,7.06,-0.01,-,-0.1,-0.05,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:07.618,-0.42,6.68,7.04,0,-,-0.11,-0.04,0.05,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:08.623,-0.35,6.68,6.78,-0.01,-,-0.1,0.01,-0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:09.623,-0.26,6.86,5.78,-0.07,-,-0.08,0.01,-0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:10.617,-0.95,6.72,6.62,-0.01,-,-0.16,0,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:11.619,-0.82,6.54,7,-0.01,-,-0.12,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:12.624,-0.39,6.2,6.37,-0.01,-,-0.12,-0.04,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:13.613,-0.99,6.93,7.07,0.03,-,-0.14,0.01,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:14.623,-0.66,6.77,6.67,-0.01,-,-0.13,0,-0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:15.616,-0.8,6.84,6.79,-0,-,-0.11,0,-0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:16.616,-0.44,6.21,7.37,-0.01,-,-0.12,-0.04,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:17.614,-1.02,5.82,7.77,0.01,-,-0.15,-0.11,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:18.614,-0.79,5.86,7.5,-0.01,-,-0.12,-0.1,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:19.614,-0.73,5.88,7.42,-0.02,-,-0.13,-0.1,0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:20.615,-1.02,6.06,7.36,-0.01,-,-0.14,-0.09,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:21.614,-0.62,5.97,7.54,-0,-,-0.14,-0.06,0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:22.622,-0.78,6.09,7.37,-0.01,-,-0.13,-0.04,0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:23.612,-0.88,6.79,7.04,0.01,-,-0.11,-0.01,-0.05,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:24.618,-0.57,7.6,5.83,-0.01,-,-0.11,0.08,-0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:25.622,-0.64,7.44,5.94,-0.01,-,-0.12,0.08,-0.09,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:26.613,-0.61,6.63,6.88,-0.01,-,-0.11,-0.01,-0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:27.613,-0.77,6.54,6.82,-0.01,-,-0.13,-0.03,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:28.616,-0.81,6.51,6.96,-0.01,-,-0.12,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:29.614,-0.84,6.7,7.17,-0.01,-,-0.13,-0.01,0,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:30.621,-0.82,6.72,6.75,-0.01,-,-0.13,-0.01,-0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:31.613,-0.83,6.72,6.88,-0,-,-0.13,-0.01,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:32.614,-0.82,6.78,6.55,-0.01,-,-0.13,-0.01,-0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:33.614,-0.64,6.45,6.86,-0.02,-,-0.11,-0.04,0,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:34.621,-0.76,6.5,6.97,-0.01,-,-0.12,-0.04,0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:35.621,-0.74,6.63,6.73,-0.02,-,-0.12,-0.02,-0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:36.624,-0.78,6.56,6.95,-0.01,-,-0.12,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:37.621,-0.73,6.52,6.95,-0.01,-,-0.12,-0.02,0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:38.622,-0.7,6.57,6.91,-0.01,-,-0.12,-0.03,0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:39.620,-0.73,6.58,7.12,-0.01,-,-0.12,-0.03,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:40.621,-0.73,6.57,6.88,-0.01,-,-0.12,-0.04,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:41.620,-0.74,6.58,6.94,-0.01,-,-0.12,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:42.621,-0.63,6.7,6.67,0,-,-0.12,-0.01,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:43.623,-0.66,6.89,6.45,-0.01,-,-0.12,0.01,-0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:44.621,-0.66,6.64,6.76,-0.02,-,-0.12,-0.02,0,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:45.621,-0.64,6.6,6.91,-0.01,-,-0.11,-0.02,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0
09-Jun-2018 08:23:46.614,-0.72,6.57,6.9,-0.01,-,-0.12,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:47.612,-0.7,7.01,8.49,0.14,-,-0.11,0.01,0.17,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:48.618,-0.73,6.55,7.02,-0.01,-,-0.11,-0.03,0,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:49.623,-0.75,6.57,7.06,-0,-,-0.1,-0.03,0.01,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:50.623,-0.66,6.5,6.99,-0.01,-,-0.12,-0.03,0.02,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:51.622,-0.75,6.55,7.01,-0.01,-,-0.1,-0.04,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:52.622,-0.66,6.35,7.16,-0.01,-,-0.11,-0.05,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:53.623,-0.64,6.36,7.11,-0.01,-,-0.11,-0.06,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:54.623,-0.69,6.35,7.21,-0,-,-0.11,-0.05,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:55.618,-0.65,6.23,7.09,-0.01,-,-0.12,-0.04,0.06,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:56.616,-0.66,6.35,7.18,-0.01,-,-0.11,-0.05,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:57.616,-0.61,6.42,6.96,-0.02,-,-0.11,-0.05,0.04,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:58.618,-0.69,6.52,7.13,0,-,-0.11,-0.03,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:23:59.618,-0.71,6.67,6.4,-0.04,-,-0.16,-0.01,0.1,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:00.613,-0.51,6.29,7.14,-0.01,-,-0.1,-0.05,0.03,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:01.613,-0.34,6.16,7.36,-0.01,-,-0.08,-0.07,0.06,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:02.614,-0.3,6.2,7.38,-0.01,-,-0.07,-0.07,0.06,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:03.614,0.05,6.93,6.17,-0.04,-,-0.04,0.01,-0.07,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:04.613,-0.11,4.84,6.05,-0.2,-,-0.05,-0.21,-0.08,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:05.613,-2.6,8.35,1.76,-0,-,-0.31,0.15,-0.51,-,13.92,0,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:06.613,1.26,11.13,2.89,0.19,-,0.09,0.43,-0.4,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:07.615,1.45,9.05,1.57,-0.04,-,0.21,0.41,-0.38,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:08.613,-0.94,7.16,5.44,0.06,-,-0.12,0.33,-1.26,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:09.613,0.02,6.78,6.19,-0,-,-0.04,0.08,-0.04,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:10.614,0.37,7.81,5.59,-0.01,-,-0,0.1,-0.13,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:11.615,0.29,7.75,5.8,-0.01,-,0.02,0.02,-0.05,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:12.613,0.27,7.79,5.45,-0.02,-,0.01,0.02,-0.07,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:13.614,0.28,7.68,5.56,-0.02,-,0.01,0.01,-0.05,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:14.612,0.33,7.74,5.39,-0.03,-,0.02,0.01,-0.07,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:15.613,0.43,7.81,6.08,-0.01,-,0.03,0.02,-0,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:16.613,0.38,7.82,5.7,-0.01,-,0.02,0.02,-0.04,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:17.613,0.29,7.78,5.7,-0.01,-,0.01,0.02,-0.04,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:18.612,0.26,7.71,5.56,-0.02,-,0.01,0.01,-0.05,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
09-Jun-2018 08:24:19.614,0.5,7.75,5.52,-0.02,-,0.02,0.02,-0.04,-,13.92,1,1,-,1000,0,98.43,1337.01,302.55,33.04,-116.87,-,0,0,-
