Device Time, Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Intake Air Temperature(°F),Speed (OBD)(mph)
23-May-2018 08:02:54.593,14.35873604,203,587.5,0.00371406,100,78.80000305,0
23-May-2018 08:02:55.593,14.35873604,203,587.5,0.00371406,100,78.80000305,0
23-May-2018 08:02:56.593,14.35873604,204.80000305,587.5,0.00373218,100,78.80000305,0
23-May-2018 08:02:57.593,14.35873604,204.80000305,587.5,0.00373218,100,78.80000305,0
23-May-2018 08:02:58.593,14.35873604,204.80000305,600,0.00387484,100,78.80000305,0
23-May-2018 08:02:59.593,14.35873604,204.80000305,600,0.00387484,100,78.80000305,0
23-May-2018 08:03:00.594,14.35873604,204.80000305,587.5,0.0037025,100,78.80000305,0
23-May-2018 08:03:01.594,14.35873604,204.80000305,600,0.00377113,100,78.80000305,0
23-May-2018 08:03:02.595,14.35873604,204.80000305,600,0.00377113,100,78.80000305,0
23-May-2018 08:03:03.594,14.35873604,204.80000305,600,0.00366333,100,78.80000305,0
23-May-2018 08:03:04.593,14.35873604,204.80000305,600,0.00366333,100,78.80000305,0
23-May-2018 08:03:05.594,14.35873604,204.80000305,687.5,0.00438645,100,78.80000305,0
23-May-2018 08:03:06.594,14.35873604,204.80000305,737.5,0.0056608,100,78.80000305,0
23-May-2018 08:03:07.594,14.35873604,204.80000305,737.5,0.0056608,100,78.80000305,0
23-May-2018 08:03:08.594,14.35873604,204.80000305,1162.5,0.01112005,100,78.80000305,0
23-May-2018 08:03:09.594,14.06866074,204.80000305,1162.5,0.01112005,100,78.80000305,0
23-May-2018 08:03:10.594,14.06866074,204.80000305,1525,0.01826675,100,78.80000305,4.97096968
23-May-2018 08:03:11.594,14.21369839,204.80000305,1525,0.01826675,100,77,4.97096968
23-May-2018 08:03:12.594,14.21369839,204.80000305,800,0.00600295,100,77,1.24274242
23-May-2018 08:03:13.594,14.35873604,204.80000305,800,0.00648267,100,78.80000305,1.24274242
23-May-2018 08:03:14.593,14.35873604,204.80000305,850,0.00648267,100,78.80000305,0
23-May-2018 08:03:15.593,14.21369839,204.80000305,1675,0.023075,100,78.80000305,0
23-May-2018 08:03:16.594,14.06866074,204.80000305,1675,0.023075,100,77,4.97096968
23-May-2018 08:03:17.594,14.06866074,206.6000061,2187.5,0.03678797,100,77,11.18468189
23-May-2018 08:03:18.594,14.06866074,206.6000061,2187.5,0.03678797,100,77,11.18468189
23-May-2018 08:03:19.594,14.06866074,206.6000061,1262.5,0.00663675,100,77,14.91290855
23-May-2018 08:03:20.594,14.35873604,206.6000061,1262.5,0.00576121,100,77,14.91290855
23-May-2018 08:03:21.595,14.35873604,206.6000061,1037.5,0.00576121,100,77,14.91290855
23-May-2018 08:03:22.593,14.35873604,206.6000061,1025,0.00548025,100,77,14.91290855
23-May-2018 08:03:23.595,14.35873604,206.6000061,1025,0.00548025,100,78.80000305,12.42742348
23-May-2018 08:03:24.593,14.35873604,208.3999939,1025,0.00544218,100,78.80000305,12.42742348
23-May-2018 08:03:25.593,14.35873604,208.3999939,1025,0.00544218,100,78.80000305,12.42742348
23-May-2018 08:03:26.593,14.35873604,208.3999939,987.5,0.00540485,100,78.80000305,11.18468189
23-May-2018 08:03:27.593,14.35873604,208.3999939,987.5,0.00540485,100,78.80000305,11.18468189
23-May-2018 08:03:28.595,14.35873604,206.6000061,1025,0.00540485,100,78.80000305,9.94193935
23-May-2018 08:03:29.593,14.35873604,206.6000061,1025,0.00540485,100,78.80000305,9.94193935
23-May-2018 08:03:30.595,14.35873604,206.6000061,900,0.00530769,100,78.80000305,6.21371174
23-May-2018 08:03:31.594,14.35873604,204.80000305,750,0.00533145,100,78.80000305,6.21371174
23-May-2018 08:03:32.594,14.21369839,204.80000305,750,0.00533145,100,78.80000305,3.72822714
23-May-2018 08:03:33.596,14.21369839,204.80000305,1737.5,0.02014234,100,78.80000305,6.21371174
23-May-2018 08:03:34.595,14.21369839,203,1737.5,0.02014234,100,77,6.21371174
23-May-2018 08:03:35.594,14.21369839,203,2300,0.04369489,100,77,13.67016602
23-May-2018 08:03:36.593,14.21369839,199.3999939,1225,0.01698782,100,77,13.67016602
23-May-2018 08:03:37.594,14.35873604,199.3999939,1225,0.01698782,100,77,17.39839363
23-May-2018 08:03:38.594,14.35873604,197.6000061,1050,0.00504539,100,77,17.39839363
23-May-2018 08:03:39.594,14.35873604,197.6000061,1050,0.00504539,100,77,17.39839363
23-May-2018 08:03:40.594,14.35873604,197.6000061,925,0.00463308,100,77,16.15565109
23-May-2018 08:03:41.593,14.35873604,197.6000061,925,0.00309863,100,77,16.15565109
23-May-2018 08:03:42.593,14.35873604,197.6000061,1000,0.00309863,100,77,14.91290855
23-May-2018 08:03:43.593,14.35873604,197.6000061,1000,0.00503358,100,77,14.91290855
23-May-2018 08:03:44.593,14.35873604,197.6000061,975,0.00503358,100,77,13.67016602
23-May-2018 08:03:45.593,14.35873604,197.6000061,1000,0.00535288,100,77,13.67016602
23-May-2018 08:03:46.593,14.35873604,197.6000061,1000,0.00535288,100,77,13.67016602
23-May-2018 08:03:47.594,14.35873604,195.80000305,925,0.00505086,100,77,12.42742348
23-May-2018 08:03:48.593,14.35873604,195.80000305,925,0.00505086,100,78.80000305,12.42742348
23-May-2018 08:03:49.594,14.35873604,195.80000305,862.5,0.00466623,100,78.80000305,11.18468189
23-May-2018 08:03:50.594,14.35873604,195.80000305,862.5,0.00462345,100,78.80000305,11.18468189
23-May-2018 08:03:51.594,14.35873604,195.80000305,837.5,0.00462345,100,78.80000305,8.69919682
23-May-2018 08:03:52.595,14.35873604,194,837.5,0.00446429,100,78.80000305,6.21371174
23-May-2018 08:03:53.594,14.35873604,194,837.5,0.00446429,100,78.80000305,6.21371174
23-May-2018 08:03:54.594,14.35873604,192.19999695,737.5,0.004832,100,78.80000305,3.72822714
23-May-2018 08:03:55.594,14.35873604,190.3999939,737.5,0.00462025,100,78.80000305,3.72822714
23-May-2018 08:03:56.594,14.35873604,190.3999939,700,0.00462025,100,78.80000305,2.48548484
23-May-2018 08:03:57.594,14.35873604,190.3999939,625,0.00483354,100,78.80000305,0
23-May-2018 08:03:58.593,14.35873604,190.3999939,625,0.00483354,100,78.80000305,0
23-May-2018 08:03:59.594,14.35873604,190.3999939,675,0.00488595,100,78.80000305,0
23-May-2018 08:04:00.594,14.35873604,190.3999939,675,0.00476099,100,78.80000305,0
23-May-2018 08:04:01.593,14.35873604,190.3999939,650,0.00476099,100,78.80000305,0
23-May-2018 08:04:02.594,14.35873604,188.6000061,637.5,0.00464404,100,78.80000305,0
23-May-2018 08:04:03.595,14.35873604,188.6000061,637.5,0.00464404,100,78.80000305,0
23-May-2018 08:04:04.594,14.35873604,188.6000061,637.5,0.00439764,100,78.80000305,0
23-May-2018 08:04:05.593,14.35873604,188.6000061,637.5,0.00439764,100,78.80000305,0
23-May-2018 08:04:06.594,14.35873604,188.6000061,625,0.00401761,100,78.80000305,0
23-May-2018 08:04:07.593,14.35873604,188.6000061,625,0.00384479,100,78.80000305,0
23-May-2018 08:04:08.594,14.35873604,188.6000061,612.5,0.00384479,100,78.80000305,0
23-May-2018 08:04:09.594,14.35873604,186.80000305,600,0.00396006,100,78.80000305,0
23-May-2018 08:04:10.594,14.35873604,186.80000305,600,0.00396006,100,78.80000305,0
23-May-2018 08:04:11.594,14.35873604,188.6000061,600,0.00393435,100,78.80000305,0
23-May-2018 08:04:12.594,14.35873604,188.6000061,600,0.00393805,100,78.80000305,0
23-May-2018 08:04:13.596,14.35873604,188.6000061,600,0.00393805,100,78.80000305,0
23-May-2018 08:04:14.594,14.35873604,188.6000061,612.5,0.00391148,100,78.80000305,0
23-May-2018 08:04:15.594,14.35873604,188.6000061,612.5,0.00391148,100,78.80000305,0
23-May-2018 08:04:16.595,14.35873604,190.3999939,600,0.00378892,100,78.80000305,0
23-May-2018 08:04:17.594,14.35873604,190.3999939,600,0.00371145,100,78.80000305,0
23-May-2018 08:04:18.594,14.35873604,190.3999939,600,0.00371145,100,78.80000305,0
23-May-2018 08:04:19.594,14.35873604,192.19999695,600,0.00370393,100,78.80000305,0
23-May-2018 08:04:20.593,14.35873604,192.19999695,600,0.00370393,100,78.80000305,0
23-May-2018 08:04:21.593,14.35873604,192.19999695,600,0.00369748,100,78.80000305,0
23-May-2018 08:04:22.595,14.35873604,194,600,0.00372298,100,78.80000305,0
23-May-2018 08:04:23.593,14.35873604,194,612.5,0.00372298,100,78.80000305,0
23-May-2018 08:04:24.594,14.35873604,194,600,0.00377377,100,78.80000305,0
23-May-2018 08:04:25.593,14.35873604,194,600,0.00377377,100,78.80000305,0
23-May-2018 08:04:26.594,14.35873604,194,600,0.00370001,100,78.80000305,0
23-May-2018 08:04:27.593,14.35873604,195.80000305,600,0.00380588,100,78.80000305,0
23-May-2018 08:04:28.594,14.35873604,195.80000305,600,0.00380588,100,78.80000305,0
23-May-2018 08:04:29.594,14.35873604,195.80000305,600,0.00375051,100,78.80000305,0
23-May-2018 08:04:30.595,14.35873604,195.80000305,600,0.00375051,100,78.80000305,0
23-May-2018 08:04:31.594,14.35873604,195.80000305,600,0.00379653,100,78.80000305,0
23-May-2018 08:04:32.594,14.35873604,195.80000305,600,0.00379653,100,78.80000305,0
23-May-2018 08:04:33.594,14.35873604,195.80000305,600,0.00378892,100,78.80000305,0
23-May-2018 08:04:34.593,14.35873604,195.80000305,600,0.0037075,100,78.80000305,0
23-May-2018 08:04:35.593,14.35873604,195.80000305,600,0.0037075,100,80.59999847,0
23-May-2018 08:04:36.594,14.35873604,195.80000305,600,0.00387933,100,80.59999847,0
23-May-2018 08:04:37.594,14.35873604,195.80000305,600,0.00387933,100,80.59999847,0
23-May-2018 08:04:38.594,14.35873604,195.80000305,600,0.00381615,100,80.59999847,0
23-May-2018 08:04:39.593,14.35873604,195.80000305,600,0.00372684,100,80.59999847,0
23-May-2018 08:04:40.593,14.35873604,195.80000305,600,0.00372684,100,80.59999847,0
23-May-2018 08:04:41.593,14.35873604,195.80000305,600,0.00372355,100,80.59999847,0
23-May-2018 08:04:42.593,14.35873604,195.80000305,600,0.00372355,100,80.59999847,0
23-May-2018 08:04:43.593,14.35873604,195.80000305,600,0.00376711,100,80.59999847,0
23-May-2018 08:04:44.596,14.35873604,195.80000305,600,0.00369392,100,80.59999847,0
23-May-2018 08:04:45.593,14.35873604,195.80000305,600,0.00369392,100,80.59999847,0
23-May-2018 08:04:46.593,14.35873604,195.80000305,600,0.00392571,100,80.59999847,0
23-May-2018 08:04:47.594,14.35873604,195.80000305,600,0.00392571,100,80.59999847,0
23-May-2018 08:04:48.594,14.35873604,195.80000305,600,0.00379029,100,80.59999847,0
23-May-2018 08:04:49.594,14.35873604,197.6000061,600,0.00417294,100,80.59999847,0
23-May-2018 08:04:50.593,14.35873604,197.6000061,625,0.00417294,100,80.59999847,0
23-May-2018 08:04:51.594,14.35873604,197.6000061,600,0.00383175,100,80.59999847,0
23-May-2018 08:04:52.594,14.35873604,197.6000061,600,0.00383175,100,80.59999847,0
23-May-2018 08:04:53.594,14.35873604,197.6000061,600,0.00392106,100,80.59999847,0
23-May-2018 08:04:54.594,14.35873604,197.6000061,600,0.00392106,100,80.59999847,0
23-May-2018 08:04:55.594,14.35873604,197.6000061,600,0.00393471,100,80.59999847,0
23-May-2018 08:04:56.593,14.35873604,197.6000061,600,0.00371873,100,80.59999847,0
23-May-2018 08:04:57.594,14.35873604,197.6000061,600,0.00371873,100,80.59999847,0
23-May-2018 08:04:58.594,14.35873604,197.6000061,600,0.00386212,100,80.59999847,0
23-May-2018 08:04:59.593,14.35873604,197.6000061,600,0.0037372,100,82.40000153,0
23-May-2018 08:05:00.600,14.35873604,197.6000061,600,0.0037372,100,82.40000153,0
23-May-2018 08:05:01.606,14.35873604,197.6000061,600,0.00387554,100,82.40000153,0
23-May-2018 08:05:02.596,14.35873604,197.6000061,600,0.00387554,100,82.40000153,0
23-May-2018 08:05:03.600,14.35873604,199.3999939,1425,0.01499764,100,80.59999847,2.48548484
23-May-2018 08:05:04.596,14.35873604,199.3999939,1850,0.03082262,100,80.59999847,7.45645428
23-May-2018 08:05:05.597,14.35873604,199.3999939,1850,0.03082262,100,80.59999847,7.45645428
23-May-2018 08:05:06.600,14.35873604,199.3999939,1662.5,0.03637173,100,80.59999847,13.67016602
23-May-2018 08:05:07.601,14.35873604,199.3999939,1612.5,0.03644165,100,80.59999847,18.64113617
23-May-2018 08:05:08.600,14.35873604,199.3999939,1612.5,0.0359435,100,78.80000305,18.64113617
23-May-2018 08:05:09.597,14.35873604,199.3999939,1612.5,0.0359435,100,78.80000305,22.36936378
23-May-2018 08:05:10.603,14.35873604,199.3999939,1625,0.03631907,100,78.80000305,26.09758949
23-May-2018 08:05:11.596,14.35873604,199.3999939,1650,0.03696687,100,78.80000305,26.09758949
23-May-2018 08:05:12.606,14.35873604,199.3999939,1650,0.03696687,100,78.80000305,28.58307457
23-May-2018 08:05:13.605,14.35873604,199.3999939,1600,0.03618344,100,78.80000305,31.06855965
23-May-2018 08:05:14.602,14.35873604,199.3999939,1475,0.02995006,100,78.80000305,32.31130219
23-May-2018 08:05:15.596,14.35873604,199.3999939,1437.5,0.02534817,100,78.80000305,32.31130219
23-May-2018 08:05:16.600,14.35873604,199.3999939,1437.5,0.02534817,100,78.80000305,33.55404282
23-May-2018 08:05:17.597,14.35873604,199.3999939,1200,0.01190642,100,78.80000305,33.55404282
23-May-2018 08:05:18.601,14.35873604,197.6000061,1137.5,0.00966924,100,78.80000305,33.55404282
23-May-2018 08:05:19.597,14.35873604,197.6000061,1112.5,0.00952651,100,78.80000305,33.55404282
23-May-2018 08:05:20.600,14.35873604,197.6000061,1112.5,0.00887106,100,78.80000305,33.55404282
23-May-2018 08:05:21.596,14.35873604,197.6000061,1200,0.0050563,100,78.80000305,33.55404282
23-May-2018 08:05:22.600,14.35873604,197.6000061,1250,0.00501777,100,78.80000305,32.31130219
23-May-2018 08:05:23.596,14.35873604,195.80000305,1237.5,0.00243781,100,78.80000305,31.06855965
23-May-2018 08:05:24.600,14.35873604,195.80000305,1225,0.00246195,100,80.59999847,31.06855965
23-May-2018 08:05:25.600,14.35873604,195.80000305,1225,0.00244586,100,80.59999847,29.82581711
23-May-2018 08:05:26.609,14.35873604,195.80000305,1212.5,0.00242172,100,80.59999847,28.58307457
23-May-2018 08:05:27.602,14.35873604,195.80000305,1212.5,0.00242172,100,80.59999847,28.58307457
23-May-2018 08:05:28.603,14.35873604,195.80000305,1200,0.00247,100,80.59999847,27.34033203
23-May-2018 08:05:29.605,14.35873604,192.19999695,1200,0.00234127,100,80.59999847,26.09758949
23-May-2018 08:05:30.604,14.35873604,190.3999939,1200,0.00234127,100,80.59999847,26.09758949
23-May-2018 08:05:31.600,14.35873604,190.3999939,1175,0.00246195,100,80.59999847,23.61210442
23-May-2018 08:05:32.604,14.35873604,190.3999939,1175,0.00246195,100,80.59999847,23.61210442
23-May-2018 08:05:33.600,14.35873604,188.6000061,1150,0.00242172,100,80.59999847,19.88387871
23-May-2018 08:05:34.600,14.35873604,188.6000061,1112.5,0.00242172,100,80.59999847,19.88387871
23-May-2018 08:05:35.600,14.35873604,186.80000305,1312.5,0.01025813,100,78.80000305,19.88387871
23-May-2018 08:05:36.597,14.35873604,186.80000305,1225,0.01877452,100,78.80000305,22.36936378
23-May-2018 08:05:37.599,14.35873604,186.80000305,1275,0.02397558,100,78.80000305,22.36936378
23-May-2018 08:05:38.596,14.35873604,186.80000305,1375,0.02888699,100,78.80000305,23.61210442
23-May-2018 08:05:39.600,14.35873604,185,1462.5,0.03190302,100,78.80000305,26.09758949
23-May-2018 08:05:40.601,14.35873604,185,1475,0.03196048,100,78.80000305,27.34033203
23-May-2018 08:05:41.600,14.35873604,185,1500,0.03265947,100,78.80000305,28.58307457
23-May-2018 08:05:42.599,14.35873604,185,1450,0.02559661,100,77,29.82581711
