Device Time, G(x),GPS Latitude(°),GPS Longitude(°)
6/4/2018 8:01 AM,-0.07,33.01,-117.1
6/4/2018 8:01 AM,-0.16,33.01,-117.1
6/4/2018 8:01 AM,-0.52,33.01,-117.1
6/4/2018 8:01 AM,-1.28,33.01,-117.1
6/4/2018 8:01 AM,-0.55,33.01,-117.1
6/4/2018 8:01 AM,-0.61,33.01,-117.1
6/4/2018 8:01 AM,-1.61,33.01,-117.1
6/4/2018 8:01 AM,-1.23,33.01,-117.1
6/4/2018 8:01 AM,-0.56,33.01,-117.1
6/4/2018 8:01 AM,-0.17,33.01,-117.1
6/4/2018 8:01 AM,-0.82,33.01,-117.1
6/4/2018 8:01 AM,-0.3,33.01,-117.1
6/4/2018 8:01 AM,-1.53,33.01,-117.1
6/4/2018 8:01 AM,-1.82,33.01,-117.1
6/4/2018 8:01 AM,-2.49,33.01,-117.1
6/4/2018 8:01 AM,-0.47,33.01,-117.1
6/4/2018 8:01 AM,-0.52,33.01,-117.1
6/4/2018 8:01 AM,-0.28,33.01,-117.1
6/4/2018 8:01 AM,-1.21,33.01,-117.1
6/4/2018 8:01 AM,-0.15,33.01,-117.1
6/4/2018 8:01 AM,0.85,33.01,-117.1
6/4/2018 8:01 AM,1.2,33.01,-117.1
6/4/2018 8:01 AM,2.91,33.01,-117.1
6/4/2018 8:01 AM,-0.63,33.01,-117.1
6/4/2018 8:01 AM,-1.32,33.01,-117.1
6/4/2018 8:01 AM,-1.04,33.01,-117.1
6/4/2018 8:01 AM,-1.7,33.01,-117.1
6/4/2018 8:01 AM,-0.82,33.01,-117.1
6/4/2018 8:01 AM,-0.93,33.01,-117.1
6/4/2018 8:01 AM,-0.91,33.01,-117.1
6/4/2018 8:01 AM,-0.19,33.01,-117.1
6/4/2018 8:01 AM,-1.92,33.02,-117.1
6/4/2018 8:01 AM,-1.35,33.02,-117.1
6/4/2018 8:01 AM,-1.52,33.02,-117.1
6/4/2018 8:01 AM,-1.03,33.02,-117.1
6/4/2018 8:01 AM,-1.51,33.02,-117.1
6/4/2018 8:01 AM,-1.73,33.02,-117.1
6/4/2018 8:01 AM,-1.12,33.02,-117.1
6/4/2018 8:02 AM,-0.06,33.02,-117.1
6/4/2018 8:02 AM,-0.35,33.02,-117.1
6/4/2018 8:02 AM,-0.19,33.02,-117.1
6/4/2018 8:02 AM,-0.12,33.02,-117.1
6/4/2018 8:02 AM,-0.67,33.02,-117.1
6/4/2018 8:02 AM,-0.86,33.02,-117.1
6/4/2018 8:02 AM,-0.54,33.02,-117.1
6/4/2018 8:02 AM,0.25,33.02,-117.1
6/4/2018 8:02 AM,0.04,33.02,-117.1
6/4/2018 8:02 AM,-1.5,33.02,-117.1
6/4/2018 8:02 AM,-1.92,33.02,-117.1
6/4/2018 8:02 AM,-0.95,33.02,-117.1
6/4/2018 8:02 AM,0.13,33.02,-117.1
6/4/2018 8:02 AM,0.39,33.02,-117.1
6/4/2018 8:02 AM,-0.11,33.02,-117.1
6/4/2018 8:02 AM,-0.01,33.02,-117.1
6/4/2018 8:02 AM,-0.38,33.02,-117.1
6/4/2018 8:02 AM,-0.97,33.02,-117.1
6/4/2018 8:02 AM,0.42,33.02,-117.1
6/4/2018 8:02 AM,-0.46,33.02,-117.1
6/4/2018 8:02 AM,-0.35,33.02,-117.1
6/4/2018 8:02 AM,0.08,33.02,-117.1
6/4/2018 8:02 AM,0.19,33.02,-117.1
6/4/2018 8:02 AM,1.39,33.02,-117.1
6/4/2018 8:02 AM,1.08,33.02,-117.1
6/4/2018 8:02 AM,0.79,33.02,-117.1
6/4/2018 8:02 AM,0.87,33.02,-117.1
6/4/2018 8:02 AM,-0.79,33.02,-117.1
6/4/2018 8:02 AM,-0.79,33.02,-117.1
6/4/2018 8:02 AM,-1.24,33.02,-117.1
6/4/2018 8:02 AM,-0.9,33.02,-117.1
6/4/2018 8:02 AM,-1.92,33.02,-117.1
6/4/2018 8:02 AM,-1.41,33.02,-117.1
6/4/2018 8:02 AM,-1.4,33.02,-117.1
6/4/2018 8:02 AM,-0.79,33.02,-117.1
6/4/2018 8:02 AM,-1.25,33.02,-117.1
6/4/2018 8:02 AM,-1.82,33.02,-117.1
6/4/2018 8:02 AM,-3.06,33.02,-117.1
6/4/2018 8:02 AM,-4.2,33.02,-117.1
6/4/2018 8:02 AM,-2.76,33.02,-117.1
6/4/2018 8:02 AM,-1.44,33.02,-117.1
6/4/2018 8:02 AM,-2.22,33.02,-117.1
6/4/2018 8:02 AM,-1.86,33.02,-117.1
6/4/2018 8:02 AM,0.21,33.02,-117.1
6/4/2018 8:02 AM,-0.36,33.02,-117.1
6/4/2018 8:02 AM,-1.9,33.02,-117.1
6/4/2018 8:02 AM,-1.42,33.02,-117.1
6/4/2018 8:02 AM,-0.76,33.02,-117.1
6/4/2018 8:02 AM,-0.43,33.02,-117.1
6/4/2018 8:02 AM,-1.06,33.02,-117.1
6/4/2018 8:02 AM,-0.85,33.02,-117.1
6/4/2018 8:02 AM,-1.6,33.02,-117.1
6/4/2018 8:02 AM,-1.43,33.02,-117.1
6/4/2018 8:02 AM,-0.24,33.02,-117.1
6/4/2018 8:02 AM,-1.03,33.02,-117.1
6/4/2018 8:02 AM,-0.62,33.02,-117.1
6/4/2018 8:02 AM,0.2,33.02,-117.1
6/4/2018 8:02 AM,-1.58,33.02,-117.1
6/4/2018 8:02 AM,-0.58,33.02,-117.1
6/4/2018 8:02 AM,-0.57,33.02,-117.1
6/4/2018 8:03 AM,0.08,33.02,-117.1
6/4/2018 8:03 AM,1.47,33.02,-117.1
6/4/2018 8:03 AM,0.35,33.02,-117.1
6/4/2018 8:03 AM,-0.83,33.02,-117.1
6/4/2018 8:03 AM,-2.69,33.02,-117.1
6/4/2018 8:03 AM,-2.91,33.02,-117.1
6/4/2018 8:03 AM,-2.76,33.02,-117.1
6/4/2018 8:03 AM,3.02,33.02,-117.1
6/4/2018 8:03 AM,3.82,33.02,-117.1
6/4/2018 8:03 AM,0.72,33.02,-117.1
6/4/2018 8:03 AM,-0.19,33.02,-117.1
6/4/2018 8:03 AM,0.26,33.02,-117.1
6/4/2018 8:03 AM,0.25,33.02,-117.1
6/4/2018 8:03 AM,0.03,33.02,-117.1
6/4/2018 8:03 AM,-0.24,33.02,-117.1
6/4/2018 8:03 AM,-0.83,33.02,-117.1
6/4/2018 8:03 AM,-0.35,33.02,-117.1
6/4/2018 8:03 AM,-0.36,33.02,-117.1
6/4/2018 8:03 AM,-0.71,33.02,-117.1
6/4/2018 8:03 AM,-0.23,33.02,-117.1
6/4/2018 8:03 AM,-0.04,33.02,-117.1
6/4/2018 8:03 AM,-0.63,33.02,-117.1
6/4/2018 8:03 AM,-0.54,33.02,-117.1
6/4/2018 8:03 AM,-0.56,33.02,-117.1
6/4/2018 8:03 AM,-0.7,33.02,-117.1
6/4/2018 8:03 AM,-0.66,33.02,-117.1
6/4/2018 8:03 AM,-0.36,33.02,-117.1
6/4/2018 8:03 AM,0.55,33.02,-117.1
6/4/2018 8:03 AM,1.31,33.02,-117.1
6/4/2018 8:03 AM,2.45,33.02,-117.1
6/4/2018 8:03 AM,1.95,33.02,-117.1
6/4/2018 8:03 AM,0.87,33.02,-117.1
6/4/2018 8:03 AM,0.22,33.02,-117.1
6/4/2018 8:03 AM,-0.24,33.02,-117.1
6/4/2018 8:03 AM,-0.37,33.02,-117.1
6/4/2018 8:03 AM,-0.35,33.02,-117.1
6/4/2018 8:03 AM,-0.05,33.02,-117.1
6/4/2018 8:03 AM,0.11,33.02,-117.1
6/4/2018 8:03 AM,-0.01,33.02,-117.1
6/4/2018 8:03 AM,-0.57,33.02,-117.1
6/4/2018 8:03 AM,-0.57,33.02,-117.1
6/4/2018 8:03 AM,-0.74,33.02,-117.1
6/4/2018 8:03 AM,-0.26,33.02,-117.1
6/4/2018 8:03 AM,-0.88,33.02,-117.1
6/4/2018 8:03 AM,-0.53,33.02,-117.1
6/4/2018 8:03 AM,-0.13,33.02,-117.1
6/4/2018 8:03 AM,-0.13,33.02,-117.1
6/4/2018 8:03 AM,1.44,33.02,-117.1
6/4/2018 8:03 AM,0.27,33.02,-117.1
6/4/2018 8:03 AM,0.65,33.02,-117.1
6/4/2018 8:03 AM,0.44,33.02,-117.1
6/4/2018 8:03 AM,-0.34,33.02,-117.1
6/4/2018 8:03 AM,-0.89,33.02,-117.1
6/4/2018 8:03 AM,-0.88,33.02,-117.1
6/4/2018 8:03 AM,-0.58,33.02,-117.1
6/4/2018 8:03 AM,-0.6,33.02,-117.1
6/4/2018 8:03 AM,-0.09,33.02,-117.1
6/4/2018 8:03 AM,-0.81,33.02,-117.1
6/4/2018 8:03 AM,-1.52,33.02,-117.1
6/4/2018 8:03 AM,-0.65,33.02,-117.1
6/4/2018 8:04 AM,-0.74,33.02,-117.1
6/4/2018 8:04 AM,-0.61,33.02,-117.1
6/4/2018 8:04 AM,-0.67,33.02,-117.1
6/4/2018 8:04 AM,-0.71,33.02,-117.1
6/4/2018 8:04 AM,-0.67,33.02,-117.1
6/4/2018 8:04 AM,-1.03,33.02,-117.1
6/4/2018 8:04 AM,-0.99,33.02,-117.1
6/4/2018 8:04 AM,-0.84,33.02,-117.1
6/4/2018 8:04 AM,-0.66,33.02,-117.1
6/4/2018 8:04 AM,-0.84,33.02,-117.1
6/4/2018 8:04 AM,-1.16,33.02,-117.1
6/4/2018 8:04 AM,-0.9,33.02,-117.1
6/4/2018 8:04 AM,-1.46,33.02,-117.1
6/4/2018 8:04 AM,-0.78,33.02,-117.1
6/4/2018 8:04 AM,-0.85,33.02,-117.1
6/4/2018 8:04 AM,-3.4,33.02,-117.1
6/4/2018 8:04 AM,-1.43,33.02,-117.1
6/4/2018 8:04 AM,-1.46,33.02,-117.1
6/4/2018 8:04 AM,-1.5,33.02,-117.1
6/4/2018 8:04 AM,-1.45,33.02,-117.1
6/4/2018 8:04 AM,-1.58,33.02,-117.1
6/4/2018 8:04 AM,-1.58,33.02,-117.1
6/4/2018 8:04 AM,-1.57,33.02,-117.1
6/4/2018 8:04 AM,-1.56,33.02,-117.1
6/4/2018 8:04 AM,-1.52,33.02,-117.1
6/4/2018 8:04 AM,-1.55,33.02,-117.1
6/4/2018 8:04 AM,-1.57,33.02,-117.1
6/4/2018 8:04 AM,-1.55,33.02,-117.1
6/4/2018 8:04 AM,-1.42,33.02,-117.1
6/4/2018 8:04 AM,-1.32,33.02,-117.1
6/4/2018 8:04 AM,-1.54,33.02,-117.1
6/4/2018 8:04 AM,-1.57,33.02,-117.1
6/4/2018 8:04 AM,1.03,33.02,-117.1
6/4/2018 8:04 AM,-0.19,33.02,-117.1
6/4/2018 8:04 AM,-0.3,33.02,-117.1
6/4/2018 8:04 AM,-0.3,33.02,-117.1
6/4/2018 8:04 AM,-0.27,33.02,-117.1
6/4/2018 8:04 AM,-0.24,33.02,-117.1
6/4/2018 8:04 AM,-0.26,33.02,-117.1
6/4/2018 8:04 AM,-0.11,33.02,-117.1
6/4/2018 8:04 AM,-0.2,33.02,-117.1
6/4/2018 8:04 AM,-0.19,33.02,-117.1
6/4/2018 8:04 AM,-0.41,33.02,-117.1
6/4/2018 8:04 AM,-0.37,33.02,-117.1
6/4/2018 8:04 AM,-0.3,33.02,-117.1
6/4/2018 8:04 AM,-0.46,33.02,-117.1
6/4/2018 8:04 AM,-0.08,33.02,-117.1
6/4/2018 8:04 AM,-0.41,33.02,-117.1
6/4/2018 8:04 AM,-0.67,33.02,-117.1
6/4/2018 8:04 AM,-0.76,33.02,-117.1
6/4/2018 8:04 AM,-0.65,33.02,-117.1
6/4/2018 8:04 AM,-0.63,33.02,-117.1
6/4/2018 8:04 AM,0.03,33.02,-117.1
6/4/2018 8:04 AM,-3.93,33.02,-117.1
6/4/2018 8:04 AM,-1.6,33.02,-117.1
6/4/2018 8:04 AM,1.87,33.02,-117.1
6/4/2018 8:04 AM,-1.29,33.02,-117.1
6/4/2018 8:04 AM,-1.5,33.02,-117.1
6/4/2018 8:04 AM,-2.92,33.02,-117.1
6/4/2018 8:04 AM,-3.05,33.02,-117.1
6/4/2018 8:05 AM,-2.87,33.02,-117.1
6/4/2018 8:05 AM,-2.74,33.02,-117.1
6/4/2018 8:05 AM,-2.35,33.02,-117.1
6/4/2018 8:05 AM,-2.83,33.02,-117.1
6/4/2018 8:05 AM,-2.77,33.02,-117.1
6/4/2018 8:05 AM,-2.75,33.02,-117.1
6/4/2018 8:05 AM,-3.11,33.02,-117.1
6/4/2018 8:05 AM,-2.51,33.02,-117.1
6/4/2018 8:05 AM,-2.74,33.02,-117.1
6/4/2018 8:05 AM,-3.54,33.02,-117.1
6/4/2018 8:05 AM,-2.76,33.02,-117.1
6/4/2018 8:05 AM,-2.63,33.02,-117.1
6/4/2018 8:05 AM,-2.55,33.02,-117.1
6/4/2018 8:05 AM,-2.54,33.02,-117.1
6/4/2018 8:05 AM,-3.06,33.02,-117.1
6/4/2018 8:05 AM,-3.41,33.02,-117.1
6/4/2018 8:05 AM,-3.43,33.02,-117.1
6/4/2018 8:05 AM,-3.29,33.02,-117.1
6/4/2018 8:05 AM,-2.88,33.02,-117.1
6/4/2018 8:05 AM,-2.08,33.02,-117.1
6/4/2018 8:05 AM,-2.42,33.02,-117.1
6/4/2018 8:05 AM,-2.54,33.02,-117.1
6/4/2018 8:05 AM,-2.66,33.02,-117.1
6/4/2018 8:05 AM,-2.59,33.02,-117.1
6/4/2018 8:05 AM,-2.74,33.02,-117.1
6/4/2018 8:05 AM,-2.83,33.02,-117.1
6/4/2018 8:05 AM,-2.83,33.02,-117.1
6/4/2018 8:05 AM,-2.87,33.02,-117.1
6/4/2018 8:05 AM,-2.59,33.02,-117.1
6/4/2018 8:05 AM,-2.82,33.02,-117.1
6/4/2018 8:05 AM,-2.76,33.02,-117.1
6/4/2018 8:05 AM,-2.8,33.02,-117.1
6/4/2018 8:05 AM,-2.83,33.02,-117.1
6/4/2018 8:05 AM,-2.73,33.02,-117.1
6/4/2018 8:05 AM,-2.43,33.02,-117.1
6/4/2018 8:05 AM,-3.03,33.02,-117.1
6/4/2018 8:05 AM,-2.57,33.02,-117.1
6/4/2018 8:05 AM,-2.49,33.02,-117.1
6/4/2018 8:05 AM,-2.51,33.02,-117.1
6/4/2018 8:05 AM,-2.47,33.02,-117.1
6/4/2018 8:05 AM,-2.38,33.02,-117.1
6/4/2018 8:05 AM,-2.38,33.02,-117.1
6/4/2018 8:05 AM,-2.31,33.02,-117.1
6/4/2018 8:05 AM,-2.11,33.02,-117.1
6/4/2018 8:05 AM,-2.38,33.02,-117.1
6/4/2018 8:05 AM,-2.78,33.02,-117.1
6/4/2018 8:05 AM,-2.77,33.02,-117.1
6/4/2018 8:05 AM,-2.79,33.02,-117.1
6/4/2018 8:05 AM,-2.89,33.02,-117.1
6/4/2018 8:05 AM,-2.87,33.02,-117.1
6/4/2018 8:05 AM,-3.25,33.02,-117.1
6/4/2018 8:05 AM,-3.25,33.02,-117.1
6/4/2018 8:05 AM,-2.63,33.02,-117.1
6/4/2018 8:05 AM,-2.26,33.02,-117.1
6/4/2018 8:05 AM,-2.37,33.02,-117.1
6/4/2018 8:05 AM,-2.3,33.02,-117.1
6/4/2018 8:05 AM,-2.41,33.02,-117.1
6/4/2018 8:05 AM,-2.83,33.02,-117.1
6/4/2018 8:05 AM,-2.35,33.02,-117.1
6/4/2018 8:05 AM,-2.37,33.02,-117.1
6/4/2018 8:06 AM,-2.67,33.02,-117.1
6/4/2018 8:06 AM,-2.53,33.02,-117.1
6/4/2018 8:06 AM,-2.58,33.02,-117.1
6/4/2018 8:06 AM,-2.39,33.02,-117.1
6/4/2018 8:06 AM,-2.44,33.02,-117.1
6/4/2018 8:06 AM,-2.45,33.02,-117.1
6/4/2018 8:06 AM,-2.26,33.02,-117.1
6/4/2018 8:06 AM,-2.58,33.02,-117.1
6/4/2018 8:06 AM,-2.56,33.02,-117.1
6/4/2018 8:06 AM,-2.6,33.02,-117.1
6/4/2018 8:06 AM,-2.77,33.02,-117.1
6/4/2018 8:06 AM,-2.78,33.02,-117.1
6/4/2018 8:06 AM,-2.64,33.02,-117.1
6/4/2018 8:06 AM,-2.84,33.02,-117.1
6/4/2018 8:06 AM,-2.87,33.02,-117.1
6/4/2018 8:06 AM,-2.94,33.02,-117.1
6/4/2018 8:06 AM,-2.38,33.02,-117.1
6/4/2018 8:06 AM,-2.83,33.02,-117.1
6/4/2018 8:06 AM,-2.82,33.02,-117.1
6/4/2018 8:06 AM,-2.69,33.02,-117.1
6/4/2018 8:06 AM,-2.76,33.02,-117.1
6/4/2018 8:06 AM,-2.66,33.02,-117.1
6/4/2018 8:06 AM,-2.3,33.02,-117.1
6/4/2018 8:06 AM,-2.87,33.02,-117.1
6/4/2018 8:06 AM,-2.7,33.02,-117.1
6/4/2018 8:06 AM,-2.77,33.02,-117.1
6/4/2018 8:06 AM,-2.83,33.02,-117.1
6/4/2018 8:06 AM,-2.71,33.02,-117.1
6/4/2018 8:06 AM,-2.9,33.02,-117.1
6/4/2018 8:06 AM,-2.63,33.02,-117.1
6/4/2018 8:06 AM,-2.69,33.02,-117.1
6/4/2018 8:06 AM,-2.47,33.02,-117.1
6/4/2018 8:06 AM,-2.44,33.02,-117.1
6/4/2018 8:06 AM,-2.46,33.02,-117.1
6/4/2018 8:06 AM,-2.35,33.02,-117.1
6/4/2018 8:06 AM,-2.34,33.02,-117.1
6/4/2018 8:06 AM,-2.7,33.02,-117.1
6/4/2018 8:06 AM,-2.48,33.02,-117.1
6/4/2018 8:06 AM,-2.4,33.02,-117.1
6/4/2018 8:06 AM,-2.51,33.02,-117.1
6/4/2018 8:06 AM,-2.7,33.02,-117.1
6/4/2018 8:06 AM,-2.73,33.02,-117.1
6/4/2018 8:06 AM,-2.88,33.02,-117.1
6/4/2018 8:06 AM,-2.47,33.02,-117.1
6/4/2018 8:06 AM,-2.39,33.02,-117.1
6/4/2018 8:06 AM,-2.58,33.02,-117.1
6/4/2018 8:06 AM,-3.01,33.02,-117.1
6/4/2018 8:06 AM,-2.55,33.02,-117.1
6/4/2018 8:06 AM,-2.84,33.02,-117.1
6/4/2018 8:06 AM,-3.02,33.02,-117.1
6/4/2018 8:06 AM,-2.73,33.02,-117.1
6/4/2018 8:06 AM,-2.88,33.02,-117.1
6/4/2018 8:06 AM,-2.86,33.02,-117.1
6/4/2018 8:06 AM,-2.85,33.02,-117.1
6/4/2018 8:06 AM,-2.83,33.02,-117.1
6/4/2018 8:06 AM,-2.77,33.02,-117.1
6/4/2018 8:06 AM,-2.69,33.02,-117.1
6/4/2018 8:06 AM,-3.04,33.02,-117.1
6/4/2018 8:06 AM,-3.2,33.02,-117.1
6/4/2018 8:06 AM,-3.14,33.02,-117.1
6/4/2018 8:07 AM,-2.97,33.02,-117.1
6/4/2018 8:07 AM,-2.82,33.02,-117.1
6/4/2018 8:07 AM,-2.69,33.02,-117.1
6/4/2018 8:07 AM,-2.54,33.02,-117.1
6/4/2018 8:07 AM,-2.17,33.02,-117.1
6/4/2018 8:07 AM,-2.52,33.02,-117.1
6/4/2018 8:07 AM,-2.68,33.02,-117.1
6/4/2018 8:07 AM,-2.72,33.02,-117.1
6/4/2018 8:07 AM,-2.61,33.02,-117.1
6/4/2018 8:07 AM,-2.4,33.02,-117.1
6/4/2018 8:07 AM,-2.5,33.02,-117.1
6/4/2018 8:07 AM,-2.59,33.02,-117.1
6/4/2018 8:07 AM,-2.58,33.02,-117.1
6/4/2018 8:07 AM,-2.56,33.02,-117.1
6/4/2018 8:07 AM,-2.52,33.02,-117.1
6/4/2018 8:07 AM,-2.63,33.02,-117.1
6/4/2018 8:07 AM,-2.69,33.02,-117.1
6/4/2018 8:07 AM,-2.15,33.02,-117.1
6/4/2018 8:07 AM,-1.95,33.02,-117.1
6/4/2018 8:07 AM,-2.13,33.02,-117.1
6/4/2018 8:07 AM,-2.18,33.02,-117.1
6/4/2018 8:07 AM,-2.6,33.02,-117.1
6/4/2018 8:07 AM,-2.6,33.02,-117.1
6/4/2018 8:07 AM,-2.5,33.02,-117.1
6/4/2018 8:07 AM,-2.77,33.02,-117.1
6/4/2018 8:07 AM,-2.86,33.02,-117.1
6/4/2018 8:07 AM,-2.87,33.02,-117.1
6/4/2018 8:07 AM,-3.12,33.02,-117.1
6/4/2018 8:07 AM,-2.99,33.02,-117.1
6/4/2018 8:07 AM,-2.74,33.02,-117.1
6/4/2018 8:07 AM,-3.33,33.02,-117.1
6/4/2018 8:07 AM,-1.54,33.02,-117.1
6/4/2018 8:07 AM,-2.36,33.02,-117.1
6/4/2018 8:07 AM,-2.34,33.02,-117.1
6/4/2018 8:07 AM,-2.69,33.02,-117.1
6/4/2018 8:07 AM,-2.64,33.02,-117.1
6/4/2018 8:07 AM,-1.92,33.02,-117.1
6/4/2018 8:07 AM,-1.98,33.02,-117.1
6/4/2018 8:07 AM,-1.51,33.02,-117.1
6/4/2018 8:07 AM,-1.81,33.02,-117.1
6/4/2018 8:07 AM,-2.89,33.02,-117.1
6/4/2018 8:07 AM,-2.54,33.02,-117.1
6/4/2018 8:07 AM,-1.46,33.02,-117.1
6/4/2018 8:07 AM,-2.43,33.02,-117.1
6/4/2018 8:07 AM,-2.72,33.02,-117.1
