Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
04-Jun-2018 07:59:40.617,-1.57,6.6,7.06,0.01,-0.06,0.72,0.58,-,14.36,190.4,1087.5,0,81.96,557.87,241.46,33.01,-117.09,98.6,9.94
04-Jun-2018 07:59:41.617,-0.5,6.78,6.98,0.03,-0.05,0.69,0.61,-,14.36,190.4,1087.5,0,81.96,558.6,239.13,33.01,-117.09,98.6,9.94
04-Jun-2018 07:59:42.621,-0.12,6.63,6.11,0.01,-0.07,0.67,0.62,-,14.36,190.4,1087.5,0,81.96,557.72,238.75,33.01,-117.09,98.6,9.94
04-Jun-2018 07:59:43.618,-0.6,7.46,6.25,0.03,-0.06,0.76,0.54,-,14.36,190.4,1312.5,0,81.96,557.37,242.05,33.01,-117.09,98.6,9.94
04-Jun-2018 07:59:44.619,-1.03,8.08,5.94,0.05,-0.11,0.82,0.51,-,14.36,190.4,1312.5,0,81.96,556.95,243.02,33.01,-117.09,98.6,6.21
04-Jun-2018 07:59:45.617,-0.15,7.26,5.04,-0.06,-0.02,0.74,0.41,-,14.36,190.4,1312.5,0,81.96,557.89,244.23,33.01,-117.09,98.6,6.21
04-Jun-2018 07:59:46.617,0.12,6.27,5.13,-0.04,0.01,0.64,0.42,-,14.36,190.4,1312.5,0,81.96,558.03,246.18,33.01,-117.09,98.6,6.21
04-Jun-2018 07:59:47.618,-0.8,6.56,5.64,-0.08,0.04,0.73,0.63,-,14.36,188.6,1062.5,0,81.96,559.43,246.81,33.01,-117.09,98.6,13.67
04-Jun-2018 07:59:48.620,-0.8,6.52,5.54,0.01,-0.05,0.69,0.72,-,14.21,188.6,1062.5,0,81.96,558.86,246.52,33.01,-117.09,96.8,13.67
04-Jun-2018 07:59:49.618,0.11,5.92,5.85,-0.11,-0.02,0.66,0.5,-,14.21,188.6,1062.5,0,81.96,558.75,247.64,33.01,-117.09,96.8,13.67
04-Jun-2018 07:59:50.617,-1.26,7.85,5.95,0.05,-0.03,0.74,0.49,-,14.21,188.6,1062.5,0,81.96,557.47,248.24,33.01,-117.09,96.8,13.67
04-Jun-2018 07:59:51.619,-0.15,7.34,5.9,-0.01,-0.02,0.75,0.5,-,14.21,190.4,1637.5,0.02,81.57,554.31,246.81,33.01,-117.09,96.8,12.43
04-Jun-2018 07:59:52.658,2.6,8.59,5.7,0.12,0.26,0.88,0.48,-,14.21,190.4,1637.5,0.02,81.57,551.62,257.29,33.01,-117.09,96.8,12.43
04-Jun-2018 07:59:53.617,1.24,9.05,7.5,0.08,0.13,0.92,0.66,-,14.21,190.4,1637.5,0.02,81.57,551.86,286.24,33.01,-117.09,96.8,12.43
04-Jun-2018 07:59:54.617,0.55,9.1,6.34,0.17,0.06,0.93,0.55,-,14.21,190.4,1637.5,0.02,81.57,553.21,308.92,33.01,-117.09,96.8,12.43
04-Jun-2018 07:59:55.619,0.27,8.3,5.05,-0.02,0.04,0.85,0.49,-,14.21,190.4,1537.5,0.03,81.18,554.35,319.2,33.01,-117.09,96.8,19.88
04-Jun-2018 07:59:56.616,-0.71,8.58,7.57,0.21,-0.18,0.82,0.46,-,14.21,190.4,1537.5,0.03,81.18,556.18,328.15,33.01,-117.09,95,19.88
04-Jun-2018 07:59:57.616,-0.64,6.63,5.68,0.01,-0.17,0.88,0.45,-,14.21,190.4,1537.5,0.03,81.18,558.26,327.13,33.01,-117.09,95,19.88
04-Jun-2018 07:59:58.616,-3.81,7.21,6.07,0.07,-0.07,0.77,0.47,-,14.21,190.4,1537.5,0.03,81.18,559.38,326.61,33.01,-117.09,95,19.88
04-Jun-2018 07:59:59.619,-2.94,4.67,2.48,-0.15,-0.06,0.78,0.35,-,14.21,192.2,2062.5,0.05,80.78,561.28,326.03,33.01,-117.09,95,28.58
04-Jun-2018 08:00:00.615,-0.95,7.47,5.33,-0.02,0,0.65,0.47,-,14.21,192.2,2062.5,0.05,80.78,561.63,324.82,33.01,-117.09,93.2,28.58
04-Jun-2018 08:00:01.616,-1.23,9.03,5.9,-0,-0.12,0.92,0.5,-,14.21,192.2,2062.5,0.05,80.78,562.74,324.19,33.01,-117.09,93.2,28.58
04-Jun-2018 08:00:02.616,-2.27,6.79,6.93,0.02,-0.23,0.69,0.61,-,14.21,192.2,2062.5,0.05,80.78,561.27,324.13,33.01,-117.09,93.2,28.58
04-Jun-2018 08:00:03.618,-0.34,5.37,6.46,-0.11,-0.04,0.55,0.56,-,14.21,192.2,1387.5,0.01,80.78,556.3,322.46,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:04.616,-0.21,6.62,5.35,-0.01,-0.02,0.67,0.45,-,14.36,192.2,1387.5,0.01,80.78,557.84,322.68,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:05.616,-1.98,7.94,6.41,0.1,-0.22,0.67,0.53,-,14.36,192.2,1387.5,0.01,80.78,560.49,323.2,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:06.618,-1.44,7.05,5.4,-0.05,-0.19,0.88,0.54,-,14.36,192.2,1387.5,0.01,80.78,561.92,323.42,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:07.617,-2.5,7.75,7.23,0.09,0.01,0.7,0.6,-,14.36,194,1350,0.02,80.78,561.95,325.63,33.01,-117.09,93.2,31.07
04-Jun-2018 08:00:08.616,-0.19,7.11,6.38,0.01,-0.06,0.68,0.36,-,14.21,194,1350,0.02,80.78,562.54,324.05,33.01,-117.09,93.2,31.07
04-Jun-2018 08:00:09.616,-0.72,7.33,7.77,0.29,-0.08,0.91,0.69,-,14.21,194,1350,0.02,80.78,563.01,323.31,33.01,-117.09,93.2,31.07
04-Jun-2018 08:00:10.617,-2.2,8.29,7.97,-0.06,-0.12,0.75,0.48,-,14.21,194,1350,0.02,80.39,562.95,322.22,33.01,-117.09,93.2,31.07
04-Jun-2018 08:00:11.622,-0.72,7.45,5.15,-0.04,-0.11,0.62,0.67,-,14.21,194,1187.5,0.02,80.39,563.6,323.61,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:12.616,0.01,7.5,4.93,0.03,0,0.76,0.4,-,14.21,194,1187.5,0.02,80.39,563.83,323.65,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:13.616,-0.95,6.64,5.2,-0.1,-0.1,0.68,0.43,-,14.21,194,1187.5,0.02,80.39,564.86,322.52,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:14.615,-1.78,7.14,6.46,0.02,-0.18,0.73,0.56,-,14.21,194,1187.5,0.02,80.39,566.1,322.77,33.01,-117.09,93.2,32.31
04-Jun-2018 08:00:15.617,-1.72,7.58,6.65,0.08,-0.18,0.77,0.58,-,14.21,192.2,1337.5,0.02,80.78,565.49,323.22,33.01,-117.09,93.2,33.55
04-Jun-2018 08:00:16.616,-0.93,7.2,6.86,-0,-0.17,0.74,0.56,-,14.21,192.2,1337.5,0.02,80.78,565.92,323.4,33.01,-117.09,91.4,33.55
04-Jun-2018 08:00:17.616,-1.98,7.29,6.61,0.06,-0.15,0.6,0.48,-,14.21,192.2,1337.5,0.02,80.78,566.23,323.75,33.01,-117.09,91.4,33.55
04-Jun-2018 08:00:18.617,-1.65,9.55,8.16,0.33,-0.08,0.78,0.52,-,14.21,192.2,1337.5,0.02,80.78,566.53,323.56,33.01,-117.09,91.4,33.55
04-Jun-2018 08:00:19.616,-1.5,6.9,6.87,-0.05,-0.15,0.72,0.55,-,14.21,190.4,1312.5,0.02,80.78,567.42,323.44,33.01,-117.09,91.4,36.04
04-Jun-2018 08:00:20.617,-1.29,7.11,5.63,-0.03,-0.02,0.73,0.6,-,14.21,190.4,1312.5,0.02,80.78,569.35,323.19,33.01,-117.09,91.4,36.04
04-Jun-2018 08:00:21.619,-1,7.64,6.49,0.06,-0.1,0.78,0.56,-,14.21,190.4,1312.5,0.02,80.78,570.59,323.25,33.01,-117.09,91.4,36.04
04-Jun-2018 08:00:22.616,-0.8,7.22,6.8,0.05,-0.08,0.74,0.59,-,14.21,190.4,1312.5,0.02,81.18,573.02,323.57,33.01,-117.09,91.4,36.04
04-Jun-2018 08:00:23.615,-1.25,7.74,7.53,0.15,-0.13,0.79,0.67,-,14.21,190.4,1387.5,0.03,81.18,573.26,323.51,33.01,-117.1,91.4,39.77
04-Jun-2018 08:00:24.615,-1.55,6.74,6.68,0.07,-0.14,0.83,0.65,-,14.21,190.4,1387.5,0.03,81.18,574.2,323.39,33.01,-117.1,91.4,39.77
04-Jun-2018 08:00:25.616,-1.62,7.22,6.68,0.05,-0.06,0.62,0.38,-,14.21,190.4,1387.5,0.03,81.18,573.67,323.33,33.01,-117.1,91.4,39.77
04-Jun-2018 08:00:26.615,-0.86,7.78,6.03,-0.01,0,0.63,0.49,-,14.21,190.4,1387.5,0.03,81.18,571.89,323.2,33.01,-117.1,91.4,39.77
04-Jun-2018 08:00:27.616,-1.28,7.35,6.91,0.07,-0.11,0.57,0.45,-,14.21,188.6,1400,0.03,81.18,571.42,322.75,33.01,-117.1,91.4,43.5
04-Jun-2018 08:00:28.616,-1.93,6.1,6.92,0.1,-0.04,0.77,0.51,-,14.21,188.6,1400,0.03,81.18,570.62,322.47,33.01,-117.1,91.4,43.5
04-Jun-2018 08:00:29.618,-2.76,6.5,6.68,0.03,-0.28,0.66,0.58,-,14.21,188.6,1400,0.03,81.18,568.92,321.13,33.01,-117.1,91.4,43.5
04-Jun-2018 08:00:30.617,-2.6,8.13,6.44,-0.03,-0.27,0.83,0.56,-,14.21,188.6,1400,0.03,81.96,568.12,318.98,33.01,-117.1,91.4,43.5
04-Jun-2018 08:00:31.615,-2.68,8.12,6.22,0.12,-0.27,0.83,0.53,-,14.21,188.6,1362.5,0.03,81.96,566.8,316.58,33.01,-117.1,91.4,45.98
04-Jun-2018 08:00:32.616,-2.04,7.06,7.08,-0,-0.21,0.72,0.62,-,14.21,188.6,1362.5,0.03,81.96,566.57,316.29,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:33.615,-2.32,8.74,7.38,0.23,-0.24,0.68,0.45,-,14.21,188.6,1362.5,0.03,81.96,566.24,315.85,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:34.615,-1.81,6.78,6.82,0.03,-0.15,0.77,0.54,-,14.21,188.6,1362.5,0.03,81.96,566.09,313.97,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:35.615,-1.47,6.38,5.93,-0.06,-0.27,0.74,0.54,-,14.21,186.8,1437.5,0.03,81.96,566.43,313.39,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:36.615,-2.07,7.27,6.66,0.01,-0.21,0.7,0.57,-,14.21,186.8,1437.5,0.03,82.35,568.93,311.84,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:37.616,-2.49,6.98,7.77,0.13,-0.25,0.71,0.69,-,14.21,186.8,1450,0.02,82.35,573.29,309.62,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:38.616,-1.58,5.75,5.44,-0.02,-0.16,0.59,0.45,-,14.21,186.8,1375,0.03,82.35,575.37,308.46,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:39.629,-1.59,6.93,6.79,0.05,-0.21,0.73,0.62,-,14.21,186.8,1412.5,0.01,82.75,578.97,307.64,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:40.635,-0.91,6.45,5.18,-0.11,-0.12,0.71,0.54,-,14.21,186.8,1425,0.03,82.75,582.46,306,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:41.615,-2.07,7.13,6.71,0.06,-0.21,0.73,0.58,-,14.21,186.8,1412.5,0.03,82.75,583.81,304.78,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:42.631,-2.01,7.15,6.7,0.06,-0.21,0.73,0.58,-,14.21,185,1362.5,0.01,83.14,584.33,303.47,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:43.628,-1.98,7.41,6.6,0.01,-0.08,0.66,0.51,-,14.21,185,1462.5,0.02,83.14,585.96,301.5,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:44.619,-1.7,6.81,6.78,-0.07,-0.07,0.69,0.45,-,14.21,185,1425,0.02,83.14,586.28,300.83,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:45.626,-2.2,6.45,7.13,0.04,-0.19,0.7,0.55,-,14.21,185,1387.5,0.01,83.53,585.37,299.68,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:46.615,-1.59,6.91,6.53,0.04,-0.22,0.71,0.5,-,14.21,185,1450,0.03,83.53,585.31,297.99,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:47.619,-1.93,5.47,6.64,-0.06,-0.24,0.68,0.5,-,14.21,185,1475,0.02,83.53,584.52,297.15,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:48.627,-1.47,7.65,7.35,0.13,-0.11,0.72,0.68,-,14.21,183.2,1375,0.01,83.53,585.57,295.38,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:49.622,-0.86,6.99,6.26,-0,-0.14,0.77,0.58,-,14.36,183.2,1450,0.02,83.53,585.95,294.78,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:50.627,-0.77,6.88,6.25,-0.02,-0.11,0.66,0.58,-,14.36,183.2,1450,0.02,83.53,585.61,295.14,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:51.617,-0.73,6.95,7.37,0.07,-0.1,0.68,0.6,-,14.36,183.2,1462.5,0.02,83.53,584.03,295.63,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:52.626,-0.45,6.21,6.17,-0.04,-0.01,0.64,0.5,-,14.36,183.2,1437.5,0.01,83.53,582.79,296.34,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:53.627,-0.79,7.69,7.1,0.11,-0.07,0.74,0.63,-,14.36,183.2,1475,0,83.14,580.14,296.61,33.01,-117.1,89.6,48.47
04-Jun-2018 08:00:54.626,0.11,7.58,7.7,0.13,0.01,0.77,0.68,-,14.36,183.2,1437.5,0,83.14,577.78,296.74,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:55.626,0.7,6,5.97,-0.1,0.07,0.61,0.51,-,14.36,183.2,1425,0,83.14,575.37,297.22,33.01,-117.1,89.6,47.22
04-Jun-2018 08:00:56.625,0.02,5.85,8.52,0.04,-0.03,0.48,0.73,-,14.36,183.2,1437.5,0,82.75,571.92,300.48,33.01,-117.1,89.6,45.98
04-Jun-2018 08:00:57.628,0.53,5.06,7.45,0.06,0.01,0.61,0.9,-,14.36,183.2,1387.5,0,82.75,570.75,302.97,33.01,-117.1,89.6,39.77
04-Jun-2018 08:00:58.627,-1.36,5.97,8.77,0.13,-0,0.55,0.64,-,14.36,183.2,1387.5,0,82.75,564.85,304.93,33.01,-117.1,89.6,37.28
04-Jun-2018 08:00:59.626,-0.31,4.63,8.47,0,-0.06,0.48,0.83,-,14.36,183.2,1425,0,82.75,561.41,309.32,33.01,-117.1,91.4,33.55
04-Jun-2018 08:01:00.624,-0.78,5.2,9.72,0.16,0.01,0.41,0.79,-,14.36,183.2,1412.5,0,82.75,559.82,309.21,33.01,-117.1,91.4,26.1
04-Jun-2018 08:01:01.632,-1.2,6.15,8.81,0.14,0.13,0.39,0.65,-,14.36,183.2,1412.5,0,82.75,561,309.32,33.01,-117.1,91.4,26.1
04-Jun-2018 08:01:02.627,-0.88,5.84,7.13,-0.02,-0.14,0.72,0.7,-,14.36,183.2,1487.5,0,82.75,560.6,311.49,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:03.623,-1.06,5.82,8.51,-0.02,-0.15,0.59,0.72,-,14.36,183.2,1487.5,0,82.75,559.69,310.42,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:04.629,-0.08,5.35,6.85,-0.08,-0.13,0.55,0.6,-,14.36,183.2,1487.5,0,82.75,559.72,312.23,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:05.625,-0.95,5.72,7.8,0.01,-0.1,0.58,0.69,-,14.36,183.2,1487.5,0,82.75,559.67,310.74,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:06.624,-1.42,6.39,7.6,0.06,-0.14,0.65,0.68,-,14.36,183.2,1487.5,0,82.75,559.38,311.6,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:07.624,-0.82,5.87,7.94,0.03,-0.08,0.6,0.71,-,14.36,183.2,1487.5,0,82.75,559.27,310.28,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:08.633,-1.1,6.38,7.19,0.02,-0.12,0.63,0.64,-,14.36,183.2,1487.5,0,82.75,559.66,316.14,33.01,-117.1,91.4,16.16
04-Jun-2018 08:01:09.626,-1.19,7.13,6.54,0.01,-0.13,0.71,0.57,-,14.36,183.2,662.5,0,82.75,560.35,321.26,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:10.626,-0.89,6.74,6.14,-0.01,-0.09,0.68,0.54,-,14.36,183.2,662.5,0,82.75,561.16,318.49,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:11.617,-1.76,7.29,7.15,0.02,-0.12,0.67,0.57,-,14.36,183.2,662.5,0,82.75,561.09,311.11,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:12.624,-0.19,6.02,5.97,-0.1,-0.11,0.69,0.58,-,14.36,183.2,662.5,0,82.75,560.27,310.77,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:13.627,-1.29,6.73,7.35,0.01,-0.15,0.7,0.64,-,14.36,183.2,662.5,0,82.75,559.65,310.77,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:14.626,-1.24,6.68,6.82,0.02,-0.13,0.68,0.6,-,14.36,185,662.5,0,82.75,558.95,311.49,33.01,-117.1,91.4,1.24
04-Jun-2018 08:01:15.625,-0.93,7.01,7.02,0.02,-0.09,0.71,0.62,-,14.36,185,1212.5,0,82.75,558.12,310.59,33.01,-117.1,91.4,7.46
04-Jun-2018 08:01:16.628,-1.3,6.75,5.76,-0.05,-0.13,0.69,0.49,-,14.36,185,1212.5,0,82.75,557.9,311.66,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:17.624,-1.1,7.03,6.26,0.02,-0.08,0.73,0.48,-,14.36,185,1212.5,0,82.75,556.9,308.08,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:18.626,-1.24,7.48,5.85,0.01,-0.16,0.75,0.58,-,14.36,185,1212.5,0,82.75,557.28,309.69,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:19.627,-1.87,7.68,6.26,0.02,-0.05,0.75,0.4,-,14.36,185,1212.5,0,82.75,557.69,312.12,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:20.625,-1.43,6.68,5.77,-0.05,-0.2,0.78,0.59,-,14.36,188.6,1212.5,0,82.75,556.82,313.23,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:21.619,-0.07,7.22,5.69,-0.03,-0.01,0.74,0.48,-,14.36,188.6,1275,0,82.75,555.27,312.41,33.01,-117.1,89.6,7.46
04-Jun-2018 08:01:22.627,-0.16,6.84,7.19,0.05,-0.02,0.7,0.63,-,14.36,188.6,1275,0,82.75,553.4,315.71,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:23.626,-0.52,7.03,6.9,0.04,-0.05,0.72,0.6,-,14.36,188.6,1275,0,82.75,551.84,317.27,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:24.626,-1.28,6.53,7.24,0.01,-0.13,0.67,0.64,-,14.36,188.6,1275,0,82.75,549.34,316.89,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:25.626,-0.55,6.66,5.35,-0.09,-0.07,0.74,0.63,-,14.36,188.6,1275,0,82.35,547.3,318.49,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:26.631,-0.61,5.72,7.55,0.06,-0.21,0.84,0.68,-,14.36,190.4,1275,0,82.35,545.21,319.71,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:27.627,-1.61,6.43,7.72,0.07,-0.16,0.59,0.75,-,14.36,190.4,1150,0,82.35,544.34,321.1,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:28.614,-1.23,8.42,6.94,0.16,-0.08,0.64,0.59,-,14.36,190.4,1150,0,82.35,545.35,320.02,33.01,-117.1,89.6,22.37
04-Jun-2018 08:01:29.627,-0.56,6.11,6.15,-0.08,-0.16,0.71,0.63,-,14.36,190.4,1150,0,82.35,544.01,322.04,33.01,-117.1,89.6,22.37
04-Jun-2018 08:01:30.627,-0.17,7.13,5.13,-0.01,-0.02,0.73,0.42,-,14.36,192.2,1175,0,82.35,542.69,323.14,33.01,-117.1,89.6,23.61
04-Jun-2018 08:01:31.621,-0.82,7.4,8.02,0.15,-0.08,0.75,0.72,-,14.36,192.2,1162.5,0.01,82.35,541.53,323.44,33.01,-117.1,89.6,23.61
04-Jun-2018 08:01:32.626,-0.3,7.3,6.28,0.08,-0.03,0.74,0.54,-,14.36,192.2,1162.5,0.01,82.35,542.15,322.42,33.01,-117.1,89.6,22.37
04-Jun-2018 08:01:33.626,-1.53,6.67,6.6,0.01,-0.08,0.73,0.68,-,14.36,192.2,1162.5,0,82.35,541.53,322.56,33.01,-117.1,89.6,22.37
04-Jun-2018 08:01:34.627,-1.82,7.06,7.86,0.05,-0.12,0.67,0.56,-,14.36,192.2,1150,0,81.96,541.76,324.51,33.01,-117.1,89.6,21.13
04-Jun-2018 08:01:35.626,-2.49,7.81,7.59,0.18,-0.26,0.61,0.49,-,14.36,192.2,1137.5,0,81.96,541.6,323.95,33.01,-117.1,89.6,21.13
04-Jun-2018 08:01:36.627,-0.47,4.87,6.48,-0.01,-0.17,0.56,0.62,-,14.36,192.2,1125,0,82.35,542.83,318.12,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:37.628,-0.52,6.81,5.64,-0.06,-0.13,0.68,0.62,-,14.36,192.2,1112.5,0,82.35,544.43,312.99,33.01,-117.1,89.6,19.88
04-Jun-2018 08:01:38.626,-0.28,5.6,8.09,-0,-0.03,0.57,0.72,-,14.36,192.2,1087.5,0,82.35,544.1,309.75,33.01,-117.1,89.6,17.4
04-Jun-2018 08:01:39.626,-1.21,5.97,5.77,-0.11,-0.12,0.61,0.49,-,14.36,192.2,1075,0,82.35,543.7,307.48,33.01,-117.1,89.6,16.16
04-Jun-2018 08:01:40.628,-0.15,6.5,7.81,0.09,-0.02,0.66,0.7,-,14.36,192.2,1050,0,82.75,543.43,307.5,33.01,-117.1,89.6,14.91
04-Jun-2018 08:01:41.622,0.85,6.27,6.76,-0.02,0.09,0.64,0.59,-,14.36,192.2,1062.5,0,82.75,542.37,312.08,33.01,-117.1,89.6,13.67
04-Jun-2018 08:01:42.628,1.2,7.17,6.53,-0.07,0.06,0.8,0.76,-,14.36,192.2,1075,0,82.35,541.91,335.18,33.01,-117.1,89.6,13.67
04-Jun-2018 08:01:43.626,2.91,7.28,6.53,0.08,0.27,0.57,0.47,-,14.36,192.2,1100,0.01,82.35,541.08,357.85,33.01,-117.1,89.6,13.67
04-Jun-2018 08:01:44.624,-0.63,8.01,7.36,0.03,-0.01,0.8,0.52,-,14.36,190.4,1200,0.01,81.96,540.91,23.81,33.01,-117.1,89.6,13.67
04-Jun-2018 08:01:45.624,-1.32,7.73,6.63,0.08,-0.13,0.83,0.58,-,14.36,190.4,1350,0.03,81.96,540.57,38.41,33.01,-117.1,89.6,17.4
04-Jun-2018 08:01:46.629,-1.04,7.78,7.13,0.02,-0.07,0.79,0.63,-,14.36,190.4,1075,0.01,81.96,539.53,38.06,33.01,-117.1,89.6,17.4
04-Jun-2018 08:01:47.627,-1.7,5.67,6.33,-0.08,-0.17,0.58,0.55,-,14.36,190.4,1075,0.01,81.96,538,35.76,33.01,-117.1,89.6,18.64
04-Jun-2018 08:01:48.625,-0.82,6.15,6.09,0.02,-0.08,0.63,0.52,-,14.36,190.4,1112.5,0,81.96,536.8,35.76,33.01,-117.1,89.6,18.64
04-Jun-2018 08:01:49.627,-0.93,7.08,8.33,0.16,-0.14,0.7,0.53,-,14.36,190.4,1112.5,0,81.96,536.11,37.14,33.01,-117.1,89.6,18.64
